Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2022-11-07,014-001-095-073-001,014-001-095-073,1,COVID-19 Infections within Residential Healthcare Facilities,,OA,
2022-11-07,014-001-095-073-002,014-001-095-073,2,Measures to Reduce and Compensate for Attrition of Doctors in Public Sector,,OA,
2022-11-07,014-001-095-073-003,014-001-095-073,3,Impact Sale of State Land on Reserves and Accounting Treatment of Cost of State Land for Public Housing,,OA,
2022-11-07,014-001-095-073-004,014-001-095-073,4,Impact of Wage Increases under Progressive Wage Model on HDB Rental Housing Eligibility Criteria,,OA,
2022-11-07,014-001-095-073-005,014-001-095-073,5,Ability of Divorced Couples to Afford HDB Flats after Sale of Matrimonial Home,,OA,
2022-11-07,014-001-095-073-006,014-001-095-073,6,HDB Flat Lessees Who Concurrently Own One or More Private Residential Properties,,OA,
2022-11-07,014-001-095-073-007,014-001-095-073,7,"Clarification by Minister, Prime Minister's Office and Second Minister for Finance and National Development ",,OS,
2022-11-07,014-001-095-073-008,014-001-095-073,8,Assisting More Seniors to Make Lasting Power of Attorney,,OA,
2022-11-07,014-001-095-073-009,014-001-095-073,9,Scope of Strategic Partnership Co-Curricular Activity Programme,,OA,
2022-11-07,014-001-095-073-010,014-001-095-073,10,Take-up of Lease Buyback Scheme ,,OA,
2022-11-07,014-001-095-073-011,014-001-095-073,11,"Feedback on ""Vertical Kampung"" Project at Admiralty and Plans to Expand These to Other Estates",,OA,
2022-11-07,014-001-095-073-012,014-001-095-073,12,Handicap-accessible Lots at HDB and URA-managed Car Parks,,OA,
2022-11-07,014-001-095-073-013,014-001-095-073,13,Review of Security Officers' Working Conditions and of Penalties for Abuse of Security Officers,,OA,
2022-11-07,014-001-095-073-014,014-001-095-073,14,Post-appeal Applications in Capital Cases Bill,,BI,
2022-11-07,014-001-095-073-015,014-001-095-073,15,State Lands Protection Bill,,BI,
2022-11-07,014-001-095-073-016,014-001-095-073,16,Goods and Services Tax (Amendment) Bill,,BP,
2022-11-07,014-001-095-073-017,014-001-095-073,17,Time Limit for the Minister for Finance's Speech,Suspension of Standing Orders,OS,
2022-11-07,014-001-095-073-018,014-001-095-073,18,Goods and Service Tax (Amendment) Bill,,BP,
2022-11-07,014-001-095-073-019,014-001-095-073,19,Exempted Business,Business Motion,OS,
2022-11-07,014-001-095-073-020,014-001-095-073,20,Goods and Services Tax (Amendment) Bill,,BP,
2022-11-07,014-001-095-073-021,014-001-095-073,21,Adjournment,,OS,
2022-11-07,014-001-095-073-022,014-001-095-073,22,Building a Winning Global Talent Strategy,,OS,
2022-11-07,014-001-095-073-023,014-001-095-073,23,Processes to Ensure Protection of Widely-recognised Heritage Sites,,WANA,
2022-11-07,014-001-095-073-024,014-001-095-073,24,Promoting Employment of Persons with Disabilities,,WANA,
2022-11-07,014-001-095-073-025,014-001-095-073,25,Increasing Supply of Land for Non-landed Private Residential Developments as Added Cooling Measure,,WANA,
2022-11-07,014-001-095-073-026,014-001-095-073,26,Unpegging HDB Concessionary Interest Rate for Housing Loans from Prevailing CPF Ordinary Account Interest Rate,,WANA,
2022-11-07,014-001-095-073-027,014-001-095-073,27,Effect of Long Waiting Times for BTO Flats on Couples' Plans to Have Children,,WANA,
2022-11-07,014-001-095-073-028,014-001-095-073,28,Views Received Via REACH Website on Recent Public Consultation on Raised Climate Ambition,,WANA,
2022-11-07,014-001-095-073-029,014-001-095-073,29,Support for Development of Green Local Firms and Uptake of Enterprise Sustainability Programme,,WANA,
2022-11-07,014-001-095-073-030,014-001-095-073,30,Effects of Global Energy Crunch and High Interest Rates on Green Financing and Adjustments Needed,,WANA,
2022-11-07,014-001-095-073-031,014-001-095-073,31,Moves to Monitor and Moderate Rate of Increase in Rental Housing Market,,WANA,
2022-11-07,014-001-095-073-032,014-001-095-073,32,Car Park Maintenance Contracts Issued by HDB and Town Councils,,WANA,
2022-11-07,014-001-095-073-033,014-001-095-073,33,Monitoring Adherence to Occupancy Cap for HDB Flats Rented Out,,WANA,
2022-11-07,014-001-095-073-034,014-001-095-073,34,Design or Infrastructure Considerations to Enhance Noise Abatement for New Housing Estates near Air Bases,,WANA,
2022-11-07,014-001-095-073-035,014-001-095-073,35,Noise Mitigation Measures to Reduce Noise Pollution from Amenities Near Residential Flats,,WANA,
2022-11-07,014-001-095-073-036,014-001-095-073,36,"Impact of Forecasted Slowdown in Economic Growth in US, Europe and China",,WANA,
2022-11-07,014-001-095-073-037,014-001-095-073,37,Diversifying External Demand Markets Given Current Geopolitical and Economic Risks,,WANA,
2022-11-07,014-001-095-073-038,014-001-095-073,38,Vulnerability of Singapore's Financial Sector to Recent Global Financial Stability Concerns,,WANA,
2022-11-07,014-001-095-073-039,014-001-095-073,39,Funding Required to Support Adult Learning to Ensure Acquisition of New Skills for Evolving Jobs,,WANA,
2022-11-07,014-001-095-073-040,014-001-095-073,40,Usage of SkillsFuture Credits and Effectiveness of Training Received,,WANA,
2022-11-07,014-001-095-073-041,014-001-095-073,41,Wage Increases for Workers who Attended Workforce Singapore-supported Programmes,,WANA,
2022-11-07,014-001-095-073-042,014-001-095-073,42,Stance on Tatmadaw Arising from Ongoing Situation in Myanmar,,WANA,
2022-11-07,014-001-095-073-043,014-001-095-073,43,Reasons for Public Transport Fare Hikes and Help for Lower-Income Singaporeans,,WANA,
2022-11-07,014-001-095-073-044,014-001-095-073,44,Measures to Safeguard Energy Supply Lines from Sabotage and Disruption,,WANA,
2022-11-07,014-001-095-073-045,014-001-095-073,45,Safeguarding Submarine Data Cables against Sabotage and Major Disruptions,,WANA,
2022-11-07,014-001-095-073-046,014-001-095-073,46,New COVID-19 Infections of XXB Variant Strain and Measures to Contain Its Spread,,WANA,
2022-11-07,014-001-095-073-047,014-001-095-073,47,Containing Possible Spikes in COVID-19 Cases Following Large-scale Events,,WANA,
2022-11-07,014-001-095-073-048,014-001-095-073,48,Provision of Childcare Sick Leave to Civil Servants,,WANA,
2022-11-07,014-001-095-073-049,014-001-095-073,49,Raising Awareness of Elderly Mental Health Challenges,,WANA,
2022-11-07,014-001-095-073-050,014-001-095-073,50,Type and Fleet Size of Car-sharing Operators in Last Five Years,,WANA,
2022-11-07,014-001-095-073-051,014-001-095-073,51,Extending Public Transport Services in Jurong Island,,WANA,
2022-11-07,014-001-095-073-052,014-001-095-073,52,Allowing Public Healthcare Institution Nurses to Work as Locum Nurses in Other Healthcare Institutions,,WANA,
2022-11-07,014-001-095-073-053,014-001-095-073,53,Financial Assistance for Singaporeans Suffering from Psoriasis as Side Effect of COVID-19 Vaccination,,WANA,
2022-11-07,014-001-095-073-054,014-001-095-073,54,Households with Reduced Water Flow Rate due to Arrears in Utilities Payments,,WANA,
2022-11-07,014-001-095-073-055,014-001-095-073,55,Inclusion of Quadrangles Bounded by HDB Blocks in Smoking Prohibition Regulations,,WANA,
2022-11-07,014-001-095-073-056,014-001-095-073,56,Proposal for Issuance of Medical Certificates by Pharmacists,,WANA,
2022-11-07,014-001-095-073-057,014-001-095-073,57,Number and Frequency of Athletes Tested by Anti-Doping Singapore,,WANA,
2022-11-07,014-001-095-073-058,014-001-095-073,58,Rationale for Ceasing Jackpot Operations at Singapore Premier League Clubs,,WANA,
2022-11-07,014-001-095-073-059,014-001-095-073,59,Investigations into Wildlife Trafficking and Links between Syndicates and Individuals in Singapore,,WANA,
2022-11-07,014-001-095-073-060,014-001-095-073,60,Rewarding Informants Reporting Illegal Parking of Vehicles and Bicycles,,WANA,
2022-11-07,014-001-095-073-061,014-001-095-073,61,Parking of Vehicles within Own Private Residential Property instead of Along Public Roads,,WANA,
2022-11-07,014-001-095-073-062,014-001-095-073,62,Measures to Deter High-rise Bird-feeding,,WANA,
2022-11-07,014-001-095-073-063,014-001-095-073,63,Sufficiency of Driving Schools and Number of Instructors to Meet Demands from Those who Wish to Obtain Class 3 Driving Licence,,WANA,
2022-11-07,014-001-095-073-064,014-001-095-073,64,Risk Exposure of Savings under CPF Investment Scheme Given Historic Fall in Pound Sterling,,WANA,
