Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Dr Tan Wu Meng,asked,1,1,013-001-094-033-001-001,1
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Assoc Prof Daniel Goh Pei Siong,asked,1,2,013-001-094-033-001-002,2
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,The Minister for Manpower (Mr Lim Swee Say), ,1,3,013-001-094-033-001-003,3
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mdm Speaker, ,1,4,013-001-094-033-001-004,4
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say," Mdm Speaker, employers who terminate employment contracts on the ground of poor performance have to be able to substantiate their claim of poor performance. The Tripartite Guidelines on Fair Employment Practices makes it clear that employers who wish to terminate the services of employees on the ground of poor performance are to apply relevant and objective performance criteria. The criteria should be made known to all employees. Employers should also keep records of their employee's performance, and a decision to terminate the service of an employee should be based on documented poor performance. They key word is ""documented"". Where it involves a unionised employee, the union should also be consulted.",1,5,013-001-094-033-001-005,5
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say,"If the employee files an appeal of unfair dismissal to MOM, we will first mediate. Should mediation fail, we will conduct an inquiry and require the employer to show cause and produce evidence to justify the termination. This remedy is provided under the Employment Act, as well as the Industrial Relations Act for union members.",2,6,013-001-094-033-001-006,6
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say,Page  6,3,7,013-001-094-033-001-007,7
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say,"If an employer is unable to substantiate his claim that the employee's performance is poor, the employer may be ordered to reinstate the employee, or to provide compensation. If the employer does not comply with the order, he can be prosecuted.",4,8,013-001-094-033-001-008,8
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say,"In the case of Surbana Jurong's recent exercise to terminate the services of 54 employees, the company has acknowledged that the process could have been better managed. The management and unions have since reached an agreement on an ex-gratia payment, which in our view is a fair outcome for the affected employees.",5,9,013-001-094-033-001-009,9
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say,This episode serves as a good reminder to employers that termination exercises should be conducted in a responsible and sensitive manner.,6,10,013-001-094-033-001-010,10
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Dr Tan Wu Meng (Jurong), ,1,11,013-001-094-033-001-011,11
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say," Mdm Speaker, I agree fully with the Member. As far as the MOM is concerned, we expect all companies to behave in a responsible manner, especially the major employers, whether it is a GLC, MNC or large local enterprise or, for that matter, public services. MOM does expect all companies, but especially major employers, to conduct their HR practices in a responsible and progressive manner.",1,12,013-001-094-033-001-012,12
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say,"In this particular case, we are certainly concerned that a major employer could commit such an HR practice lapse. Looking forward, TAFEP is stepping up efforts to engage the employers out there, including the major ones. Members may be pleased to know that last year, I talked about our plan to set up a programme known as the ""Human Capital Partnership Programme"", which is to reach out to employers, especially the major ones, to work together to value our precious human resources in a more responsive, more sensitive, more constructive manner. That programme will be launched quite soon, within the next few weeks.",2,13,013-001-094-033-001-013,13
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say,"I would hope that in time to come, we can continue to reach out to more employers, especially the larger employers, so that mistakes such as this need not happen again in the future.",3,14,013-001-094-033-001-014,14
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Assoc Prof Daniel Goh Pei Siong (Non-Constituency Member), ,1,15,013-001-094-033-001-015,15
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say," Mdm Speaker, firstly, there is no need for the employees to have access to the documented proof. As long as an employee feels that he has been dismissed unfairly, he can just come to MOM. In other words, he does not need the cooperation of the employer. Just come to MOM and we will require the employer to produce the documented proof, failing which we will rule it as an unfair dismissal.",1,16,013-001-094-033-001-016,16
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say,Page  7,2,17,013-001-094-033-001-017,17
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say,"Secondly, termination exercises happen within the purview of the companies. MOM will come in only when either the union brings it to our attention or the affected employees come to MOM. This has been the approach because it is not possible for MOM to investigate whenever there is a termination exercise, big or small.",3,18,013-001-094-033-001-018,18
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Zainal Sapari (Pasir Ris-Punggol), ,1,19,013-001-094-033-001-019,19
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say, ,1,20,013-001-094-033-001-020,20
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Er Dr Lee Bee Wah (Nee Soon), ,1,21,013-001-094-033-001-021,21
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say," Mdm Speaker, I share the concern of the Member. I spent many years with the Labour Movement and now with MOM. To the best of my recollection, this is the first time that an employer has conducted such a major termination exercise and to declare publicly and to label the workers as poor performers. This is something that, as the Manpower Minister, I do not find it acceptable. If the performance of the employees is not up to the mark, there could be contributing factors on the part of the employers as well. In other words, performance management should be a joint responsibility of employees and employers.",1,22,013-001-094-033-001-022,22
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say,"In most organisations, if it reaches such a stage whereby the employees and employers can no longer continue the working relationship, they will find a way to go separate ways, but you do not label the person publicly. The management realises this as well and that is why they publicly acknowledge that the way they conducted the exercise could be much better managed.",2,23,013-001-094-033-001-023,23
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say,"I hope to make clear to all employers out there, that when it comes to performance management, do it responsibly and, at the same time, do it sensitively. I hope that we will not come across another case where a company do a major termination and label the employees as poor performers publicly. At the end of the day, yes, it may be poor performance in one organisation, but it does not mean a person cannot do well in other places. As I had mentioned, the work environment, the HR practices and so on are also contributing factors.",3,24,013-001-094-033-001-024,24
2017-02-07,Fair Process for Termination Due to Poor Performance and Recourse for Employees,013-001-094-033-001,Mr Lim Swee Say,Page  8,4,25,013-001-094-033-001-025,25
2017-02-07,Pricing Mechanism for Build-to-Order Flats Sold Before and After Sale of Balance Flats Exercise,013-001-094-033-002,Mr Low Thia Khiang,asked,1,1,013-001-094-033-002-001,26
2017-02-07,Pricing Mechanism for Build-to-Order Flats Sold Before and After Sale of Balance Flats Exercise,013-001-094-033-002,The Minister for National Development (Mr Lawrence Wong)," Mdm Speaker, new HDB flats offered under the Build-To-Order (BTO) and Sale of Balance Flats (SBF) exercises are priced using the same methodology, which takes into account the prices of comparable resale flats in the vicinity, as well as the specific attributes of the flats, such as storey height and design.",1,2,013-001-094-033-002-002,27
2017-02-07,Pricing Mechanism for Build-to-Order Flats Sold Before and After Sale of Balance Flats Exercise,013-001-094-033-002,The Minister for National Development (Mr Lawrence Wong),"However, the prices of SBF units may differ from that in the BTO exercise for several reasons. First, the SBF price may be slightly higher as the units are closer to completion. Second, the SBF prices may also be updated if there is a change in prevailing market conditions. For example, in cases where the prices of comparable resale flats in the vicinity have softened since the time of the BTO launch, the prices of balance flats may be lower than their original BTO prices.",2,3,013-001-094-033-002-003,28
2017-02-07,Pricing Mechanism for Build-to-Order Flats Sold Before and After Sale of Balance Flats Exercise,013-001-094-033-002,The Minister for National Development (Mr Lawrence Wong),"Regardless of whether the flats are sold under BTO or SBF exercises, HDB gives a generous market discount to ensure that new flats are affordable to buyers. On top of the subsidised prices, eligible first-timer families can also receive up to $80,000 in housing grants to help them purchase their flats.",3,4,013-001-094-033-002-004,29
2017-02-07,Pricing Mechanism for Build-to-Order Flats Sold Before and After Sale of Balance Flats Exercise,013-001-094-033-002,Mr Low Thia Khiang (Aljunied), ,1,5,013-001-094-033-002-005,30
2017-02-07,Pricing Mechanism for Build-to-Order Flats Sold Before and After Sale of Balance Flats Exercise,013-001-094-033-002,Mr Lawrence Wong," Madam, first of all we should compare like for like. As I had mentioned, pricing can differ due to various reasons − a higher floor unit will be more expensive than a lower floor unit, and there are different characteristics of location as well. So, let us take all of that aside. Because if you take all of that aside, and you say an SBF unit and a BTO unit in the same flat, same floor, most of the time, they will be similar. But there may be instances, as I have explained earlier, where the SBF unit is sold at the later stage and if indeed market has softened − it does not happen very often because our market is generally quite stable − but if indeed market conditions have softened, then HDB may sell that SBF unit at a later stage, due to market conditions, if the general market has softened, it may be sold at a slightly lower price, than the original BTO price. That is the reason that I had stated earlier.",1,6,013-001-094-033-002-006,31
2017-02-07,Pricing Mechanism for Build-to-Order Flats Sold Before and After Sale of Balance Flats Exercise,013-001-094-033-002,Mr Lawrence Wong,"I think that is fair to all home buyers because the transaction is done at the point of sale. If the market has come down, then we charge it at a slightly lower price. This is not a new practice. We have been doing it all this while. From BTO batch by BTO batch, sometimes the prices differ because of market conditions. Balance flats, as the market adjusts, we also update the pricing. This has been the practice of HDB's pricing all this while.",2,7,013-001-094-033-002-007,32
2017-02-07,Pricing Mechanism for Build-to-Order Flats Sold Before and After Sale of Balance Flats Exercise,013-001-094-033-002,Mr Lawrence Wong,Page  9,3,8,013-001-094-033-002-008,33
2017-02-07,Rate and Reasons for Rejection by Applicants to Select Flats in BTO or Sale of Balance Flats Exercise,013-001-094-033-003,Mr Gan Thiam Poh,asked,1,1,013-001-094-033-003-001,34
2017-02-07,Rate and Reasons for Rejection by Applicants to Select Flats in BTO or Sale of Balance Flats Exercise,013-001-094-033-003,The Minister for National Development (Mr Lawrence Wong)," Madam, between 2012 and 2016, about two in five applicants who had been invited to select a flat under a Build-To-Order (BTO) or Sale of Balance Flats (SBF) exercise did not proceed to book a flat.",1,2,013-001-094-033-003-002,35
2017-02-07,Rate and Reasons for Rejection by Applicants to Select Flats in BTO or Sale of Balance Flats Exercise,013-001-094-033-003,The Minister for National Development (Mr Lawrence Wong),"The top three reasons given by these invited flat applicants were that their preferred units had been taken up, they would like to apply for flats in other sales exercises, or they had changed their minds and would like to consider other housing options.",2,3,013-001-094-033-003-003,36
2017-02-07,Rate and Reasons for Rejection by Applicants to Select Flats in BTO or Sale of Balance Flats Exercise,013-001-094-033-003,The Minister for National Development (Mr Lawrence Wong),"HDB shortlists flat applicants up to 300% of the flat supply. Depending on the flat supply and application rate, the average time taken to complete the selection of a BTO exercise and a SBF exercise is around six months and 10 months respectively. It takes longer for the SBF because the units are typically more spread out, more diverse, so more time taken to complete the SBF exercise. Flats which are not booked will be consolidated for offer in future SBF exercises.",3,4,013-001-094-033-003-004,37
2017-02-07,Rate and Reasons for Rejection by Applicants to Select Flats in BTO or Sale of Balance Flats Exercise,013-001-094-033-003,The Minister for National Development (Mr Lawrence Wong),"Flat applicants who are not shortlisted are informed that they are not successful. This allows them to make alternative housing plans, such as applying in the next BTO or SBF sales launches, or buying a resale flat on the open market. HDB has found this to be a better arrangement than having unsuccessful applicants stay in the queue, as the applicants may then end up having to wait for an even longer period of time, without any certainty that the flats will be available.",4,5,013-001-094-033-003-005,38
2017-02-07,Rate and Reasons for Rejection by Applicants to Select Flats in BTO or Sale of Balance Flats Exercise,013-001-094-033-003,The Minister for National Development (Mr Lawrence Wong),Page  9,5,6,013-001-094-033-003-006,39
2017-02-07,Proposal to Use Old Parking Coupons at Pro-rated Rates,013-001-094-033-004,Mr Leon Perera,asked,1,1,013-001-094-033-004-001,40
2017-02-07,Proposal to Use Old Parking Coupons at Pro-rated Rates,013-001-094-033-004,The Senior Minister of State for National Development (Mr Desmond Lee),,1,2,013-001-094-033-004-002,41
2017-02-07,Proposal to Use Old Parking Coupons at Pro-rated Rates,013-001-094-033-004,The Senior Minister of State for National Development (Mr Desmond Lee),Page  10,2,3,013-001-094-033-004-003,42
2017-02-07,Proposal to Use Old Parking Coupons at Pro-rated Rates,013-001-094-033-004,The Senior Minister of State for National Development (Mr Desmond Lee),"HDB and URA have been actively monitoring the sale and exchange of coupons. After an initial peak period in the first week of December when the new rates took effect, the volume of sale and exchange of coupons has decreased significantly, and has now stabilised.",3,4,013-001-094-033-004-004,43
2017-02-07,Proposal to Use Old Parking Coupons at Pro-rated Rates,013-001-094-033-004,Mr Leon Perera (Non-Constituency Member)," Mdm Speaker, I thank the Senior Minister of State for his reply. I would like to ask  what are the reasons the review concluded that allowing motorists to use old coupons at pro-rated rates was not a more efficient solution?",1,5,013-001-094-033-004-005,44
2017-02-07,Proposal to Use Old Parking Coupons at Pro-rated Rates,013-001-094-033-004,Mr Leon Perera (Non-Constituency Member),"I would also like to ask a second supplementary question  in future, whether the option of allowing the old supply of coupons to be used up in the market, and simply replaced? This means, old coupons will not be issued anymore and new coupons being issued, rather than requiring motorists to actually go into petrol stations and convenience stores and so on, to do an exchange, because that creates hassle for the motorists and also creates an administrative burden.",2,6,013-001-094-033-004-006,45
2017-02-07,Proposal to Use Old Parking Coupons at Pro-rated Rates,013-001-094-033-004,Mr Desmond Lee," I thank the Member for his feedback. Many people have already changed and exchanged their coupons. During this transition period, we have issued advisories, rather than offence notices. So, it is better to operationally cart over to the new parking coupons.",1,7,013-001-094-033-004-007,46
2017-02-07,Proposal to Use Old Parking Coupons at Pro-rated Rates,013-001-094-033-004,Mr Desmond Lee,"The Member's other point is for the future. In fact, HDB and URA plan to eventually phase out coupon parking altogether. Both agencies have been progressively converting car parks from coupon-based parking to Electronic Parking Systems (EPS). As of December 2016, out of 2,104 public off-street car parks managed by both HDB and URA, 1,537 or 73% are already operating under the EPS.",2,8,013-001-094-033-004-008,47
2017-02-07,Proposal to Use Old Parking Coupons at Pro-rated Rates,013-001-094-033-004,Mr Desmond Lee,"However, on-street car parks such as curb-side parking, with site constraints and car parks affected by impending redevelopment, are not suitable for EPS operations. For these car parks, HDB and URA are exploring the use of new parking technology to bring greater convenience to motorists.",3,9,013-001-094-033-004-009,48
2017-02-07,Proposal to Use Old Parking Coupons at Pro-rated Rates,013-001-094-033-004,Mr Desmond Lee,"So, his suggestion about, if in future, there needs to be any change, that old coupons should be allowed to be used, we hope technology will replace all of that.",4,10,013-001-094-033-004-010,49
2017-02-07,Proposal to Use Old Parking Coupons at Pro-rated Rates,013-001-094-033-004,Mr Desmond Lee,Page  10,5,11,013-001-094-033-004-011,50
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Ms Denise Phua Lay Peng,asked,1,1,013-001-094-033-005-001,51
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Ms Denise Phua Lay Peng,asked,1,2,013-001-094-033-005-002,52
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,The Minister for Social and Family Development (Mr Tan Chuan-Jin)," Mdm Speaker, the Senior Group Home model supports frail elderly–”",1,3,013-001-094-033-005-003,53
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,The Minister for Social and Family Development (Mr Tan Chuan-Jin),Page  11,2,4,013-001-094-033-005-004,54
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Mdm Speaker, ,1,5,013-001-094-033-005-005,55
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Mr Tan Chuan-Jin, ,1,6,013-001-094-033-005-006,56
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Mdm Speaker, ,1,7,013-001-094-033-005-007,57
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Mr Tan Chuan-Jin," Thank you. As I was saying, the Senior Group Home model supports frail elderly in rental flats to age within the community and delay premature institutionalisation of these seniors.",1,8,013-001-094-033-005-008,58
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Mr Tan Chuan-Jin,"The objective is that each Senior Group Home would be located in a public rental block and typically comprises six to eight rental flats which can accommodate 12 to 18 seniors. The Senior Group Home is an assisted living model where seniors can live independently in the community and provide mutual support to one another. They are paired with their room-mates as buddies and they help to look out for each other. The number of seniors per unit is determined by the rental unit's configuration, the seniors' mobility status and the use of assistive devices, such as a wheelchair.",2,9,013-001-094-033-005-009,59
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Mr Tan Chuan-Jin,"Having three seniors staying together raises the level of mutual support, which is important as Senior Group Homes are not designed to provide round-the-clock care. Such a configuration also takes into account the eventual demand for places as our population ages. But having said that, the Senior Group Home operators are also learning from the actual experience. This is a relatively new setup that we have put in place and we will look at feedback and what we are learning from it. As we operationalise the scheme, and if necessary, we will make adjustments along the way.",3,10,013-001-094-033-005-010,60
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Mr Tan Chuan-Jin,"Seniors with special needs who are eligible for HDB public rental housing, and are also suitable for communal living, can be supported in the Senior Group Home. There are currently visually-impaired seniors in the Senior Group Homes. The Senior Group Homes are unable to support adults with moderate disabilities as there is no round-the-clock supervision.",4,11,013-001-094-033-005-011,61
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Mr Tan Chuan-Jin,"For adults with special needs whose families are no longer able to look after them, MSF will take their care needs into account, and help to site them in the appropriate residential setting, such as an adult disability home.",5,12,013-001-094-033-005-012,62
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Ms Denise Phua Lay Peng (Jalan Besar)," Mdm Speaker, I thank the Minister for his responses. I have actual feedback from residents who are living in these Senior Group Homes or assisted living models that three tenants in one rental flat versus two tenants in a typical rental unit is really very crowded, especially, as the Minister has said, if wheelchairs are involved, and in the sharing of common facilities like the toilet in the rental unit. So, I would really appreciate if the Minister could take a look and examine this model again to see if this can just be on par with the occupancy number in a typical HDB rental flat; and when can it be done?",1,13,013-001-094-033-005-013,63
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Ms Denise Phua Lay Peng (Jalan Besar),"For the next question, feedback received on the Senior Group Home as an assisted living model is actually very good. I would like to ask the Minister to see if it can formally develop and incorporate this as one of the additional models in the continuum of residential living for adults with special needs, and not just seniors. And also to ask when the Minister can look into this and give us a response in the sector?",2,14,013-001-094-033-005-014,64
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Ms Denise Phua Lay Peng (Jalan Besar),Page  12,3,15,013-001-094-033-005-015,65
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Ms Denise Phua Lay Peng (Jalan Besar),"Third, there is also review that the current outcome of the Senior Group Home scheme does not seem to be as popular or as favourable as expected when it was first conceived and launched. Perhaps the Minister would like to share his views on this. Thank you.",4,16,013-001-094-033-005-016,66
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Mr Tan Chuan-Jin," Mdm Speaker, I would like to thank the Member for the supplementary questions and clarifications. Firstly, with regard to occupancy numbers, I have actually visited the Senior Group Homes and have also spoken to the residents there. I understand the concerns with regard to flat size. Indeed, the sizes do vary. The flats do vary in size and layout, and also when there are wheelchairs and walking aids involved as well, we will have to take that into consideration.",1,17,013-001-094-033-005-017,67
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Mr Tan Chuan-Jin,"The idea is this  in a regular rental flat, you have two people living in the flat, and these are largely able-bodied individuals. The Senior Group Homes are meant for those who do need some assistance, and we feel that with three, there might be the possibility of providing better mutual support. But having said that, we are taking on board various feedback and we are completely open to reviewing this. And this is on-going.",2,18,013-001-094-033-005-018,68
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Mr Tan Chuan-Jin,"Secondly, adults with special needs. So, not only just for the elderly, this is a possible model for adults with special needs. This is something that we are open to look at. As mentioned, for the elderly space, we are looking at a whole range of different possibilities. Some of these ideas may or may not work out, but we want to try them because the numbers will be quite significant. Managing of numbers and space allocation, I think, is important, but we will experiment with the different possibilities.",3,19,013-001-094-033-005-019,69
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Mr Tan Chuan-Jin,"For the special needs sector, not just for the elderly, as you mentioned, for adults with special needs, we will be quite happy to explore what are some of these options that we think might be useful for adults with special needs and whose families may not be able to look after them, and whether this is something that we can explore. We will be quite happy to engage the Member if she has specific ideas. Let us see where that goes.",4,20,013-001-094-033-005-020,70
2017-02-07,Number of Occupants in Senior Group Homes,013-001-094-033-005,Mr Tan Chuan-Jin,"Lastly, in terms of the outcomes for the Senior Group Homes model, why does it not seem quite so popular? Well, it is relatively new. We reckon that there is a possible need for the Senior Group Homes, but the take-up rate has not been overwhelming. We do have spare spaces, but that could be the result of this being a relatively new sort of arrangement that we are putting in place. We are looking at this to review whether we need to adjust it; whether a better model needs to be put in place.",5,21,013-001-094-033-005-021,71
