Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2018-03-20,013-001-094-070-001,013-001-094-070,1,Counselling for Family Members of Patients in Palliative Care,,OA,
2018-03-20,013-001-094-070-002,013-001-094-070,2,Subsidies for Incontinence Treatment,,OA,
2018-03-20,013-001-094-070-003,013-001-094-070,3,Small Fires on Expressways or Roads Caused by Cigarette Butts,,OA,
2018-03-20,013-001-094-070-004,013-001-094-070,4,Smoke and Fire Alarms for HDB Rental Flats,,OA,
2018-03-20,013-001-094-070-005,013-001-094-070,5,Mediations Handled by Tripartite Alliance for Dispute Management,,OA,
2018-03-20,013-001-094-070-006,013-001-094-070,6,Recycling By Companies and Households,,OA,
2018-03-20,013-001-094-070-007,013-001-094-070,7,Digitising Examination Scripts before Sending Them to Cambridge for Marking,,OA,
2018-03-20,013-001-094-070-008,013-001-094-070,8,Clarification by Minister for Home Affairs,,OS,
2018-03-20,013-001-094-070-009,013-001-094-070,9,Vulnerable Adults Bill,,BI,
2018-03-20,013-001-094-070-010,013-001-094-070,10,Parking Places (Amendment) Bill,,BP,
2018-03-20,013-001-094-070-011,013-001-094-070,11,Carbon Pricing Bill,,BP,
2018-03-20,013-001-094-070-012,013-001-094-070,12,Legal Profession (Amendment) Bill,,BP,
2018-03-20,013-001-094-070-013,013-001-094-070,13,Adjournment,,OS,
2018-03-20,013-001-094-070-014,013-001-094-070,14,Use of Senior Citizens' Card at Signalised Pedestrian Crossings Using Green Man Plus Scheme,,WA,
2018-03-20,013-001-094-070-015,013-001-094-070,15,Complaints Received by Traffic Police about Noisy Speeding Vehicles at Yishun Avenue 1 at Night,,WA,
2018-03-20,013-001-094-070-016,013-001-094-070,16,Removal of Gantry Barriers in URA and HDB Carparks with Implementation of Parking.sg,,WA,
