Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2023-04-19,Debate on President's Address,014-002-095-099-001,,[(proc text) Order read for the Resumption of Debate on Question [17 April 2023]. (proc text)],1,1,014-002-095-099-001-001,1
2023-04-19,Debate on President's Address,014-002-095-099-001,,"[(proc text) ""That the following Address in reply to the Speech of the President be agreed to  (proc text)]",2,2,014-002-095-099-001-002,2
2023-04-19,Debate on President's Address,014-002-095-099-001,,"[(proc text) 'We, the Parliament of the Republic of Singapore, express our thanks to the President for the Speech which she delivered on behalf of the Government at the Opening of the Second Session of this Parliament.'."" – [Mr Murali Pillai]. (proc text)]",3,3,014-002-095-099-001-003,3
2023-04-19,Debate on President's Address,014-002-095-099-001,,[(proc text) Question again proposed. (proc text)],4,4,014-002-095-099-001-004,4
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Speaker,  Mr Derrick Goh.,1,5,014-002-095-099-001-005,5
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"  Sir, Singapore’s growth from third world to first within a generation has been nothing short of remarkable. Through the triumphs and tribulations, our forefathers have forged a nation not just through resilience but also unity.",1,6,014-002-095-099-001-006,6
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"The responsibility to bring Singapore forward now lies upon our shoulders. We face challenges and opportunities like our forefathers, though of a different nature amidst evolving ideologies and complexities. The popular saying is that it is easier to grow an organisation but always harder to keep up its successes. So, it is, all the more, that we must be alert not to succumb to complacency.",2,7,014-002-095-099-001-007,7
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"For me, the prorogation and our President’s Address provided valuable opportunities for introspection as a first-term Member of Parliament (MP); and today, I summarise my reflections in three key themes.",3,8,014-002-095-099-001-008,8
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"The first is the importance of an effective parliament. In an age of flux and dynamism, policy considerations are seldom linear and there may not be past blueprints and playbooks to rely on.",4,9,014-002-095-099-001-009,9
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"In most solutions, society is overall better off but there is often a cost where a segment may not benefit and this is where different views expressed during a debate is important for the clarity and transparency of all.",5,10,014-002-095-099-001-010,10
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"In such situations where we articulate different perspectives, I would like to echo Mdm President’s message that our conversations must be constructive, respectful and responsible, so that we draw strength from our diversity. To uphold trust in the effectiveness of parliament, we must conduct ourselves with integrity and civility, with truth and logic as the bedrock of what we say; so that at the end of the day, we galvanise our citizens towards a common direction.",6,11,014-002-095-099-001-011,11
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"Like Singapore’s progress, we cannot take the effectiveness of our Parliament for granted. We should be careful not to follow the path of some parliaments in the world, where divisive politics and appealing rhetoric cloud genuine debates, such that they are not effective in making sound decisions and they confuse the people they serve.",7,12,014-002-095-099-001-012,12
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"In an effective parliament, the responsibility also lies with all of us to be courageous in tackling difficult and potentially unpopular issues, and to make tough decisions for the benefit of Singaporeans.",8,13,014-002-095-099-001-013,13
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"Looking back at the first session of this parliament, I believe this House has done well and demonstrated decisive leadership. I had the opportunity to participate in many of these debates.",9,14,014-002-095-099-001-014,14
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"In passing the multiple Budgets through COVID-19, we have protected lives and livelihoods, averting an economic meltdown; and even though we fared better and emerged stronger compared to many other countries, this House did not shy away from debating on how else we could have done better and how to proactively draw learnings from our experience to ready ourselves for future threats.",10,15,014-002-095-099-001-015,15
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"In the repeal of section 377A, we tackled this important topic even though we could have dealt with this further down the road. Importantly, we did not push the responsibility to the Courts to decide what is good for our society. We debated this issue sensitively with maturity and empathy, and we arrived at a balanced and win-win outcome.",11,16,014-002-095-099-001-016,16
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"And in increasing the GST rate, we bravely acknowledged the need for fiscal sustainability and prudence to support higher and longer-term expenditures, yet effectively transformed what is a potentially regressive tax regime into a holistic and progressive system through the innovative use of enhanced GST Vouchers and the Assurance Package, so that those who are vulnerable are protected, while those who are more well-off contribute more.",12,17,014-002-095-099-001-017,17
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"In these examples and others, considerations and trade-offs were put forth openly, so we could debate these robustly and transparently. As we look forward to the second session of the 14th Parliament, it is imperative that we continue to uphold the effectiveness, leadership and public confidence of this House.",13,18,014-002-095-099-001-018,18
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"Sir, this brings me to the second theme of my speech – that is of clearly recognising the costs, trade-offs and constraints in the debates we make. Failure to recognise these “costs” defies the fundamental concept of scarcity in economics and could leave room for populist politics which will mislead and polarise our society.",14,19,014-002-095-099-001-019,19
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"Singapore has enjoyed remarkable growth and development. While we continue to cheer and enable every citizen to maximise their potential and lift their ambitions, the hard truth is that it is impractical for our Government to fulfil all desires. Matching limited resources to meet ever-increasing and sometimes near-infinite expectations is an equation that cannot be solved by any government. Hence, this requires us to make choices and strike a balance for our policies to be sustainable.",15,20,014-002-095-099-001-020,20
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"For example, in debating housing accessibility, we all fully agree to younger Singaporeans’ aspirations towards convenience and proximity to their parents' home. However, it is simply not possible for everyone to be availed a Housing and Development Board (HDB) flat in a mature estate as space in such areas are finite. The key question will then be how to allocate them. And in terms of affordability, how should the Government balance between buyers desiring lower prices and sellers expecting higher valuations?",16,21,014-002-095-099-001-021,21
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"An even broader example concerns Singapore’s finances. The Ministry of Finance (MOF) has already stated that Singapore’s expenditures will increase and is projected to rise to 20% of GDP by 2030. The many calls for the Government to do more will mean that spending can easily increase beyond 20%. It is important for us to address transparently, how we are going to fund these increases, without kicking the can down the road.",17,22,014-002-095-099-001-022,22
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"I listened carefully to the Workers’ Party’s (WP) position on this. They oppose not just the GST increase but also the overall GST system, that today contributes $17 billion to our revenues.",18,23,014-002-095-099-001-023,23
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"The WP has offered some policy alternatives, such as to spend more from our Net Investment Returns Contribution or NIRC framework. However, the proposals are not viable to address funding shortfalls.",19,24,014-002-095-099-001-024,24
2023-04-19,Debate on President's Address,014-002-095-099-001,Mr Derrick Goh (Nee Soon),"I said at the GST Bill debate, that to spend more from our investment returns and to save less, is an attractive but not a responsible approach. Singapore’s reserves serve as a strategic asset and insurance to support us during crises, and provide us a long-term, recurring and growing annuity to fund our rising national expenditures.",20,25,014-002-095-099-001-025,25
