Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2013-09-16,012-001-090-022-001,012-001-090-022,1,Public Accounts Committee and Public Petition Committee,Announcement by Mdm Speaker,OS,
2013-09-16,012-001-090-022-002,012-001-090-022,2,Revision of Question Time,Motion,OS,
2013-09-16,012-001-090-022-003,012-001-090-022,3,Relocation of Paya Lebar Airbase,Impact on Singapore's security needs,OA,
2013-09-16,012-001-090-022-004,012-001-090-022,4,Discovery of Empty Ballot Boxes,,OA,
2013-09-16,012-001-090-022-005,012-001-090-022,5,Qualification Criteria for Community Health Assist Scheme,Inclusion of Singaporeans under 40 years,OA,
2013-09-16,012-001-090-022-006,012-001-090-022,6,Projected Increase in MediShield Payouts,,OA,
2013-09-16,012-001-090-022-007,012-001-090-022,7,Disclosing Identities of Applicants for Appointment of Nominated Members of Parliament,,OA,
2013-09-16,012-001-090-022-008,012-001-090-022,8,Remuneration of Senior Management Staff at Town Councils,,OA,
2013-09-16,012-001-090-022-009,012-001-090-022,9,Housing Options for Divorcees with No Children,,OA,
2013-09-16,012-001-090-022-010,012-001-090-022,10,HDB Rental Flat Applicants,,OA,
2013-09-16,012-001-090-022-011,012-001-090-022,11,Flexibility in Ethnic Integration Policy for HDB Flats,,OA,
2013-09-16,012-001-090-022-012,012-001-090-022,12,Affordable Pre-school Fees,Government-run kindergartens' role to influence fees,OA,
2013-09-16,012-001-090-022-013,012-001-090-022,13,Ownership of Underground Space,,OA,
2013-09-16,012-001-090-022-014,012-001-090-022,14,Income Threshold for GST Voucher,,OA,
2013-09-16,012-001-090-022-015,012-001-090-022,15,Report by Suara Musyawarah Committee,Areas of concern to focus on,OA,
2013-09-16,012-001-090-022-016,012-001-090-022,16,Leadership Development at Malay/Muslim Institutions,,OA,
2013-09-16,012-001-090-022-017,012-001-090-022,17,Remuneration for Social Workers,,OA,
2013-09-16,012-001-090-022-018,012-001-090-022,18,Update on Construction of Sports Hub,,OA,
2013-09-16,012-001-090-022-019,012-001-090-022,19,COEs for Commercial Vehicles,,OA,
2013-09-16,012-001-090-022-020,012-001-090-022,20,Update on Roll-out of Bus Service Enhancement Programme,,OA,
2013-09-16,012-001-090-022-021,012-001-090-022,21,Impact of Growing Private Tuition Industry,,OA,
2013-09-16,012-001-090-022-022,012-001-090-022,22,Punishment for Drink-driving,,OA,
2013-09-16,012-001-090-022-023,012-001-090-022,23,GST Levied on Taxi Rentals,,OA,
2013-09-16,012-001-090-022-024,012-001-090-022,24, Impact of Potential Rising Interest Rates on Singapore Economy,,OA,
2013-09-16,012-001-090-022-025,012-001-090-022,25,Tackling Cross-border Human Trafficking,,OA,
2013-09-16,012-001-090-022-026,012-001-090-022,26,Impact of Personal Data Protection Act on Healthcare Information ,,OA,
2013-09-16,012-001-090-022-027,012-001-090-022,27,Guidelines on Visual Materials Shown in Lectures at Tertiary Institutions,,OA,
2013-09-16,012-001-090-022-028,012-001-090-022,28,Property Tax (Amendment) Bill,,BI,
