Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,Mr Saktiandi Supaat,asked the Minister for Trade and Industry (a) whether the wage growth is moving in tandem with productivity gains; (b) whether the sectoral wage growth is commensurate with sectoral productivity gains; (c) which sectors are productivity laggards; and (d) whether the targeted help provided has led to productivity and wage gains.,1,1,013-002-094-080-001-001,1
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,,None,1,2,013-002-094-080-001-002,2
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,The Senior Minister of State for Trade and Industry (Dr Koh Poh Koon) (for the Minister for Trade and Industry),"  Over the long term, real wage growth should track productivity growth in order to be sustainable. This is because if real wage growth outstrips productivity growth for an extended period, businesses will be at risk of losing their competitiveness and potentially be forced to scale back or close their operations.",1,3,013-002-094-080-001-003,3
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,The Senior Minister of State for Trade and Industry (Dr Koh Poh Koon) (for the Minister for Trade and Industry),"Over the past two decades, real wages have grown broadly in tandem with productivity at the overall economy level. Specifically, from 2001 to 2017, real wages for resident workers grew by 1.5% per annum on the back of productivity growth of 2.1% per annum.",2,4,013-002-094-080-001-004,4
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,The Senior Minister of State for Trade and Industry (Dr Koh Poh Koon) (for the Minister for Trade and Industry),"In recent years, however, real wage growth has outstripped productivity growth. From 2011 to 2017, real wages for resident workers rose by 1.9% per annum, while productivity grew by only 1.1% per annum over the same period. However, there were differences across sectors.",3,5,013-002-094-080-001-005,5
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,The Senior Minister of State for Trade and Industry (Dr Koh Poh Koon) (for the Minister for Trade and Industry),"In particular, domestically-oriented sectors like Construction and Other Services Industries saw real wages rise faster than productivity between 2011 and 2017. This was in part due to labour market tightness, which had led to upward pressures on wages, and also weak or negative productivity growth in these sectors. Meanwhile, even though the sluggish global economic environment had weighed on the productivity performance of outward-oriented sectors over this period, real wage growth in these sectors was generally still supported by positive productivity growth. Indeed, in sectors such as Manufacturing, Wholesale Trade and Finance & Insurance, real wages rose in tandem with productivity on the back of their relatively strong productivity performance. However, in other sectors such as Transportation & Storage and Accommodation, real wage growth exceeded productivity growth.",4,6,013-002-094-080-001-006,6
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,The Senior Minister of State for Trade and Industry (Dr Koh Poh Koon) (for the Minister for Trade and Industry),"Against this backdrop, it is crucial that we press on with our productivity drive in order to maintain our competitiveness globally, while enabling continued improvement of Singaporeans' wages and living standards. In this regard, we are taking a targeted, sector-specific approach to raising productivity through the Industry Transformation Maps (ITMs). For example, under the Hotel ITM, the Singapore Tourism Board and Singapore Hotel Association have launched the Hotel Innovation Challenge to crowd-source innovative technologies that can improve hotels’ productivity and enhance the guest experience, such as facial recognition check-in.",5,7,013-002-094-080-001-007,7
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,The Senior Minister of State for Trade and Industry (Dr Koh Poh Koon) (for the Minister for Trade and Industry),"The Government has also provided assistance to firms through schemes designed to help them enhance their capability and productivity. These schemes have seen some early signs of success. For example, firms that tapped on the Capability Development Grant (CDG) managed by Enterprise Singapore for capability improvement projects between 2005 and 2012 experienced a 9.3% increase in revenue on average over time. Productivity Improvement projects had the largest impact, raising firms' revenue by 12.4%, compared to 7.8% for Technology Innovation projects and an average of 6.7% for the remaining project areas. Similarly, firms that tapped on the SMEs Go Digital programme, formerly known as iSPRINT, for IT solutions to automate their business functions between 2010 and 2013 experienced a 3.1% increase in their revenue on average over time.",6,8,013-002-094-080-001-008,8
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,The Senior Minister of State for Trade and Industry (Dr Koh Poh Koon) (for the Minister for Trade and Industry),"Maintaining a close partnership with industry and unions is also important in order for businesses and their workers to benefit from productivity improvements. For example, NTUC has partnered various companies on measures that raise their productivity and competitiveness. The resultant productivity gains are then shared with the workers in these companies, such as through allowances or payments. As a specific example, the Inclusive Growth Programme (IGP) administered by e2i co-funds companies to embark on productivity improvement projects. The companies are in turn required to share the productivity gains with their workers through a rise in wages.",7,9,013-002-094-080-001-009,9
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,The Senior Minister of State for Trade and Industry (Dr Koh Poh Koon) (for the Minister for Trade and Industry),"The Government is committed to continue to work with businesses and the unions to help businesses improve their productivity, and ensure that the productivity gains are shared with workers through higher wages.",8,10,013-002-094-080-001-010,10
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,Mr Saktiandi Supaat (Bishan-Toa Payoh),"  Speaker, I would like to thank the Senior Minister of State for the asnwer. I am glad to know that the real wage growth is 1.9% and productivity growth is 1.1%. So, there is a distinct gap there. I would just like to ask a couple of supplementary questions. First, in terms of MTI, can the Senior Minister of State share a bit more about the productivity or wage growth outlook over the next few years? Yesterday, I had asked about the concerns about interest rates going up over the next year or so, and what it means for wage growth outlook from MTI's perspective. The second question is about concerns on the ground about wage stagnation. As the Senior Minister of State mentioned, the outlook for wage growth is that it is not a broad-based growth. How do you allay some of the wage stagnation concerns for specific sectors? As what the Senior Minister of State had mentioned, some sectors are affected more than others.",1,11,013-002-094-080-001-011,11
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,Dr Koh Poh Koon,"  Mr Speaker, I thank the Member for his questions. I think the key is that wage growth will not be uniformed across all sectors. Fundamental to driving sustainable wage growth would be to improve productivity. It is one of the important tenets of the ITM that we want to help our companies to better increase productivity by leveraging on technology such that the companies can make better profit margins while controlling their costs from various pressures. An example of how we can help some of these wage gains translate to benefits from the workers' wages would be in programmes like the IGPs, for example.",1,12,013-002-094-080-001-012,12
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,Dr Koh Poh Koon,"But importantly, you need to also put in place a lot of framework to help our workers re-skill and upskill themselves so that they themselves can be productive.",2,13,013-002-094-080-001-013,13
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,Dr Koh Poh Koon,"Several initiatives have already been in play. First, there is a skills framework. Individual workers can leverage on this skills framework to continue to upskill themselves, working with the employers.",3,14,013-002-094-080-001-014,14
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,Dr Koh Poh Koon,"The other scheme which the Government has put forth is the WorkPro Job Redesign grant. The grant provides up to 3,000 incentives to help companies create physically easier, safer and smarter jobs, especially for the older workers aged above 50. Because this is the group where there is probably genuine concern about wage stagnation and also job prospects. By using such schemes and grants, we can encourage companies to help level up the workers. And in turn, companies can benefit from having more experienced workers, especially higher productivity ones.",4,15,013-002-094-080-001-015,15
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,Dr Koh Poh Koon,"Finally, there is also the scheme called the Progressive Wage Model, especially in certain sectors which are traditionally low-wage. This model is a producticity-based wage progressive pathway that helps to increase the wages of workers through upgrading skills and improving productivity. So far, this has been implemented in three sectors  the cleaning, security and landscape sectors.",5,16,013-002-094-080-001-016,16
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,Dr Koh Poh Koon,We do see that there is a need to do more for other sectors. Minister of State for Manpower Sam Tan mentioned during his COS speech this year that MOM is ready to support tripartite partners to develop and adopt progressive wage models voluntarily for other sectors. NTUC has announced recently that the Labour Movement has begun conducting surveys with F&B workers as part of early efforts to see if this can be included in the progressive wage model as well.,6,17,013-002-094-080-001-017,17
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,Dr Koh Poh Koon,"So, there are multiple approaches but fundamentally, they all hinge on raising the productivity of our workers.",7,18,013-002-094-080-001-018,18
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,Mr Saktiandi Supaat,"  Mr Speaker, I just want to follow up quickly for my question about MTI's real wage growth outlook by sectors. Which sectors does the Senior Minister of State think will be affected most in the next three to five years?",1,19,013-002-094-080-001-019,19
2018-07-11,Wage Growth Moving in Tandem with Productivity Gains,013-002-094-080-001,Dr Koh Poh Koon,"  We do see that certain sectors would have a lot more chances for manpower growth in terms of number of jobs created. The wages in these growth sectors will probably be a lot more competitive as well. One of the sectors that we believe to be a very good, attractive sector that can take in a lot of people with good jobs and good pay would be in the area of the wholesale trade sector, which is very diverse. It includes sectors that deal with commodity trading, but also trading in many other areas. For example, in the logistics sector which is also a key sector in this group.",1,20,013-002-094-080-001-020,20
