Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2013-03-12,012-001-090-013-001,012-001-090-013,1,New Immigrants and Their Impact on the Religious Landscape in Singapore,,OA,
2013-03-12,012-001-090-013-002,012-001-090-013,2,Scheme for Housing of Foreign Talent (SHiFT),,OA,
2013-03-12,012-001-090-013-003,012-001-090-013,3,Singapore's Imported Beef Products,,OA,
2013-03-12,012-001-090-013-004,012-001-090-013,4,Investigations into Purchase of Bicycles by NParks,,OA,
2013-03-12,012-001-090-013-005,012-001-090-013,5,"Estimates of Expenditure for the Financial Year 1st April,2013 to 31st March,2014",Committee of Supply – Paper Comd. 3 of 2013,OS,
2013-03-12,012-001-090-013-006,012-001-090-013,6,Head L- Ministry of the Environment and Water Resources,Committee of Supply,OS,
2013-03-12,012-001-090-013-007,012-001-090-013,7,Head O – Ministry of Health,,OS,
2013-03-12,012-001-090-013-008,012-001-090-013,8,Head W – Ministry of Transport,,OS,
2013-03-12,012-001-090-013-009,012-001-090-013,9,Committee of Supply Reporting Progress,,OS,
2013-03-12,012-001-090-013-010,012-001-090-013,10,Adjournment,,OS,
