Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2019-02-11,013-002-094-089-001,013-002-094-089,1,MINDEF's Follow-up Actions and Plans in Aftermath of Latest Training Incident in New Zealand,,OA,
2019-02-11,013-002-094-089-002,013-002-094-089,2,Informed Consent for Medical Procedures Following Recent Case where Orthopaedic Doctor was Fined,,OA,
2019-02-11,013-002-094-089-003,013-002-094-089,3,Preventing a Future Incident where GCE Examination Scripts are Lost or Damaged,,OA,
2019-02-11,013-002-094-089-004,013-002-094-089,4,Complaints about Missing Mail and Postal Quality of Service,,OA,
2019-02-11,013-002-094-089-005,013-002-094-089,5,Safeguards for Employers who Make Advance Salary Payments for their Foreign Domestic Workers to Settle Loans,,OA,
2019-02-11,013-002-094-089-006,013-002-094-089,6,Proposal for Mandatory Child-proof Pool Fences at Private Swimming Pools,,OA,
2019-02-11,013-002-094-089-007,013-002-094-089,7,Environmental Impact Assessments for Construction Works Near National Parks or Nature Reserves,,OA,
2019-02-11,013-002-094-089-008,013-002-094-089,8,Cases of Working Adults who Face Short-term Family Support Challenges,,OA,
2019-02-11,013-002-094-089-009,013-002-094-089,9,Reported Cases of Child and Elder Abuse in Last Five Years ,,OA,
2019-02-11,013-002-094-089-010,013-002-094-089,10,Rental Rates for Hawker Stalls at Centres Managed by NEA and Social Enterprises,,OA,
2019-02-11,013-002-094-089-011,013-002-094-089,11,National Service Training Deaths and Safety Enhancements for the SAF,Statement by Minister for Defence,OS,
2019-02-11,013-002-094-089-012,013-002-094-089,12,Criminal Law Reform Bill,,BI,
2019-02-11,013-002-094-089-013,013-002-094-089,13,Criminal Procedure Code (Amendment) Bill,,BI,
2019-02-11,013-002-094-089-014,013-002-094-089,14,Simultaneous Debate on Motions,Business Motion,OS,
2019-02-11,013-002-094-089-015,013-002-094-089,15,Precious Stones and Precious Metals (Prevention of Money Laundering and Terrorism Financing) Bill,,BP,
2019-02-11,013-002-094-089-016,013-002-094-089,16,Tobacco (Control of Advertisements and Sale) (Amendment) Bill,,BP,
2019-02-11,013-002-094-089-017,013-002-094-089,17,Traditional Chinese Medicine Practitioners (Amendment) Bill ,,BP,
2019-02-11,013-002-094-089-018,013-002-094-089,18,Adjournment,,OS,
2019-02-11,013-002-094-089-019,013-002-094-089,19,"National Service – Balancing Operational Readiness, Safety and the Will to Fight",,OS,
2019-02-11,013-002-094-089-020,013-002-094-089,20,MUIS' Review of Asatizah Recognition Scheme,,WANA,
2019-02-11,013-002-094-089-021,013-002-094-089,21,Assessment of Singapore Companies' Vulnerability Given China's Weakening Economic Growth,,WANA,
2019-02-11,013-002-094-089-022,013-002-094-089,22,Profiteering by Scalpers who Resell Tickets for Concerts and Sports Events at High Prices,,WANA,
2019-02-11,013-002-094-089-023,013-002-094-089,23,Possibility of Operationalising Thomson-East Coast MRT Line Ahead of Schedule,,WANA,
2019-02-11,013-002-094-089-024,013-002-094-089,24,More Support for Athletes who are About to Retire from Sports,,WANA,
2019-02-11,013-002-094-089-025,013-002-094-089,25,Ratio of Allied Educators to Students,,WANA,
2019-02-11,013-002-094-089-026,013-002-094-089,26,Guidelines for Teaching Staff in Dealing with Situations Involving Parents of Children who are Divorced or are Undergoing Divorce,,WANA,
2019-02-11,013-002-094-089-027,013-002-094-089,27,Percentage of Singapore Prison Officers Offered Re-employment,,WANA,
2019-02-11,013-002-094-089-028,013-002-094-089,28,Government Action to Reduce Number of Stateless Residents in Singapore,,WANA,
