Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2014-11-03,012-002-092-016-001,012-002-092-016,1,Government's Action Plan for Ebola,,OA,
2014-11-03,012-002-092-016-002,012-002-092-016,2,Singapore Armed Forces' Contribution to Fight against ISIS,,OA,
2014-11-03,012-002-092-016-003,012-002-092-016,3,Government's Account of Clash between Protesters and Charity Event Performers at Hong Lim Park,,OA,
2014-11-03,012-002-092-016-004,012-002-092-016,4,Specifications for Use of Space at Hong Lim Park and Speakers' Corner,,OA,
2014-11-03,012-002-092-016-005,012-002-092-016,5,Helping Local Businesses Tap on ASEAN Economic Community,,OA,
2014-11-03,012-002-092-016-006,012-002-092-016,6,Measures to Strengthen Singapore Economy,In response to weak third quarter GDP data,OA,
2014-11-03,012-002-092-016-007,012-002-092-016,7,Measures to Deal with US Federal Reserve Rate Hike,,OA,
2014-11-03,012-002-092-016-008,012-002-092-016,8,Companies' Contributions to Charities,,OA,
2014-11-03,012-002-092-016-009,012-002-092-016,9,Evaluation Study on Road Management Measures,,OA,
2014-11-03,012-002-092-016-010,012-002-092-016,10,External Vendors for Enrichment Workshops in Schools,,OA,
2014-11-03,012-002-092-016-011,012-002-092-016,11,Shorter Lease for First-time HDB Flat Buyers,,OA,
2014-11-03,012-002-092-016-012,012-002-092-016,12,Industrial Relations (Amendment) Bill,,BI,
2014-11-03,012-002-092-016-013,012-002-092-016,13,Rearrangement of Business,,OS,
2014-11-03,012-002-092-016-014,012-002-092-016,14,Pioneer Generation Fund Bill ,,BP,
2014-11-03,012-002-092-016-015,012-002-092-016,15,Income Tax (Amendment) Bill,,BP,
2014-11-03,012-002-092-016-016,012-002-092-016,16,Public Trustee (Amendment) Bill,,BP,
2014-11-03,012-002-092-016-017,012-002-092-016,17,Prevention of Human Trafficking Bill,,BP,
2014-11-03,012-002-092-016-018,012-002-092-016,18,Exempted Business,Motion,OS,
2014-11-03,012-002-092-016-019,012-002-092-016,19,Prevention of Human Trafficking Bill,,BP,
2014-11-03,012-002-092-016-020,012-002-092-016,20,Adjournment,,OS,
2014-11-03,012-002-092-016-021,012-002-092-016,21,Developing a National Integrated Cycling Strategy and Policy Framework,,OS,
2014-11-03,012-002-092-016-022,012-002-092-016,22,Relevance of Bulan Bahasa in Improving Learning and Use of Malay Language,,WANA,
2014-11-03,012-002-092-016-023,012-002-092-016,23,Use of Electric Scooters on Roads and Walkways,,WANA,
2014-11-03,012-002-092-016-024,012-002-092-016,24,Consulting Residents and Relevant Stakeholders in Design of Developments,,WANA,
2014-11-03,012-002-092-016-025,012-002-092-016,25,"Price Difference between HDB BTO Flats, HDB Resale Flats and Private Property",Price comparison for different areas and over 10 years,WANA,
2014-11-03,012-002-092-016-026,012-002-092-016,26,Retirement Adequacy Education for Entrants to Job Market,,WANA,
2014-11-03,012-002-092-016-027,012-002-092-016,27,Singapore's Implementation of Global Standard for Automatic Exchange of Financial Account Information,,WANA,
2014-11-03,012-002-092-016-028,012-002-092-016,28,Structured Support for Families and Parents of Children with Severe Disabilities,,WANA,
2014-11-03,012-002-092-016-029,012-002-092-016,29,Incidence of High-rise Littering,Impact of CCTVs on curbing high-rise littering,WANA,
2014-11-03,012-002-092-016-030,012-002-092-016,30,Special Consideration for Vocation of NS Enlistees with Special Needs,,WANA,
2014-11-03,012-002-092-016-031,012-002-092-016,31,Rehabilitation of Prison Inmates with Mental Illness,,WANA,
2014-11-03,012-002-092-016-032,012-002-092-016,32,Employment of Ex-offenders within Six Months of Release from Prison,,WANA,
2014-11-03,012-002-092-016-033,012-002-092-016,33,Installation of Rubber Bungs to Close Gaps on MRT Platforms,Prevention of incidents among users of wheelchairs and baby strollers,WANA,
2014-11-03,012-002-092-016-034,012-002-092-016,34,Curbing Increase in Cost of Medicines with Subsidies Accompanying Pioneer Generation Cards,,WANA,
