Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2015-02-12,012-002-093-005-001,012-002-093-005,1,Revamping COE Bidding System,Allowing applicants to bid for themselves and pay-as-you-bid methods,OA,
2015-02-12,012-002-093-005-002,012-002-093-005,2,Regulating Unmanned Aircraft Operations,,OA,
2015-02-12,012-002-093-005-003,012-002-093-005,3,Unused Senior Activity Centre Space,,OA,
2015-02-12,012-002-093-005-004,012-002-093-005,4,Waiting Time for BTO Flats for Singles,,OA,
2015-02-12,012-002-093-005-005,012-002-093-005,5,Disbursement of WorkPro Funds,,OA,
2015-02-12,012-002-093-005-006,012-002-093-005,6,Code of Conduct for Debt Collectors,,OA,
2015-02-12,012-002-093-005-007,012-002-093-005,7,Government Contracts Exceeding $10 Million Awarded to Lowest Bidder,,OA,
2015-02-12,012-002-093-005-008,012-002-093-005,8,Potential HDB Flat Buyers Curbed by Loan Eligibility Rule,,OA,
2015-02-12,012-002-093-005-009,012-002-093-005,9,Requirement for Employers to Offer Healthcare Insurance for Re-employed Workers,,OA,
2015-02-12,012-002-093-005-010,012-002-093-005,10,Regulator's Assessment of M1's Service Outages in Recent Years,,OA,
2015-02-12,012-002-093-005-011,012-002-093-005,11,Streamlining Government Processes to Increase Productivity,,OA,
2015-02-12,012-002-093-005-012,012-002-093-005,12,Imposing Fines for Repeat Offences by Casino Operators,,OA,
2015-02-12,012-002-093-005-013,012-002-093-005,13,Ensuring Sufficient Numbers of Pre-school Centres and Childcare Teachers,,OA,
2015-02-12,012-002-093-005-014,012-002-093-005,14,Free Parking at Sports Facilities to Encourage Usage,,OA,
2015-02-12,012-002-093-005-015,012-002-093-005,15,Opening All School Facilities for Community Use,,OA,
2015-02-12,012-002-093-005-016,012-002-093-005,16,Requirement for Schools' CCA Teachers in Charge to be Present at Training Venues,,OA,
2015-02-12,012-002-093-005-017,012-002-093-005,17,Effectiveness of Productivity Schemes to Encourage Companies to Invest in Innovation and R&D,,OA,
2015-02-12,012-002-093-005-018,012-002-093-005,18,COEs for Different Types of Motorcycles,,OA,
2015-02-12,012-002-093-005-019,012-002-093-005,19,Singaporean and PR HDB Flat Owners Renting out Flats,,OA,
2015-02-12,012-002-093-005-020,012-002-093-005,20,Update on HDB Sale of Balance Flat Exercises,,OA,
2015-02-12,012-002-093-005-021,012-002-093-005,21,State Lands (Amendment) Bill,,BI,
2015-02-12,012-002-093-005-022,012-002-093-005,22,Land Acquisition (Amendment) Bill,,BI,
2015-02-12,012-002-093-005-023,012-002-093-005,23,Deep Seabed Mining Bill,,BP,
2015-02-12,012-002-093-005-024,012-002-093-005,24,Time Limit for Minister's Speech,Suspension of Standing Orders,OS,
2015-02-12,012-002-093-005-025,012-002-093-005,25,Auditor-General's Report on the Audit of Aljunied-Hougang-Punggol East Town Council (AHPETC),Motion,OS,
2015-02-12,012-002-093-005-026,012-002-093-005,26,Time Limit for Member's Speech,Suspension of Standing Orders,OS,
2015-02-12,012-002-093-005-027,012-002-093-005,27,Auditor-General's Report on the Audit of Aljunied Hougang Punggol East Town Council (AHPETC),,OS,
2015-02-12,012-002-093-005-028,012-002-093-005,28,Time Limit for Minister's Speech,Suspension of Standing Orders,OS,
2015-02-12,012-002-093-005-029,012-002-093-005,29,Auditor-General's Report on the Audit of Aljunied-Hougang-Punggol East Town Council (AHPETC),,OS,
2015-02-12,012-002-093-005-030,012-002-093-005,30,Adjournment of Debate,,OS,
2015-02-12,012-002-093-005-031,012-002-093-005,31,Adjournment,,OS,
2015-02-12,012-002-093-005-032,012-002-093-005,32,Foreign-trained Medical Specialists with Provisional Licence to Practise in Singapore,,WANA,
2015-02-12,012-002-093-005-033,012-002-093-005,33,Extending More Government Benefits to Single Parents and Single Male Parents,,WANA,
2015-02-12,012-002-093-005-034,012-002-093-005,34,Number of Cases at Tribunal for the Maintenance of Parents,Cases that are mediated by Commissioner for the Maintenance of Parents,WANA,
2015-02-12,012-002-093-005-035,012-002-093-005,35,Private GPs' Access to National Electronic Health Records,Records' take-up rate and impediments faced by private GPs,WANA,
2015-02-12,012-002-093-005-036,012-002-093-005,36,Phase 2 of Roll-out for National Electronic Health Records,,WANA,
2015-02-12,012-002-093-005-037,012-002-093-005,37,Opening Bank Accounts for Soon-to-be-released Prisoners,,WANA,
2015-02-12,012-002-093-005-038,012-002-093-005,38,Full Childcare and Kindergarten Subsidies for Stay-at-home Mothers,,WANA,
2015-02-12,012-002-093-005-039,012-002-093-005,39,Update on Tray-return Initiative at Hawker Centres,,WANA,
2015-02-12,012-002-093-005-040,012-002-093-005,40,"Rioting and Serious Hurt Incidences in East Coast Park, West Coast Park and Changi Beach Linked to Alcohol Consumption in 2013 and 2014",,WA,
2015-02-12,012-002-093-005-041,012-002-093-005,41,Utilisation of Productivity and Innovation Schemes by Businesses,,WA,
