Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2023-11-22,014-002-095-117-001,014-002-095-117,1,Adoption Rate and Effectiveness of ScamShield in Preventing Scams,,OA,
2023-11-22,014-002-095-117-002,014-002-095-117,2,Solutions to Defray Cost Increases in National Library Board's Decision to Cease Subscription to E-learning Platform,,OA,
2023-11-22,014-002-095-117-003,014-002-095-117,3,Update on Digital Cooperation between Singapore and Indonesia through Nongsa Digital Park and its Outlook,,OA,
2023-11-22,014-002-095-117-004,014-002-095-117,4,Elderly Caregivers Caring for Adult Persons with Intellectual Disabilities and Help for Such Caregivers who Lose Mental Capacity,,OA,
2023-11-22,014-002-095-117-005,014-002-095-117,5,Allowing Private Hire Car and Taxi Drivers to Install Passenger Facing Video Recorders with Audio Functions,,OA,
2023-11-22,014-002-095-117-006,014-002-095-117,6,Job Openings for Fresh Graduates and Impact of Decline in Firms' Intention to Hire,,OA,
2023-11-22,014-002-095-117-007,014-002-095-117,7,Clarification by Senior Minister of State for Communications and Information,Clarification to Question No 3,OS,
2023-11-22,014-002-095-117-008,014-002-095-117,8,Measures to Tackle Rising Number of Telegram Channels Selling Sexually Explicit Materials,,OA,
2023-11-22,014-002-095-117-009,014-002-095-117,9,Data Security Incident Involving Personal Data of Members of Shopping Loyalty Programme,,OA,
2023-11-22,014-002-095-117-010,014-002-095-117,10,Inclusion of Risdiplam in Rare Diseases Fund to Treat Spinal Muscular Atrophy,,OA,
2023-11-22,014-002-095-117-011,014-002-095-117,11,Rental Caps for Geylang Serai Ramadan Bazaar 2024 and Similar Caps for Hawker Centres and Government-leased Commercial Properties,,OA,
2023-11-22,014-002-095-117-012,014-002-095-117,12,Subsidies for Fertility Screening and Introduction of New Specific Category of Fertility Screening for Use of MediSave,,OA,
2023-11-22,014-002-095-117-013,014-002-095-117,13,Employers with Insufficient Insurance Coverage for Migrant Domestic Workers' Medical and Hospitalisation Bills,,OA,
2023-11-22,014-002-095-117-014,014-002-095-117,14,Incidents of Pet Abductions Reported and Outcomes,,OA,
2023-11-22,014-002-095-117-015,014-002-095-117,15,Enhanced Action Against Drivers of Vehicles with Illegally Modified Exhaust Systems ,,OA,
2023-11-22,014-002-095-117-016,014-002-095-117,16,Sufficiency of Manpower at Child Protection Service,,OA,
2023-11-22,014-002-095-117-017,014-002-095-117,17,Allocation of Resources for Singapore Medical Council to Process Complaints,,OA,
2023-11-22,014-002-095-117-018,014-002-095-117,18,Moneylenders (Amendment) Bill,,BP,
2023-11-22,014-002-095-117-019,014-002-095-117,19,Constitution of the Republic of Singapore (Amendment No 3) Bill,,BP,
2023-11-22,014-002-095-117-020,014-002-095-117,20,Exempted Business,Business Motion,OS,
2023-11-22,014-002-095-117-021,014-002-095-117,21,Constitution of the Republic of Singapore (Amendment No 3) Bill ,,BP,
2023-11-22,014-002-095-117-022,014-002-095-117,22,Adjournment,,OS,
2023-11-22,014-002-095-117-023,014-002-095-117,23,Towards a Vibrant and Sustainable Creative Economy for the Arts,,OS,
2023-11-22,014-002-095-117-024,014-002-095-117,24,Restrictions on Use of $180 Million Annual Funding to SPH Media Trust,,WANA,
2023-11-22,014-002-095-117-025,014-002-095-117,25,Allocation of More Funds for Aesthetic Covered Linkways Near Founders' Memorial Area and Other Tourist Attractions,,WANA,
2023-11-22,014-002-095-117-026,014-002-095-117,26,Nuisance from False Alarms Emitted by Home Fire Alarm Devices in Unoccupied Public Rental Flats,,WANA,
2023-11-22,014-002-095-117-027,014-002-095-117,27,High-rise Littering Cases Reported and Individuals Charged Since Introduction of Presumption Sections in Environmental Public Health Act 1987,,WANA,
2023-11-22,014-002-095-117-028,014-002-095-117,28,Enhancing ActiveSG App to Provide Real-time Updates on Closures of Swimming Pools,,WANA,
2023-11-22,014-002-095-117-029,014-002-095-117,29,Campaigns to Encourage Public Transport Users to Exercise Greater Consideration for Other Commuters,,WANA,
2023-11-22,014-002-095-117-030,014-002-095-117,30,Unannounced Inspections on Families with Children Returned from Place of Safety or Foster Home,,WANA,
2023-11-22,014-002-095-117-031,014-002-095-117,31,Banking Solutions for Singaporeans with Frozen Bank Accounts on Law Enforcement Grounds to Receive E-payment of Salary and Government Support,,WANA,
2023-11-22,014-002-095-117-032,014-002-095-117,32,Retention of Shuttle Tebrau Service after Commencement of Johor Bahru-Singapore Rapid Transit System Link,,WANA,
