Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2023-01-09,Changes in Singapore's Measures Given Emergence of New COVID-19 Variants and Easing of China's COVID-19 Restrictions,014-001-095-079-001,Ms Joan Pereira,"asked the Minister for Health in view of China easing its travel restrictions and the number of visitors to Singapore is expected to increase (a) what measures are in place to prevent a new wave of COVID-19 infection in Singapore should a new virus variant emerge; and (b) whether an additional dose of COVID-19 booster vaccination will be necessary, especially for the elderly.",1,1,014-001-095-079-001-001,1
2023-01-09,Changes in Singapore's Measures Given Emergence of New COVID-19 Variants and Easing of China's COVID-19 Restrictions,014-001-095-079-001,Dr Tan Wu Meng,"asked the Minister for Health (a) what is the Ministry's latest assessment of the risk of a new and more dangerous COVID-19 variant emerging; and (b) whether the Ministry can provide an update on Singapore's preparedness for emerging COVID-19 variants and novel pandemics in 2023 including (i) rapid diagnostics and analytics of pathogens including whole genome sequencing (ii) supply chain resilience for personal protective equipment, medications and vaccinations and (iii) onshore research, development and manufacturing of vaccines.",1,2,014-001-095-079-001-002,2
2023-01-09,Changes in Singapore's Measures Given Emergence of New COVID-19 Variants and Easing of China's COVID-19 Restrictions,014-001-095-079-001,Mr Yip Hon Weng,"asked the Minister for Health (a) what are the key areas of concern and impact on Singapore given the current COVID-19 situation in China; (b) what is the Ministry doing to ensure that our healthcare system is prepared to deal with the possibility of new emerging COVID-19 virus variants; and (c) whether our healthcare manpower is adequately equipped to handle new COVID-19 waves, with countries like China relaxing travel restrictions while dealing with a surge in COVID-19 infections.",1,3,014-001-095-079-001-003,3
2023-01-09,Changes in Singapore's Measures Given Emergence of New COVID-19 Variants and Easing of China's COVID-19 Restrictions,014-001-095-079-001,The Minister for Health (Mr Ong Ye Kung),"  Mr Speaker, Sir, may I have your permission to answer Question Nos 1 to 3 in my Ministerial Statement, to be delivered later at today's Sitting?",1,4,014-001-095-079-001-004,4
2023-01-09,Changes in Singapore's Measures Given Emergence of New COVID-19 Variants and Easing of China's COVID-19 Restrictions,014-001-095-079-001,The Minister for Health (Mr Ong Ye Kung),"Mr Speaker, my response will also cover the matters raised in the questions by Ms Foo Mee Har1 and Mr Zhulkarnain Abdul Rahim2, which are scheduled for a subsequent Sitting. I would invite these Members to also seek clarifications if they wish to, at the end of my Ministerial Statement.",2,5,014-001-095-079-001-005,5
2023-01-09,Changes in Singapore's Measures Given Emergence of New COVID-19 Variants and Easing of China's COVID-19 Restrictions,014-001-095-079-001,Mr Speaker,  We can do so.,1,6,014-001-095-079-001-006,6
2023-01-09,Monitoring of Evolving COVID-19 Situation and Flights Arriving from China at Changi Airport,014-001-095-079-002,Mr Melvin Yong Yik Chye,asked the Minister for Transport given the worsening COVID-19 situation in China (a) how closely is the Ministry monitoring the situation; and (b) whether the Ministry has any plans to temporarily enhance COVID-19 measures at Changi Airport for flights entering from China.,1,1,014-001-095-079-002-001,7
2023-01-09,Monitoring of Evolving COVID-19 Situation and Flights Arriving from China at Changi Airport,014-001-095-079-002,The Senior Parliamentary Secretary to the Minister for Transport (Mr Baey Yam Keng) (for the Minister for Transport),"  Mr Speaker, Sir, may I have your permission for the Minister for Transport to take Question No 4 in the Ministerial Statement later in the Sitting, please?",1,2,014-001-095-079-002-002,8
2023-01-09,Monitoring of Evolving COVID-19 Situation and Flights Arriving from China at Changi Airport,014-001-095-079-002,Mr Speaker,  Please do.,1,3,014-001-095-079-002-003,9
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Mr Murali Pillai,asked the Minister for Home Affairs (a) what were the challenges experienced during the firefighting operation on 8 December 2022 which resulted in the passing of an SCDF NSF firefighter; and (b) how does SCDF ensure that its frontline officers are adequately trained and equipped to carry out their duties safely and effectively.,1,1,014-001-095-079-003-001,10
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,The Minister of State for Home Affairs (Assoc Prof Dr Muhammad Faishal Ibrahim) (for the Minister for Home Affairs),"  Mr Speaker, Sir, my response will also cover the matters raised in the question by Mr Gerald Giam",1,2,014-001-095-079-003-002,11
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Mr Speaker,  Please proceed.,1,3,014-001-095-079-003-003,12
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Assoc Prof Dr Muhammad Faishal Ibrahim,  The safety of all Singapore Civil Defence Force (SCDF) personnel is of utmost importance to the Home Team.,1,4,014-001-095-079-003-004,13
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Assoc Prof Dr Muhammad Faishal Ibrahim,"To be deployed as firefighters, NSFs need to be certified medically fit and of Physical Employment Standards (PES) ""A"", ""B1"" or ""B2"". They will also need to complete a four-week Basic Rescue Training as well as a 12-week Firefighter Course (FFC) at the Civil Defence Academy (CDA).",2,5,014-001-095-079-003-005,14
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Assoc Prof Dr Muhammad Faishal Ibrahim,"The FFC includes both theoretical and practical components, and a series of proficiency and certification tests. These include the Individual Physical Proficiency Test, Breathing Apparatus Proficiency Test, Hazmat Responder Certification Test, Firemanship Skills Assessment and a written test on basic firemanship, rescue and equipment knowledge. In addition to the skills taught in the FFC, Regular Servicemen and NSFs who are appointed to leadership roles will undergo a Section Commander or Rota Commander Course, which trains them to lead a section comprising three to four personnel, or a Rota which is a duty shift comprising several sections.",3,6,014-001-095-079-003-006,15
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Assoc Prof Dr Muhammad Faishal Ibrahim,"Firefighting training at the CDA is conducted with ""live"" fire simulators to provide realism, so that trainees gain experience operating in conditions similar to real-life firefighting. SCDF has protocols to ensure that the training curriculum is reviewed regularly to ensure currency.",4,7,014-001-095-079-003-007,16
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Assoc Prof Dr Muhammad Faishal Ibrahim,"After graduating from the CDA, training continues to be an integral part of a firefighter's daily routine, including NSF firefighters. Firefighters undergo exercises and drills during each shift, to familiarise themselves with their respective roles and functions as part of a crew, as well as to maintain individual fitness and competencies. They must also undergo annual proficiency tests conducted by CDA to ensure that their skills and fitness levels meet the required standards.",5,8,014-001-095-079-003-008,17
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Assoc Prof Dr Muhammad Faishal Ibrahim,"In a fire emergency, NSF firefighters and NSF section commanders are deployed alongside Regular Servicemen in a section. NSmen and Civil Defence Auxiliary Unit (CDAU) volunteer firefighters may also be deployed within the section.",6,9,014-001-095-079-003-009,18
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Assoc Prof Dr Muhammad Faishal Ibrahim,"Depending on the scale of the emergency, the taskforce that is activated may comprise several sections. The taskforce is led by a ground commander, who is responsible for leading the operation. The ground commander will monitor and direct the operation, and request for more resources as reinforcement, if necessary.",7,10,014-001-095-079-003-010,19
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Assoc Prof Dr Muhammad Faishal Ibrahim,All firefighting Personal Protective Equipment used by SCDF are certified according to relevant international standards such as the American National Fire Protection Association standards and European standards.,8,11,014-001-095-079-003-011,20
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Assoc Prof Dr Muhammad Faishal Ibrahim,"Mr Murali Pillai asked about the challenges experienced by the SCDF during the firefighting operation on 8 December 2022. While responding to the incident, the SCDF officers found the fire engine accessway leading to Block 91 Henderson Road obstructed by a tent where a funeral wake was being held. The officers removed the bollards that were padlocked to the ground near the tentage to create an access path. This delayed their arrival by 18 minutes.",9,12,014-001-095-079-003-012,21
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Assoc Prof Dr Muhammad Faishal Ibrahim,"Based on the ground commander's assessment of the resources needed for the operation, 22 emergency vehicles and 61 responders from six fire stations were deployed to the incident. About 40% of the responders were National Servicemen – meaning the majority, 60% of the responders were Regular Officers.",10,13,014-001-095-079-003-013,22
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Assoc Prof Dr Muhammad Faishal Ibrahim,"The passing of SGT1 Edward Go is the first SCDF fatality in a firefighting operation. The Police are currently conducting an independent, thorough investigation into the circumstances of SGT1 Edward's demise and will apprise the Coroner of its findings. At this stage, it is premature to determine the factors which contributed to SGT1 Edward's death. The Coroner will consider the Police's investigation findings, in determining the cause of death. Due to the ongoing investigations, we are unable to share further details at this stage.",11,14,014-001-095-079-003-014,23
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Assoc Prof Dr Muhammad Faishal Ibrahim,"SCDF will seek to understand what had happened, including if standard operating procedures and protocols had been followed, and how these may need to be tightened to keep the officers as safe as possible when they serve our nation.",12,15,014-001-095-079-003-015,24
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Mr Speaker,  Mr Murali Pillai.,1,16,014-001-095-079-003-016,25
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Mr Murali Pillai (Bukit Batok),"  Mr Speaker, Sir, with your indulgence, I am sure hon Members of this House would join me to express our profound sadness over the demise of SGT1 Edward Go in the line of duty, in his efforts to keep Singapore safe and secure. And I hope that the family of SGT1 Edward Go would be supported whilst they come to terms with their loss and, in time, heal.",1,17,014-001-095-079-003-017,26
2023-01-09,Review of SCDF Training in wake of Recent Passing of NSF Firefighter,014-001-095-079-003,Mr Murali Pillai (Bukit Batok),"My question for the hon Minister of State is in relation to the deployment of NSmen. The Minister of State mentioned that the ratio of NSmen deployment for that particular incident was 40 60, 60% Regulars. Having regard to the fact that NSmen generally have less experience than Regulars, may I ask whether there is a certain strategy to better protect NSmen?",2,18,014-001-095-079-003-018,27
