Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2019-07-08,013-002-094-106-001,013-002-094-106,1,Monitoring Recent Pollution in Pasir Gudang,,OA,
2019-07-08,013-002-094-106-002,013-002-094-106,2,Sustainability of Rail Reliability Levels,,OA,
2019-07-08,013-002-094-106-003,013-002-094-106,3,Review of Misuse of Drugs Act,,OA,
2019-07-08,013-002-094-106-004,013-002-094-106,4,Presence of Drones near Changi Airport and Delays Caused to Flights,,OA,
2019-07-08,013-002-094-106-005,013-002-094-106,5,Risks to Singapore Economy Given Present External Uncertainty,,OA,
2019-07-08,013-002-094-106-006,013-002-094-106,6, Point-to-Point Passenger Transport Industry Bill,,BI,
2019-07-08,013-002-094-106-007,013-002-094-106,7,Home Team Science and Technology Agency Bill,,BI,
2019-07-08,013-002-094-106-008,013-002-094-106,8,Fire Safety (Amendment) Bill,,BI,
2019-07-08,013-002-094-106-009,013-002-094-106,9,Intellectual Property (Dispute Resolution) Bill,,BI,
2019-07-08,013-002-094-106-010,013-002-094-106,10,Road Traffic (Amendment) Bill,,BP,
2019-07-08,013-002-094-106-011,013-002-094-106,11,Adjournment,,OS,
2019-07-08,013-002-094-106-012,013-002-094-106,12,Achieving Arts Excellence in Singapore,,OS,
2019-07-08,013-002-094-106-013,013-002-094-106,13,Impact of Protracted US-China Trade War on Job Prospects for Recent Graduates,,WANA,
2019-07-08,013-002-094-106-014,013-002-094-106,14,Follow-up by Malaysia to Protect Information Leaked on Malaysian Vehicle Entry Permit Website,,WANA,
2019-07-08,013-002-094-106-015,013-002-094-106,15,Impact of Huawei Ban on Singapore’s 5G Deployment,,WANA,
2019-07-08,013-002-094-106-016,013-002-094-106,16,Reviewing Building Maintenance and Strata Management Act for Part of Monthly Maintenance Fee to be Set Aside for Sinking Fund in Private Estates,,WANA,
2019-07-08,013-002-094-106-017,013-002-094-106,17,Extending 3-room HDB Flats to Applicants Below Age 55 with Bigger Families and Less Financial Resources,,WANA,
