Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2018-10-02,013-002-094-084-001,013-002-094-084,1,Elderly Residents who Do Not Participate in Lease Buyback Scheme but Seek Financial Assistance from Help Schemes,,OA,
2018-10-02,013-002-094-084-002,013-002-094-084,2,Number of Day Activity Centres for Special Needs Persons,,OA,
2018-10-02,013-002-094-084-003,013-002-094-084,3,Further Help by ASEAN to Resolve Situation in Rakhine State,,OA,
2018-10-02,013-002-094-084-004,013-002-094-084,4,Difficulty to Sell HDB Flats Affected by Ethnic Integration Policy,,OA,
2018-10-02,013-002-094-084-005,013-002-094-084,5,Proposed Watchlist for Companies that Discriminate Base on Attributes Like Gender and Ethnicity,,OA,
2018-10-02,013-002-094-084-006,013-002-094-084,6,Number of Generational-correlated Drug Offenders,,OA,
2018-10-02,013-002-094-084-007,013-002-094-084,7,Requirement for Manufacturers of Health Supplements to Provide Test Results from Accredited Laboratories to Support Advertising Claims,,OA,
2018-10-02,013-002-094-084-008,013-002-094-084,8,Effects of Prolonged Exposure to Second-hand Smoke,,OA,
2018-10-02,013-002-094-084-009,013-002-094-084,9,Cases of Airline Pilots Consuming Alcohol or Drugs before Boarding Aircraft in Singapore,,OA,
2018-10-02,013-002-094-084-010,013-002-094-084,10,Airlines and Relevant Authorities Safeguard Passenger information,,OA,
2018-10-02,013-002-094-084-011,013-002-094-084,11,Noise Emissions from Buses,,OA,
2018-10-02,013-002-094-084-012,013-002-094-084,12,Staff Response and Intervention in Incidences of Molestation on MRT Premises,,OA,
2018-10-02,013-002-094-084-013,013-002-094-084,13,Funding Models for Education and Training Programmes for Singaporeans,,OA,
2018-10-02,013-002-094-084-014,013-002-094-084,14,Clarification by Senior Parliamentary Secretary to the Minister for Health,,OS,
2018-10-02,013-002-094-084-015,013-002-094-084,15,Employment (Amendment) Bill,,BI,
2018-10-02,013-002-094-084-016,013-002-094-084,16,Supreme Court of Judicature (Amendment No 2) Bill,,BP,
2018-10-02,013-002-094-084-017,013-002-094-084,17,Income Tax (Amendment) Bill,,BP,
2018-10-02,013-002-094-084-018,013-002-094-084,18,Building and Construction Industry Security of Payment (Amendment) Bill,,BP,
2018-10-02,013-002-094-084-019,013-002-094-084,19,Environmental Public Health (Amendment) Bill,,BP,
2018-10-02,013-002-094-084-020,013-002-094-084,20,Adjournment,,OS,
2018-10-02,013-002-094-084-021,013-002-094-084,21,Legal Aid Applications by Family Members of Mentally Disabled for Appointment as Deputies,,WANA,
2018-10-02,013-002-094-084-022,013-002-094-084,22,Elderly Parents Rendered Homeless after Being Chased out of Adult Children’s Flats Bought with Proceeds from Elderly Parents’ Flats,,WANA,
2018-10-02,013-002-094-084-023,013-002-094-084,23,Expedite Upgrading Works in Common Areas of Private Estates under Estate Upgrading Programme,,WANA,
2018-10-02,013-002-094-084-024,013-002-094-084,24,Licensing System for Ownership of Cats to Prevent Cat Abandonment,,WANA,
2018-10-02,013-002-094-084-025,013-002-094-084,25,Dependants of HDB Flat Owners Who Have Benefited from Home Protection Scheme,,WANA,
2018-10-02,013-002-094-084-026,013-002-094-084,26,Expected Time Frame for LTA to Complete Review With Stakeholders on Safety Requirements for Personal Mobility Devices (PMDs),,WANA,
2018-10-02,013-002-094-084-027,013-002-094-084,27,Remaining Number of oBike Bicycles Left Abandoned in Public Spaces,,WANA,
2018-10-02,013-002-094-084-028,013-002-094-084,28,Sale of 2-room Flexi Flats or Studio Flats of Shorter Leases on Open Market,,WANA,
2018-10-02,013-002-094-084-029,013-002-094-084,29,Singles who Have Applied Successfully to Secure HDB BTO Flats,,WANA,
2018-10-02,013-002-094-084-030,013-002-094-084,30,Restriction on Claims for Compensation for Damage to Building during Construction to Structural Damage,,WANA,
2018-10-02,013-002-094-084-031,013-002-094-084,31,High Shelters Spanning Across Public Roads,,WANA,
2018-10-02,013-002-094-084-032,013-002-094-084,32,Schedule for Implementing Extension of Home Improvement Programme,,WANA,
2018-10-02,013-002-094-084-033,013-002-094-084,33,Improving Level of Sound-proofing of HDB BTO Flats,,WANA,
2018-10-02,013-002-094-084-034,013-002-094-084,34,Time Banking in Healthcare Institution for Volunteer Work Performed,,WA,
2018-10-02,013-002-094-084-035,013-002-094-084,35,Regulation on Collation and Use of Behavioural Data and Patterns by Online Platforms,,WA,
2018-10-02,013-002-094-084-036,013-002-094-084,36,Transition Period for HDB Dwellers on Welfare Assistance to Adjust to Higher Rent from Salary Increase,,WA,
2018-10-02,013-002-094-084-037,013-002-094-084,37,Singaporeans Awarded Scholarships by Foreign Universities,,WA,
2018-10-02,013-002-094-084-038,013-002-094-084,38,Review of Effectiveness of Mental Health Education in Schools,,WA,
2018-10-02,013-002-094-084-039,013-002-094-084,39,Work Permit Holders Hired under Direct R1 Pathway or Market-Based Skills Recognition Framework,,WA,
2018-10-02,013-002-094-084-040,013-002-094-084,40,Tracking of Financial Situations of Comcare’s Assistance Recipients after Gaining Employment,,WA,
2018-10-02,013-002-094-084-041,013-002-094-084,41,Average Waiting Time Required for Registration of Lasting Power of Attorney,,WA,
