Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2020-03-06,013-002-094-126-001,013-002-094-126,1,Attitudes of Students from Special Assistance Plan Schools towards Inclusivity,,OA,
2020-03-06,013-002-094-126-002,013-002-094-126,2,Ban on Ex-offenders from Donating Blood within One Year of Release from Prison,,OA,
2020-03-06,013-002-094-126-003,013-002-094-126,3,Treatment from Self-inflicted Injuries not Covered under MediShield Life,,OA,
2020-03-06,013-002-094-126-004,013-002-094-126,4,Incentives for Shopping Malls to Install Tactile Paving to Aid Visually Impaired,,OA,
2020-03-06,013-002-094-126-005,013-002-094-126,5,Wild Animals and Birds (Amendment) Bill,Introduction of Bill by Private Member ,BI,
2020-03-06,013-002-094-126-006,013-002-094-126,6,Estimates of Expenditure for the Financial Year 1 April 2020 to 31 March 2021,Committee of Supply – Paper Cmd 24 of 2020,OS,
2020-03-06,013-002-094-126-007,013-002-094-126,7,"Committee of Supply – Head X (Ministry of Culture, Community and Youth)",,OS,
2020-03-06,013-002-094-126-008,013-002-094-126,8,Supply Bill,,BP,
2020-03-06,013-002-094-126-009,013-002-094-126,9,Supplementary Supply (FY2019) Bill,,BP,
2020-03-06,013-002-094-126-010,013-002-094-126,10,Acknowledgement to the Chair,,OS,
2020-03-06,013-002-094-126-011,013-002-094-126,11,Building Control (Amendment) Bill,,BP,
2020-03-06,013-002-094-126-012,013-002-094-126,12,Public Utilities (Amendment) Bill,,BP,
2020-03-06,013-002-094-126-013,013-002-094-126,13,Adjournment,,OS,
2020-03-06,013-002-094-126-014,013-002-094-126,14,Data on New Diesel-hybrid and Electric Buses Deployed since 2018,,WA,1
2020-03-06,013-002-094-126-015,013-002-094-126,15,Measures to Ensure Public Healthcare Sector has Sufficient Psychologists and Statistics on Patients who received Support from Psychologists,,WA,1
2020-03-06,013-002-094-126-016,013-002-094-126,16,"Number of Veterinarians who Received Written Warnings, Composition Fines and Suspension or Revocation of Their Licence in Past 10 Years",,WA,1
2020-03-06,013-002-094-126-017,013-002-094-126,17,"Air Quality Performance in 2019 for PM2.5, Sulphur Dioxide, Ozone and Nitrogen Dioxide Emissions",,WA,1
2020-03-06,013-002-094-126-018,013-002-094-126,18,Consideration to Introduce Minimum Staff-to-child Ratio at Places of Safety,,WA,1
