Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2016-04-14,013-001-094-019-001,013-001-094-019,1,Statutes (Miscellaneous Amendments) Bill,,BI,
2016-04-14,013-001-094-019-002,013-001-094-019,2,Income Tax (Amendment No 2) Bill,,BI,
2016-04-14,013-001-094-019-003,013-001-094-019,3,Child Development Co-Savings (Amendment) Bill,,BI,
2016-04-14,013-001-094-019-004,013-001-094-019,4,Estimates of Expenditure for the Financial Year 1 April 2016 to 31 March 2017,Committee of Supply – Paper Cmd 2 of 2016,OS,
2016-04-14,013-001-094-019-005,013-001-094-019,5,"Committee of Supply – Head X (Ministry of Culture, Community and Youth)",,OS,
2016-04-14,013-001-094-019-006,013-001-094-019,6,Supply Bill,,BP,
2016-04-14,013-001-094-019-007,013-001-094-019,7,Final Supply (FY2015) Bill,,BP,
2016-04-14,013-001-094-019-008,013-001-094-019,8,Acknowledgement to the Chair,,OS,
2016-04-14,013-001-094-019-009,013-001-094-019,9,Choice of Court Agreements Bill,,BP,
2016-04-14,013-001-094-019-010,013-001-094-019,10,Adjournment,,OS,
