Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2015-07-14,012-002-093-021-001,012-002-093-021,1,Measures to Help Residents whose Flats Do Not Enjoy Direct Lift Access,,OA,
2015-07-14,012-002-093-021-002,012-002-093-021,2,Updating Change of Address in Identity Cards,,OA,
2015-07-14,012-002-093-021-003,012-002-093-021,3," Instances where ""Move-on"" Powers were Invoked",,OA,
2015-07-14,012-002-093-021-004,012-002-093-021,4,Lasting Legacy from Recent SEA Games,,OA,
2015-07-14,012-002-093-021-005,012-002-093-021,5,Sign-up Rate for ActiveSG,,OA,
2015-07-14,012-002-093-021-006,012-002-093-021,6,Benefits of Smart Nation Project for Persons with Disabilities,,OA,
2015-07-14,012-002-093-021-007,012-002-093-021,7,Support for Problem Gambling,,OA,
2015-07-14,012-002-093-021-008,012-002-093-021,8,Impact of Greece's Loan Default on Singapore,,OA,
2015-07-14,012-002-093-021-009,012-002-093-021,9,Extension Plans for Choa Chu Kang Bus Interchange,,OA,
2015-07-14,012-002-093-021-010,012-002-093-021,10,Regulation of Motorised Bicycles,,OA,
2015-07-14,012-002-093-021-011,012-002-093-021,11,Regulations for Use of Coloured Powder at Public Events,,OA,
2015-07-14,012-002-093-021-012,012-002-093-021,12,Review on Effectiveness of Foreign Worker Levies,,OA,
2015-07-14,012-002-093-021-013,012-002-093-021,13,Monitoring Growth of Foreign Workers,,OA,
2015-07-14,012-002-093-021-014,012-002-093-021,14,Increasing Trade and Economic Cooperation between Africa and ASEAN,,OA,
2015-07-14,012-002-093-021-015,012-002-093-021,15,Eligibility of First-time HDB Applicants with Foreign Spouses for Married Child Priority Scheme,,OA,
2015-07-14,012-002-093-021-016,012-002-093-021,16,Record Sale Prices for Neighbourhood Coffee Shops,,OA,
2015-07-14,012-002-093-021-017,012-002-093-021,17,Senior Group Homes Model for Elderly Singaporeans in Public Housing Estates,,OA,
2015-07-14,012-002-093-021-018,012-002-093-021,18,Cost for Family Members to be Appointed Deputies under Mental Capacity Act,,OA,
2015-07-14,012-002-093-021-019,012-002-093-021,19,Helping Self-employed Persons to Buy Homes,,OA,
2015-07-14,012-002-093-021-020,012-002-093-021,20,Bankruptcy (Amendment) Bill,,BP,
2015-07-14,012-002-093-021-021,012-002-093-021,21,Maritime Offences (Amendment) Bill,,BP,
2015-07-14,012-002-093-021-022,012-002-093-021,22,Institute of Southeast Asian Studies (Amendment) Bill,,BP,
2015-07-14,012-002-093-021-023,012-002-093-021,23,Adjournment,,OS,
2015-07-14,012-002-093-021-024,012-002-093-021,24,Medical Insurance and Hospitalisation of Foreign Domestic Workers,,WANA,
2015-07-14,012-002-093-021-025,012-002-093-021,25,Police Investigation Protocol for Suspects with Psychological Disorders,,WANA,
2015-07-14,012-002-093-021-026,012-002-093-021,26,Inter-agency Cooperation to Search for Missing Persons with Dementia,,WANA,
2015-07-14,012-002-093-021-027,012-002-093-021,27,Extending Subsidies to Families of Children with Dyslexia,,WANA,
2015-07-14,012-002-093-021-028,012-002-093-021,28,Public Sector Employment for Elderly and Persons with Disabilities,,WANA,
2015-07-14,012-002-093-021-029,012-002-093-021,29,SPRING Singapore's Partnerships for Capability Transformation (PACT) Programme,,WA,
2015-07-14,012-002-093-021-030,012-002-093-021,30,Statistics on Unemployed Singaporean Workers,,WA,
2015-07-14,012-002-093-021-031,012-002-093-021,31,Conversion of HDB Void Deck Spaces for Specific Uses,,WA,
2015-07-14,012-002-093-021-032,012-002-093-021,32,Ratio of Psychiatrists and Case Managers to National Servicemen,,WA,
2015-07-14,012-002-093-021-033,012-002-093-021,33,Feedback on Changes to Individual Physical Proficiency Test (IPPT),,WA,
2015-07-14,012-002-093-021-034,012-002-093-021,34,Rise in Singapore's Mean Daily Temperature,,WA,
2015-07-14,012-002-093-021-035,012-002-093-021,35,Childcare Places in Mature Estates under Remaking Our Heartland Programme,,WA,
2015-07-14,012-002-093-021-036,012-002-093-021,36,Setting Up of Community Disputes Resolution Tribunals,,WA,
