Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,Mr Lim Biow Chuan,asked the Minister for Manpower whether the CPF Board will (i) amend its policy to allow automatic withdrawal of the CPF payout when a member reaches 65 years of age and (ii) allow members who wish to withdraw their CPF funds later than age 65 to then indicate their choice in an opt-out form.,1,1,013-002-094-092-001-001,1
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,Mr Patrick Tay Teck Guan,asked the Minister for Manpower whether the CPF Board will be reviewing the opt-out scheme for payouts and allow automatic CPF payouts when a member reaches 65 years of age.,1,2,013-002-094-092-001-002,2
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,Ms Jessica Tan Soon Neo,"asked the Minister for Manpower given the feedback and concerns received regarding the CPF payout under the Retirement Sum Scheme, whether the CPF Board will consider revising the default option for CPF payout age to 65 years instead of the current 70 years.",1,3,013-002-094-092-001-003,3
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,Miss Cheryl Chan Wei Ling,"asked the Minister for Manpower (a) whether sufficient public communication was done prior to the letters being sent to individuals with regard to the option on the timing of their CPF payout; (b) whether there are other approaches to notify the general public of this option before the official process kicks in; and (c) for those who have earlier failed to notify CPF that they wish to receive their payouts upon age 65, whether they are allowed to do so at any point of time before they turn 70.",1,4,013-002-094-092-001-004,4
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,Ms Foo Mee Har,asked the Minister for Manpower (a) what can,1,5,013-002-094-092-001-005,5
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,Mr Liang Eng Hwa,asked the Minister for Manpower (a) whether the CPF payout starting at age 65 can be made as a default option; and (b) whether the CPF payout starting beyond age 65 can be made simpler and more appealing as an option.,1,6,013-002-094-092-001-006,6
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,Mr Chong Kee Hiong,asked the Minister for Manpower whether the Ministry will consider making the age of 65 the default option for CPF monthly payouts while providing incentives for CPF members who opt for the payouts to be deferred.,1,7,013-002-094-092-001-007,7
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,Mr Png Eng Huat,"asked the Minister for Manpower since the start of 2018 (a) what is the number and proportion of members on the Retirement Sum Scheme (RSS) who activated their CPF payouts upon reaching their Payout Eligibility Age (PEA); (b) what is the number of members who, having missed the activation deadline, appealed to start their payouts before age 70; and (c) whether the Ministry will consider setting the default automatic CPF payout age of RSS and CPF Life scheme to the PEA to further simplify the activation process.",1,8,013-002-094-092-001-008,8
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,Assoc Prof Walter Theseira,"asked the Minister for Manpower (a) for each year of age between 65 and 70 what is the proportion of eligible CPF members who apply to start payouts; (b) for members of the 65 to 70 age group receiving payouts, what is known about their use of payout monies, in particular, the extent to which payouts are retained in low-interest deposit accounts instead of used for expenses; and (c) whether and to what extent there are cases of financial hardship due to eligible members not applying to receive payouts.",1,9,013-002-094-092-001-009,9
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,The Minister for Manpower (Mrs Josephine Teo),"  Mr Speaker, may I take Question Nos 1 to 9 together, please.",1,10,013-002-094-092-001-010,10
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,Mr Speaker,  Please do.,1,11,013-002-094-092-001-011,11
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,Mrs Josephine Teo,  I thank the Members who have raised important questions. There are several key questions I hope to address in this reply.,1,12,013-002-094-092-001-012,12
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,Mrs Josephine Teo,The first question is whether the CPF Payout Eligibility Age has been shifted from 65 to 70. The answer is no.,2,13,013-002-094-092-001-013,13
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"As Members are aware, the Payout Eligibility Age, or PEA for short, is the earliest age at which CPF members can start their monthly retirement payouts.",1,14,013-002-094-092-001-014,14
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,None,1,15,013-002-094-092-001-015,15
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,The second question is whether the policy has been changed to now require CPF members to come forward to start their retirement payouts. The answer is again no.,2,16,013-002-094-092-001-016,16
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"This is in fact a long-standing practice, and there has been no change. Members can instruct CPF Board when to start their retirement payouts at any time after they reach their PEA. Members are in the best position to decide based on their individual circumstances. It is also the same approach as in many other countries.",3,17,013-002-094-092-001-017,17
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,There is no advantage for CPF Board or Government to want members to defer their payouts beyond 65. Those who defer their payouts in fact enjoy the higher interest paid on their CPF monies.,4,18,013-002-094-092-001-018,18
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"Members who have reached their PEA can instruct CPF Board at any time to start their retirement payouts. Let me explain how the process works for those on the Retirement Sum Scheme (RSS), which is the main retirement payout scheme for members born before 1958. The members are now aged 61 and above.",1,19,013-002-094-092-001-019,19
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"About six months before their PEA, RSS members will receive a letter from CPF Board informing them that they can start their payouts any time from PEA. The form to start payouts is attached. Members only need to fill in basic information – their name, NRIC, contact details and bank account details. This gets sent back to the Board. Alternatively, members can apply online through the CPF website or come to a CPF Service Centre. Members who do not instruct CPF Board to start their payouts are reminded through their Yearly Statement of Account.",2,20,013-002-094-092-001-020,20
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"The third question is why the payouts start automatically at age 70. In the past, some RSS members had their savings intact in their CPF accounts until they passed away. They never touched it at all. This is unsatisfactory. We therefore introduced a Latest Payout Start Age of 70 for members turning 70 from 2018.",3,21,013-002-094-092-001-021,21
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"Even if such members have not applied to start payouts, CPF Board will start the payouts for them. But I must again emphasise, if a member wants to start his payout before 70, he can do so any time from his PEA; he does not need to wait till 70. In other words, the Latest Payout Start Age is not the same thing as the PEA. It is a way to ensure members get to enjoy the benefit of their CPF savings by 70 at the latest.",4,22,013-002-094-092-001-022,22
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"Members of the House may therefore recall that in October 2016, Parliament agreed to amend the CPF Act to bring this into effect. Some Members who are still in the House today spoke in support of this amendment, including Mr Chong Kee Hiong, Er Dr Lee Bee Wah, Mr Louis Ng, Mr Png Eng Huat and Mr Saktiandi Supaat.",5,23,013-002-094-092-001-023,23
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,Several Members have asked if CPF Board should automatically start payouts at age 65. Some are concerned about those experiencing financial hardship. I appreciate the reasons for Members’ questions and also share your concerns.,1,24,013-002-094-092-001-024,24
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"There are in fact tangible benefits to members when they start their payouts later. Members earn more interest and enjoy enhanced payouts. With every year that they defer their payouts, their CPF savings will earn risk-free interest of up to 6% a year, which is well above the interest rates they would get in the market. This 6% includes the extra interest of 1% for the first $60,000 and additional extra interest of 1% for the first $30,000. For members on CPF LIFE, for every year deferred, the payouts go up by up to 7%. For five years of deferral, that is up to 35% more.",2,25,013-002-094-092-001-025,25
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"Members may therefore prefer to start their CPF retirement payouts later. This is especially so if they have other savings to draw on that are earning low interest, or if they are still working. But if the payouts automatically start at 65, such members will also automatically not get the benefits of deferral.",3,26,013-002-094-092-001-026,26
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"At the end of 2017, six in 10 members on the RSS who had reached their PEA that year did not start their payouts. Even by the time RSS members reach 70, about half have not come forward to start their retirement payouts.",4,27,013-002-094-092-001-027,27
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"Some among them may have consciously decided to keep their savings in CPF because they had no need of the payouts, and also because they wanted to earn the higher interest. Others may not have known they could have started their payouts earlier and thus did not instruct CPF Board.",5,28,013-002-094-092-001-028,28
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"The right thing to do, therefore, is to reach out to those members who may not have a good understanding, and give them clear and simple information to help them make their decisions. With the benefit of knowledge, those who wish to can still start their payouts any time after 65.",6,29,013-002-094-092-001-029,29
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"The fifth question which Ms Foo Mee Har, Miss Cheryl Chan and Mr Liang Eng Hwa have asked, is whether CPF Board can improve its communications with members. The answer is yes.",7,30,013-002-094-092-001-030,30
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"While CPF Board has stepped up outreach efforts, there is much room for improvement in the way it communicates key issues such as starting payouts. For example, we will review the letters sent to members who are approaching their PEA, so as to avoid misunderstandings which confused members unnecessarily.",8,31,013-002-094-092-001-031,31
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,The Board has also started to invite all members reaching PEA to attend and benefit from a CPF Retirement Planning Service from the start of this year. This is a face-to-face service in which a CPF Board officer provides personalised guidance.,9,32,013-002-094-092-001-032,32
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"In addition, we will work with other agencies to reach out to CPF members. For example, where appropriate, staff at the Social Service Offices (SSOs) will ask members who approach the SSOs for financial help whether they have activated their CPF payouts, and assist them to do so if they wish. We will also collaborate with the Silver Generation Office to communicate this issue to elderly members.",10,33,013-002-094-092-001-033,33
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"Mr Speaker, I would also like to take this opportunity to clarify the position for CPF LIFE, which is a relatively new scheme.",11,34,013-002-094-092-001-034,34
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,Members who joined CPF LIFE prior to July 2015 may have been confused whether they too have to come forward to activate their payouts when they reach PEA. Some pointed out that the Latest Payout Start Age of 70 was not mentioned in previous communications with them.,12,35,013-002-094-092-001-035,35
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,"Let me assure these members that nothing has changed for them. They joined CPF LIFE before July 2015. Back then, there was no flexibility to defer CPF LIFE payouts and the policy letter has already stated that the payouts would start from their PEA. For such members, CPF Board will indeed start payouts at PEA, unless otherwise instructed. In fact, by the end of 2018, about 35,000 of such members had already started to receive their payouts upon reaching their PEA, which is what they expected.",13,36,013-002-094-092-001-036,36
2019-02-18,Clarification of Withdrawal of CPF Savings at Payout Eligibility Age,013-002-094-092-001,,Members who join CPF LIFE after July 2015 will be like members on the RSS. They can start their payouts any time between their PEA and 70 by instructing CPF Board.,14,37,013-002-094-092-001-037,37
