Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2012-11-12,012-001-089-010-001,012-001-089-010,1,Admission Criteria for Specialised Independent Schools,,OA,
2012-11-12,012-001-089-010-002,012-001-089-010,2,"Focus on Sports with New Ministry for Culture, Community and Youth",,OA,
2012-11-12,012-001-089-010-003,012-001-089-010,3,Efforts to Ramp up Manpower for Eldercare Facilities,,OA,
2012-11-12,012-001-089-010-004,012-001-089-010,4,Staff-child Ratio for Childcare and Infant Care Service Centres,,OA,
2012-11-12,012-001-089-010-005,012-001-089-010,5,Employment Rights of Low-wage Contract Workers,,OA,
2012-11-12,012-001-089-010-006,012-001-089-010,6,Contravention of Overtime Work Limits ,,OA,
2012-11-12,012-001-089-010-007,012-001-089-010,7,SAF's Capability Given Declining Birth Rate,,OA,
2012-11-12,012-001-089-010-008,012-001-089-010,8,Approval for Use of Community Space,,OA,
2012-11-12,012-001-089-010-009,012-001-089-010,9,Review of ASEAN Scholarship Criteria,,OA,
2012-11-12,012-001-089-010-010,012-001-089-010,10,Academic Performance of Malay Students,,OA,
2012-11-12,012-001-089-010-011,012-001-089-010,11,"Film Rating of ""Sex.Violence.FamilyValues""",,OA,
2012-11-12,012-001-089-010-012,012-001-089-010,12,Extending Coverage of Community Health Assist Scheme,,OA,
2012-11-12,012-001-089-010-013,012-001-089-010,13,Care for Persons with Mental Disabilities,,OA,
2012-11-12,012-001-089-010-014,012-001-089-010,14,Medisave Top-ups for Patients in Class C and B2 Wards,,OA,
2012-11-12,012-001-089-010-015,012-001-089-010,15,Road Safety near Schools,,OA,
2012-11-12,012-001-089-010-016,012-001-089-010,16,Tribute to former Chief Justice Chan Sek Keong,Statement by the Minister for Law,OS,
2012-11-12,012-001-089-010-017,012-001-089-010,17,Computer Misuse (Amendment) Bill,,BI,
2012-11-12,012-001-089-010-018,012-001-089-010,18,Payment Systems (Oversight) (Amendment) Bill,,BI,
2012-11-12,012-001-089-010-019,012-001-089-010,19,Stamp Duties (Amendment) Bill,,BI,
2012-11-12,012-001-089-010-020,012-001-089-010,20,Economic Expansion Incentives (Relief from Income Tax) (Amendment No 2) Bill,,BI,
2012-11-12,012-001-089-010-021,012-001-089-010,21,Misuse of Drugs (Amendment) Bill,,BP,
2012-11-12,012-001-089-010-022,012-001-089-010,22,Adjournment of Parliament,,OS,
2012-11-12,012-001-089-010-023,012-001-089-010,23,Voice of Small and Medium Enterprises,,OS,
2012-11-12,012-001-089-010-024,012-001-089-010,24,Casinos As Conduits For Money Laundering and Terrorism Financing,,WANA,1
2012-11-12,012-001-089-010-025,012-001-089-010,25,Monitoring Littering Cases,,WANA,1
2012-11-12,012-001-089-010-026,012-001-089-010,26,Cellphone Radiation As Carcinogen Risk,,WANA,1
2012-11-12,012-001-089-010-027,012-001-089-010,27,Taxi Fare Cheats,,WANA,1
2012-11-12,012-001-089-010-028,012-001-089-010,28,Take-Up Rates of Different Flat Types in BTO Exercises,,WANA,1
2012-11-12,012-001-089-010-029,012-001-089-010,29,Leasing of Toa Payoh Flats to House Foreign Workers,,WANA,1
2012-11-12,012-001-089-010-030,012-001-089-010,30,Sheep Supply For Korban,,WANA,1
2012-11-12,012-001-089-010-031,012-001-089-010,31,Housing Grants for First-Time Flat Buyers,,WANA,1
2012-11-12,012-001-089-010-032,012-001-089-010,32,Singapore's Relations with Australia,"Impact of ""Australia in the Asian Century"" White Paper",WANA,1
2012-11-12,012-001-089-010-033,012-001-089-010,33,Measures to Tighten S Pass Numbers,,WANA,2
2012-11-12,012-001-089-010-034,012-001-089-010,34,Home Ownership Plus Education (HOPE) Beneficiaries,,WANA,1
2012-11-12,012-001-089-010-035,012-001-089-010,35,Remembering Singapore's Founding Generation,,WANA,1
2012-11-12,012-001-089-010-036,012-001-089-010,36,HDB Loan Criteria for Second-Time Applicants,,WANA,1
2012-11-12,012-001-089-010-037,012-001-089-010,37,Revocation of Permanent Residency Status,,WANA,1
2012-11-12,012-001-089-010-038,012-001-089-010,38,Start of Operations For Punggol LRT West Loop,,WANA,1
2012-11-12,012-001-089-010-039,012-001-089-010,39,Recent Steep Increases in ERP Charges,Hikes at gantries leading to CTE and ECP,WANA,1
2012-11-12,012-001-089-010-040,012-001-089-010,40,Employment for People with Disabilities,,WANA,1
2012-11-12,012-001-089-010-041,012-001-089-010,41,Change in Property Buyers' Profiles,Impact of January 2011 cooling measures,WANA,1
2012-11-12,012-001-089-010-042,012-001-089-010,42,Selection and Integration of Foreign Scholars,,WANA,1
2012-11-12,012-001-089-010-043,012-001-089-010,43,Illegal Modifications to Vehicles,,WANA,1
2012-11-12,012-001-089-010-044,012-001-089-010,44,Abuse of Bus and Taxi Drivers,,WANA,1
2012-11-12,012-001-089-010-045,012-001-089-010,45,Property Price Differences Based on Proximity To MRT Stations,,WANA,1
2012-11-12,012-001-089-010-046,012-001-089-010,46,Road Safety in School Zones,,WANA,1
2012-11-12,012-001-089-010-047,012-001-089-010,47,Single-Operator System in School Canteens,,WANA,1
2012-11-12,012-001-089-010-048,012-001-089-010,48,Waiting Time for HDB Rental Flats,,WANA,1
2012-11-12,012-001-089-010-049,012-001-089-010,49,Shutting Down Lift Shafts,,WANA,1
2012-11-12,012-001-089-010-050,012-001-089-010,50,Renunciation of Singapore Citizenship,,WA,1
2012-11-12,012-001-089-010-051,012-001-089-010,51,Strategies to Arrest Problem Gambling in Singapore,,WA,1
2012-11-12,012-001-089-010-052,012-001-089-010,52,Installation of Red Light Cameras at Traffic Junctions,,WA,1
2012-11-12,012-001-089-010-053,012-001-089-010,53,Income of Top One Percent Income Earners in Singapore,,WA,1
2012-11-12,012-001-089-010-054,012-001-089-010,54,Singapore's Participation in Formula One Grand Prix,,WA,1
2012-11-12,012-001-089-010-055,012-001-089-010,55,Heritage Roads in Singapore,,WA,1
2012-11-12,012-001-089-010-056,012-001-089-010,56,HDB/Executive Condominium Owners and Occupants Owning Other Properties,,WA,1
2012-11-12,012-001-089-010-057,012-001-089-010,57,Private Property Ownership by Foreigners and Singapore Permanent Residents,,WA,1
2012-11-12,012-001-089-010-058,012-001-089-010,58,Recycling and Energy Efficiency Efforts in Singapore,,WA,1
2012-11-12,012-001-089-010-059,012-001-089-010,59,Efforts to Encourage Responsible Land Clearing Practices in Neighbouring Countries,,WA,1
2012-11-12,012-001-089-010-060,012-001-089-010,60,Strata Title Area Of Non-Landed Properties,,WA,1
2012-11-12,012-001-089-010-061,012-001-089-010,61,Non-Landed Properties Sold Under Collective Sale Agreements,,WA,1
2012-11-12,012-001-089-010-062,012-001-089-010,62,Legislation to Institutionalise Plea Bargaining,,WA,1
2012-11-12,012-001-089-010-063,012-001-089-010,63,Government Subsidy for Reversal of Ligation or Sexual Sterilisation,,WA,1
