Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2013-02-05,012-001-090-003-001,012-001-090-003,1,Distribution of COEs,,OA,
2013-02-05,012-001-090-003-002,012-001-090-003,2,Car Ownership Trends,,OA,
2013-02-05,012-001-090-003-003,012-001-090-003,3,Affordability of New HDB Flats,,OA,
2013-02-05,012-001-090-003-004,012-001-090-003,4,Annual Amount Collected from HDB Resale Levy,,OA,
2013-02-05,012-001-090-003-005,012-001-090-003,5,Impact of Public Transport Fare Increases on Transport Workers' Salaries,,OA,
2013-02-05,012-001-090-003-006,012-001-090-003,6,Preventing Runaway COE Prices,,OA,
2013-02-05,012-001-090-003-007,012-001-090-003,7,Measuring Social Mobility,,OA,
2013-02-05,012-001-090-003-008,012-001-090-003,8,Achievement Awards for Special Education Students,,OA,
2013-02-05,012-001-090-003-009,012-001-090-003,9,Effective Date of Enhanced Baby Bonus and Medisave Grants,,OA,
2013-02-05,012-001-090-003-010,012-001-090-003,10,Development of Sports Administration and Management Expertise,,OA,
2013-02-05,012-001-090-003-011,012-001-090-003,11,Additional Help for Families with Children to Buy Flats,,OA,
2013-02-05,012-001-090-003-012,012-001-090-003,12,Work Injury Claims under New Laws,,OA,
2013-02-05,012-001-090-003-013,012-001-090-003,13,A Sustainable Population for A Dynamic Singapore,Motion,OS,
2013-02-05,012-001-090-003-014,012-001-090-003,14,Time Limit for Speeches,Suspension of Standing Orders,OS,
2013-02-05,012-001-090-003-015,012-001-090-003,15,A Sustainable Population for A Dynamic Singapore,Motion,OS,
2013-02-05,012-001-090-003-016,012-001-090-003,16,Extension of a Sitting,In Parliament,OS,
2013-02-05,012-001-090-003-017,012-001-090-003,17,A Sustainable Population for A Dynamic Singapore,,OS,
2013-02-05,012-001-090-003-018,012-001-090-003,18,Adjournment,,OS,
2013-02-05,012-001-090-003-019,012-001-090-003,19,Delays to Completion Deadline for Projects under Lift Upgrading Programme,,WANA,
2013-02-05,012-001-090-003-020,012-001-090-003,20,Annual Grants for Town Councils,,WANA,
2013-02-05,012-001-090-003-021,012-001-090-003,21,Closure of New York University Tisch Asia's Singapore Campus,,WANA,
2013-02-05,012-001-090-003-022,012-001-090-003,22,Psychological Well-being of Undergraduate and Graduate Students at Autonomous Universities,,WANA,
2013-02-05,012-001-090-003-023,012-001-090-003,23,Success Rates of IVF Treatment,,WANA,
2013-02-05,012-001-090-003-024,012-001-090-003,24,Modesty Outrage on Crowded Public Trains and Buses,,WANA,
2013-02-05,012-001-090-003-025,012-001-090-003,25,Government Scholarships for Media Studies,,WANA,
2013-02-05,012-001-090-003-026,012-001-090-003,26,MENDAKI Tuition Scheme,,WANA,
2013-02-05,012-001-090-003-027,012-001-090-003,27,Naming Rights of Public Infrastructure and Roads,,WA,
2013-02-05,012-001-090-003-028,012-001-090-003,28,Land for Golf Courses,,WA,
2013-02-05,012-001-090-003-029,012-001-090-003,29,Admission of Polytechnic Graduates to Degree Courses at Local Universities,,WA,
2013-02-05,012-001-090-003-030,012-001-090-003,30,Special Credits Given to Employers for Continued Employment of Seniors and Persons with Disabilities,,WA,
2013-02-05,012-001-090-003-031,012-001-090-003,31,Workfare Income Supplement (WIS) Scheme,,WA,
