Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2012-11-16,012-001-089-013-001,012-001-089-013,1,Keeping Industrial Land Affordable for SMEs,,OA,
2012-11-16,012-001-089-013-002,012-001-089-013,2,Rules on Investing in Industrial Properties,,OA,
2012-11-16,012-001-089-013-003,012-001-089-013,3,Murals in Kampung Glam,,OA,
2012-11-16,012-001-089-013-004,012-001-089-013,4,Price Trend for BTO Flats,,OA,
2012-11-16,012-001-089-013-005,012-001-089-013,5,Myanmar as Observers in Exercise Cobra Gold 2013,,OA,
2012-11-16,012-001-089-013-006,012-001-089-013,6,R21 Movies on Pay Television,,OA,
2012-11-16,012-001-089-013-007,012-001-089-013,7,Horror and Violent Film Trailers in Prime-time Belt,,OA,
2012-11-16,012-001-089-013-008,012-001-089-013,8,Regulation of Despatch Riders with Foreign-registered Vehicles,,OA,
2012-11-16,012-001-089-013-009,012-001-089-013,9,Loan of Giant Pandas from China,,OA,
2012-11-16,012-001-089-013-010,012-001-089-013,10,ABC Waters Programme for Sungei Ulu Pandan,,OA,
2012-11-16,012-001-089-013-011,012-001-089-013,11,Free Entry to Museums,,OA,
2012-11-16,012-001-089-013-012,012-001-089-013,12,Relevance of Singapore's Shared Values,,OA,
2012-11-16,012-001-089-013-013,012-001-089-013,13,Replacement Flat Prices for Residents Affected by SERS,,OA,
2012-11-16,012-001-089-013-014,012-001-089-013,14,Casino Control (Amendment) Bill,,BP,
2012-11-16,012-001-089-013-015,012-001-089-013,15,Road Traffic (Amendment) Bill,,BP,
2012-11-16,012-001-089-013-016,012-001-089-013,16,Adjournment,,OS,
