Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2021-09-14,014-001-095-038-001,014-001-095-038,1,Number of Children in Singapore Infected with Delta Variant of COVID-19 and Safeguarding Their Health Before Vaccination,,OA,
2021-09-14,014-001-095-038-002,014-001-095-038,2,Update on Booster Programme Rollout and Help for Pregnant and Post-partum Women to Get COVID-19 Vaccine,,OA,
2021-09-14,014-001-095-038-003,014-001-095-038,3,Impact of Upcoming Fairer Workplace Legislation On Workplace Culture And Current Approaches To Deal With Workplace Discrimination,,OA,
2021-09-14,014-001-095-038-004,014-001-095-038,4,Protection and Assistance Measures for Delivery Riders,,OA,
2021-09-14,014-001-095-038-005,014-001-095-038,5,"Impact of Local Qualifying Salary Requirement and Expansion of Progressive Wage Model on Costs, Productivity and Jobs",,OA,
2021-09-14,014-001-095-038-006,014-001-095-038,6,Arrangements for Support of Singaporeans who may be Living in Afghanistan,Aftermath of Taliban's takeover in Afghanistan,OA,
2021-09-14,014-001-095-038-007,014-001-095-038,7,Measures to Mitigate against Flooding Given Inclement Weather Due To Indian Ocean Dipole,,OA,
2021-09-14,014-001-095-038-008,014-001-095-038,8,Courts (Civil and Criminal Justice) Reform Bill,,BP,
2021-09-14,014-001-095-038-009,014-001-095-038,9,COVID-19 (Temporary Measures) (Amendment No 4) Bill,,BP,
2021-09-14,014-001-095-038-010,014-001-095-038,10,Securing Singaporeans' Jobs and Livelihoods,Motion,OS,
2021-09-14,014-001-095-038-011,014-001-095-038,11,Foreign Talent Policy,Motion,OS,
2021-09-14,014-001-095-038-012,014-001-095-038,12,"Securing Singaporeans' Jobs and Livelihoods, and Foreign Talent Policy",Simultaneous debate on both Motions,OS,
2021-09-14,014-001-095-038-013,014-001-095-038,13,Exempted Business,,OS,
2021-09-14,014-001-095-038-014,014-001-095-038,14,Time Limit for Minister's Speech,Suspension of Standing Orders,OS,
2021-09-14,014-001-095-038-015,014-001-095-038,15,"Securing Singaporeans' Jobs and Livelihoods, and Foreign Talent Policy",Simultaneous debate on both Motions,OS,
2021-09-14,014-001-095-038-016,014-001-095-038,16,Adjournment,,OS,
2021-09-14,014-001-095-038-017,014-001-095-038,17,Flood Management and Adaptation Measures for Public Transport Systems,,WANA,
2021-09-14,014-001-095-038-018,014-001-095-038,18,Singapore Green Plan Targets following Sixth Assessment Report of UN’s Intergovernmental Panel on Climate Change,,WANA,
2021-09-14,014-001-095-038-019,014-001-095-038,19,Complaints Received about Safe Distancing Enforcement Officers and Training and Protocols for Them,,WANA,
2021-09-14,014-001-095-038-020,014-001-095-038,20,Relaxation of Movement Restriction Orders on Migrant Workers Staying in Dormitories,,WANA,
2021-09-14,014-001-095-038-021,014-001-095-038,21,Causes for Recent COVID-19 Infections amongst Bus Captains at Bus Interchanges,,WANA,
