Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2017-03-09,013-001-094-042-001,013-001-094-042,1,Recovery of False SkillsFuture Credit Claims,,OA,
2017-03-09,013-001-094-042-002,013-001-094-042,2,Guidelines for Pre- and Post-precision Medicine Counselling Confidentiality,,OA,
2017-03-09,013-001-094-042-003,013-001-094-042,3,Comparison between Singapore and OECD's Electricity Tariffs,,OA,
2017-03-09,013-001-094-042-004,013-001-094-042,4,Computer Misuse and Cybersecurity (Amendment) Bill,,BI,
2017-03-09,013-001-094-042-005,013-001-094-042,5,Public Order (Amendment) Bill,,BI,
2017-03-09,013-001-094-042-006,013-001-094-042,6,Energy Conservation (Amendment) Bill,,BI,
2017-03-09,013-001-094-042-007,013-001-094-042,7,Estimates for the Financial Year 1 April 2017 to 31 March 2018 ,Committee of Supply − Paper Cmd 8 of 2017,OS,
2017-03-09,013-001-094-042-008,013-001-094-042,8,Committee of Supply − Head O (Ministry of Health),,OS,
2017-03-09,013-001-094-042-009,013-001-094-042,9,"Committee of Supply − Head X (Ministry of Culture, Community and Youth)",,OS,
2017-03-09,013-001-094-042-010,013-001-094-042,10,Suspension of Standing Orders ,,OS,
2017-03-09,013-001-094-042-011,013-001-094-042,11,Supply Bill,,BP,
2017-03-09,013-001-094-042-012,013-001-094-042,12,Supplementary Supply (FY2016) Bill,,BP,
2017-03-09,013-001-094-042-013,013-001-094-042,13,Acknowledgement to the Chair,,OS,
2017-03-09,013-001-094-042-014,013-001-094-042,14,Adjournment,,OS,
2017-03-09,013-001-094-042-015,013-001-094-042,15,Children who Start Primary School Education without Attending Pre-school,,WA,1
