Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2018-02-28,013-001-094-062-001,013-001-094-062,1,Time Allocation for Committee of Supply,Announcement by Mr Speaker,OS,
2018-02-28,013-001-094-062-002,013-001-094-062,2,Information on Government's Factually Website,,OA,
2018-02-28,013-001-094-062-003,013-001-094-062,3,Current Gamblers on Legal Online Gambling Sites Operated by Singapore Pools and Singapore Turf Club,,OA,
2018-02-28,013-001-094-062-004,013-001-094-062,4,Measures at Checkpoints to Deter Wildlife Trafficking,,OA,
2018-02-28,013-001-094-062-005,013-001-094-062,5,Effectiveness of National Recycling Programme,,OA,
2018-02-28,013-001-094-062-006,013-001-094-062,6,Aviation (Miscellaneous Amendments) Bill,,BI,
2018-02-28,013-001-094-062-007,013-001-094-062,7,Criminal Justice Reform Bill,,BI,
2018-02-28,013-001-094-062-008,013-001-094-062,8,Evidence (Amendment) Bill,,BI,
2018-02-28,013-001-094-062-009,013-001-094-062,9,Debate on Annual Budget Statement,,OS,
2018-02-28,013-001-094-062-010,013-001-094-062,10,Clarification by Government Whip,,OS,
2018-02-28,013-001-094-062-011,013-001-094-062,11,Debate on Annual Budget Statement,,OS,
2018-02-28,013-001-094-062-012,013-001-094-062,12,Adjournment of Debate,,OS,
2018-02-28,013-001-094-062-013,013-001-094-062,13,Adjournment,,OS,
2018-02-28,013-001-094-062-014,013-001-094-062,14,Average Cost of Constructing a Signalised Pedestrian Crossing,,WA,
