Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2016-04-13,013-001-094-018-001,013-001-094-018,1,Estimates of Expenditure for the Financial Year 1 April 2016 to 31 March 2017,Committee of Supply – Paper Cmd 2 of 2016,OS,
2016-04-13,013-001-094-018-002,013-001-094-018,2,Committee of Supply – Head O (Ministry of Health),,OS,
2016-04-13,013-001-094-018-003,013-001-094-018,3,"Visit of Mr Mukhtar Abaas Naqvi, Minister of State in Ministry of Parliamentary Affairs of India and Delegation",Presence in Gallery,OS,
2016-04-13,013-001-094-018-004,013-001-094-018,4,Committee of Supply – Head O (Ministry of Health),,OS,
2016-04-13,013-001-094-018-005,013-001-094-018,5,Committee of Supply – Head U (Prime Minister's Office),,OS,
2016-04-13,013-001-094-018-006,013-001-094-018,6,"Committee of Supply – Head X (Ministry of Culture, Community and Youth) ",,OS,
2016-04-13,013-001-094-018-007,013-001-094-018,7,Extension for a Sitting,Committee of Supply,OS,
2016-04-13,013-001-094-018-008,013-001-094-018,8,"Committee of Supply – Head X (Ministry of Culture, Community and Youth)",,OS,
2016-04-13,013-001-094-018-009,013-001-094-018,9,Committee of Supply Reporting Progress,,OS,
2016-04-13,013-001-094-018-010,013-001-094-018,10,Adjournment,,OS,
