Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2018-01-09,013-001-094-056-001,013-001-094-056,1,Government Oversight of Care for the Intellectually Disabled,,OA,
2018-01-09,013-001-094-056-002,013-001-094-056,2,More Help for At-risk Families,,OA,
2018-01-09,013-001-094-056-003,013-001-094-056,3,Couples Supported by One Person's CPF LIFE Payout,,OA,
2018-01-09,013-001-094-056-004,013-001-094-056,4,Workplace and Employment Discrimination for Pre-existing Medical History,,OA,
2018-01-09,013-001-094-056-005,013-001-094-056,5,Ensuring Compliance with Ethnic Integration Policy when HDB Flats are Rented Out,,OA,
2018-01-09,013-001-094-056-006,013-001-094-056,6,Transparency of Racial Quota under Ethnic Integration Policy during Selling and Buying of HDB Flats,,OA,
2018-01-09,013-001-094-056-007,013-001-094-056,7,Priority Admission to Co-located Primary Schools for Students in MOE Kindergartens,,OA,
2018-01-09,013-001-094-056-008,013-001-094-056,8,Deliverables from Global Investor Programme,,OA,
2018-01-09,013-001-094-056-009,013-001-094-056,9,Review on Criminalisation of Attempted Suicide and Marital Immunity for Rape,,OA,
2018-01-09,013-001-094-056-010,013-001-094-056,10,ITE Students Progressing to Polytechnic and University,,OA,
2018-01-09,013-001-094-056-011,013-001-094-056,11,Singapore's Vote in United Nations on Status of Jerusalem,,OA,
2018-01-09,013-001-094-056-012,013-001-094-056,12,Plan for Mobilising and Coordinating Healthcare Resources in Mass Casualty Incidents,,OA,
2018-01-09,013-001-094-056-013,013-001-094-056,13,Singapore's Medical Inflation Rate,,OA,
2018-01-09,013-001-094-056-014,013-001-094-056,14,Social Security Protection Requirements for Crew on Singapore-based and Foreign-based Maritime Vessels,,OA,
2018-01-09,013-001-094-056-015,013-001-094-056,15,Criminal Law (Temporary Provisions) (Amendment) Bill,,BI,
2018-01-09,013-001-094-056-016,013-001-094-056,16,Supreme Court of Judicature (Amendment) Bill,,BP,
2018-01-09,013-001-094-056-017,013-001-094-056,17,Charities (Amendment) Bill,,BP,
2018-01-09,013-001-094-056-018,013-001-094-056,18,Co-operative Societies (Amendment) Bill ,,BP,
2018-01-09,013-001-094-056-019,013-001-094-056,19,Extension of a Sitting,Motion,OS,
2018-01-09,013-001-094-056-020,013-001-094-056,20,Co-operative Societies (Amendment) Bill,,BP,
2018-01-09,013-001-094-056-021,013-001-094-056,21,Adjournment,,OS,
2018-01-09,013-001-094-056-022,013-001-094-056,22,Residents who have benefited from Enhancement for Active Seniors Programme,,WANA,
2018-01-09,013-001-094-056-023,013-001-094-056,23,Measures to Help Families Recover Defaulted Alimony Payments,,WANA,
2018-01-09,013-001-094-056-024,013-001-094-056,24,Joint Collaboration to Develop Vocational Training Institutions in India,,WANA,
2018-01-09,013-001-094-056-025,013-001-094-056,25,Tax Payment on NS Excellence Award,,WANA,
2018-01-09,013-001-094-056-026,013-001-094-056,26,Encouraging Women to Obtain HPV Vaccinations to Prevent Cervical Cancer,,WANA,
2018-01-09,013-001-094-056-027,013-001-094-056,27,Valid Claims Submitted under Work Injury Compensation Act,,WANA,
2018-01-09,013-001-094-056-028,013-001-094-056,28,Criteria for Single Unwed Parents to Be Allowed to Buy or Rent Flats from HDB,,WANA,
2018-01-09,013-001-094-056-029,013-001-094-056,29,Application of Subsidised Flats for Divorcees with Joint Custody of Children,,WANA,
2018-01-09,013-001-094-056-030,013-001-094-056,30,More Resources for Pre-schools and Childcare Centres to Manage Special Needs,,WANA,
2018-01-09,013-001-094-056-031,013-001-094-056,31,Dealing with Pest Infestation or Overgrown Tree Problems in Landed Housing Estates,,WANA,
2018-01-09,013-001-094-056-032,013-001-094-056,32,Damages to Equipment or Facilities Caused by Bishan-Braddell MRT Tunnel Flooding Incident,,WA,
2018-01-09,013-001-094-056-033,013-001-094-056,33,Adding Bus Service Between Choa Chu Kang and Bukit Batok Town Centre for Keat Hong and Hong Kah North Residents,,WA,
2018-01-09,013-001-094-056-034,013-001-094-056,34,Study on Noise Decibel Levels Caused by MRT Trains Passing Through Keat Hong Crest and Keat Hong Pride,,WA,
2018-01-09,013-001-094-056-035,013-001-094-056,35,Employers Failing to Issue Proper Employment Contracts to Workers,,WA,
2018-01-09,013-001-094-056-036,013-001-094-056,36,Wheelchair Transport Assistance for Low-income Families,,WA,
2018-01-09,013-001-094-056-037,013-001-094-056,37,Eldercare Leave for Employees,,WA,
2018-01-09,013-001-094-056-038,013-001-094-056,38,Tax Revenue Collections,,WA,
