Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2017-10-03,013-001-094-052-001,013-001-094-052,1,Government Websites that Meet Standards for Access by Persons with Disabilities,,OA,
2017-10-03,013-001-094-052-002,013-001-094-052,2,Development of New Digital Identity System,,OA,
2017-10-03,013-001-094-052-003,013-001-094-052,3,Fines for Restaurant Management When Patrons Flout No-smoking Laws,,OA,
2017-10-03,013-001-094-052-004,013-001-094-052,4,Tripartite Standards for Employment of Term Contract Employees,,OA,
2017-10-03,013-001-094-052-005,013-001-094-052,5,Grant for Companies to Offset Cost of Hiring Temporary Staff for Pregnant Employees,,OA,
2017-10-03,013-001-094-052-006,013-001-094-052,6,Egg Freezing Procedures at Public and Private Hospitals,,OA,
2017-10-03,013-001-094-052-007,013-001-094-052,7,Compulsory Neo-natal Insurance for IVF,,OA,
2017-10-03,013-001-094-052-008,013-001-094-052,8,Measures to Deter Bullying in Schools,,OA,
2017-10-03,013-001-094-052-009,013-001-094-052,9,Enrolment of Primary 1 Students Based on Distance and Parents' Ties with the Schools,,OA,
2017-10-03,013-001-094-052-010,013-001-094-052,10,Enhancing Fail-safe Redundancy in Internet Networks Given Digital Push with Smart Nation,,OA,
2017-10-03,013-001-094-052-011,013-001-094-052,11,Big Data Sandbox for Singapore,,OA,
2017-10-03,013-001-094-052-012,013-001-094-052,12, Healthier Food without Higher Food Bills,,OA,
2017-10-03,013-001-094-052-013,013-001-094-052,13,Requirement for Third Party Administrators to Adhere to Singapore Medical Council Ethical Guidelines,,OA,
2017-10-03,013-001-094-052-014,013-001-094-052,14,Rationale for 75% Support Level from Households in Neighbourhood Renewal,,OA,
2017-10-03,013-001-094-052-015,013-001-094-052,15,Sensor-activated Alarm Systems in HDB Studio Apartments for Elderly,,OA,
2017-10-03,013-001-094-052-016,013-001-094-052,16,Childcare Centres at Places of Employment,,OA,
2017-10-03,013-001-094-052-017,013-001-094-052,17,Measures to Handle Accidents where Passengers Fall onto MRT or LRT Tracks,,OA,
2017-10-03,013-001-094-052-018,013-001-094-052,18,Measures to Optimise Outpatient Appointments and Unified Appointment Tracking System for Polyclinics and Restructured Hospitals,,OA,
2017-10-03,013-001-094-052-019,013-001-094-052,19,Mandatory Installation of Smoke Alarms in Newly Built Homes,,OA,
2017-10-03,013-001-094-052-020,013-001-094-052,20,Cross-Border Railways Bill,,BI,
2017-10-03,013-001-094-052-021,013-001-094-052,21,Staying United Against the Terrorism Threat,Motion,OS,
2017-10-03,013-001-094-052-022,013-001-094-052,22,Time Limit for Minister's Speech,Suspension of Standing Orders,OS,
2017-10-03,013-001-094-052-023,013-001-094-052,23,Staying United Against the Terrorism Threat,Motion,OS,
2017-10-03,013-001-094-052-024,013-001-094-052,24,Extension of a Sitting,Motion,OS,
2017-10-03,013-001-094-052-025,013-001-094-052,25,Staying United Against the Terrorism Threat,Motion,OS,
2017-10-03,013-001-094-052-026,013-001-094-052,26,Adjournment,,OS,
2017-10-03,013-001-094-052-027,013-001-094-052,27,Counting from President Wee Kim Wee or President Ong Teng Cheong for Reserved Presidential Election − Policy Decision or Legal Question?,,OS,
2017-10-03,013-001-094-052-028,013-001-094-052,28,Additional After-school Care Places Given More HDB BTO Flats in Yishun,,WANA,1
2017-10-03,013-001-094-052-029,013-001-094-052,29,Trend of Women in Civil Service and Women in Leadership Positions in Civil Service,,WANA,1
2017-10-03,013-001-094-052-030,013-001-094-052,30,Maintaining Ratio of Six Workers to Support One Elderly Person,,WANA,1
2017-10-03,013-001-094-052-031,013-001-094-052,31,Supporting Efforts to Restore Peace and Stability in Myanmar's Rakhine State,,WANA,2
2017-10-03,013-001-094-052-032,013-001-094-052,32,Use/Investment of Cryptocurrencies,,WA,1
2017-10-03,013-001-094-052-033,013-001-094-052,33,Incidences of Freon Gas Leaks on MRT and LRT Rail Systems,,WA,1
2017-10-03,013-001-094-052-034,013-001-094-052,34,Singaporeans Employed by Majority Foreign-Owned Companies,,WA,1
2017-10-03,013-001-094-052-035,013-001-094-052,35,Terms for Extension of Formula One Singapore Grand Prix,,WA,1
