Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2013-10-21,012-001-090-023-001,012-001-090-023,1,Debt Accumulation,Matching credit approval with borrowers' repayment capability,OA,
2013-10-21,012-001-090-023-002,012-001-090-023,2,US President Barack Obama's Absence from APEC Summit in Bali,,OA,
2013-10-21,012-001-090-023-003,012-001-090-023,3,National Service Enlistment for Top Male Athletes,,OA,
2013-10-21,012-001-090-023-004,012-001-090-023,4,Update on Fair Consideration Framework,,OA,
2013-10-21,012-001-090-023-005,012-001-090-023,5,Linking Private and Public Sectors' Job Databases,,OA,
2013-10-21,012-001-090-023-006,012-001-090-023,6,Purchase of New HDB BTO Flats for Singapore Citizens with Foreign Spouses,,OA,
2013-10-21,012-001-090-023-007,012-001-090-023,7,Number of Singaporeans Married to Non-citizen Spouses Eligible to Buy New HDB BTO Flats,,OA,
2013-10-21,012-001-090-023-008,012-001-090-023,8,Extension of Mortgage Insurance Cover for HDB Flats,,OA,
2013-10-21,012-001-090-023-009,012-001-090-023,9,Impact of Measures to Cool Prices in Vehicle Industry,,OA,
2013-10-21,012-001-090-023-010,012-001-090-023,10,Barrier-free Access Measures in Land Transport Master Plan 2013,,OA,
2013-10-21,012-001-090-023-011,012-001-090-023,11,Cessation of Teletext Service,,OA,
2013-10-21,012-001-090-023-012,012-001-090-023,12,Update on Media Convergence Review,,OA,
2013-10-21,012-001-090-023-013,012-001-090-023,13,Scope of Business for Foreign Law Firms in Singapore,,OA,
2013-10-21,012-001-090-023-014,012-001-090-023,14,Purchase of HDB Studio Apartments before Age 55,,OA,
2013-10-21,012-001-090-023-015,012-001-090-023,15,Criminal Law (Temporary Provisions) Amendment Bill,,BI,
2013-10-21,012-001-090-023-016,012-001-090-023,16,Goods and Services Tax (Amendment) Bill,,BI,
2013-10-21,012-001-090-023-017,012-001-090-023,17,Motor Vehicles (Third-party Risks and Compensation) (Amendment) Bill,,BI,
2013-10-21,012-001-090-023-018,012-001-090-023,18,Road Traffic (Amendment) Bill,,BI,
