Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2015-04-13,"Remembering Singapore's Founding Prime Minister, the Late Mr Lee Kuan Yew",012-002-093-018-001,Ms Foo Mee Har,asked,1,1,012-002-093-018-001-001,1
2015-04-13,"Remembering Singapore's Founding Prime Minister, the Late Mr Lee Kuan Yew",012-002-093-018-001,Mr Ang Wei Neng,asked,1,2,012-002-093-018-001-002,2
2015-04-13,"Remembering Singapore's Founding Prime Minister, the Late Mr Lee Kuan Yew",012-002-093-018-001,Dr Lily Neo,asked,1,3,012-002-093-018-001-003,3
2015-04-13,"Remembering Singapore's Founding Prime Minister, the Late Mr Lee Kuan Yew",012-002-093-018-001,Ms Foo Mee Har,asked,1,4,012-002-093-018-001-004,4
2015-04-13,"Remembering Singapore's Founding Prime Minister, the Late Mr Lee Kuan Yew",012-002-093-018-001,Dr Lily Neo,asked,1,5,012-002-093-018-001-005,5
2015-04-13,"Remembering Singapore's Founding Prime Minister, the Late Mr Lee Kuan Yew",012-002-093-018-001,The Minister for Defence and Leader of the House (Dr Ng Eng Hen), ,1,6,012-002-093-018-001-006,6
2015-04-13,"Remembering Singapore's Founding Prime Minister, the Late Mr Lee Kuan Yew",012-002-093-018-001,Mdm Speaker, ,1,7,012-002-093-018-001-007,7
2015-04-13,Access to Aircraft Cockpits,012-002-093-018-002,Mr Yee Jenn Jong,asked,1,1,012-002-093-018-002-001,8
2015-04-13,Access to Aircraft Cockpits,012-002-093-018-002,The Senior Minister of State for Transport (Mrs Josephine Teo),"<strong style=""color  rgb(0, 0, 0); background-color  transparent;"">(for the Minister for Transport)</strong>",1,2,012-002-093-018-002-002,9
2015-04-13,Access to Aircraft Cockpits,012-002-093-018-002,The Senior Minister of State for Transport (Mrs Josephine Teo),,2,3,012-002-093-018-002-003,10
2015-04-13,Access to Aircraft Cockpits,012-002-093-018-002,The Senior Minister of State for Transport (Mrs Josephine Teo),"In addition, CAAS regulations require pilots to declare any ill health at any time. Our airlines are also required to have procedures to enable a pilot to report on a fellow pilot whom in the former's opinion is not fit to fly. Pilots may submit confidential reports to the authorities or through their airlines' in-house reporting systems.",3,4,012-002-093-018-002-004,11
2015-04-13,Access to Aircraft Cockpits,012-002-093-018-002,Mr Yee Jenn Jong (Non-Constituency Member), ,1,5,012-002-093-018-002-005,12
