Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2017-05-08,013-001-094-046-001,013-001-094-046,1,SMEs Venturing to Overseas Markets,,OA,
2017-05-08,013-001-094-046-002,013-001-094-046,2,Fair Pricing for Milk Powder,,OA,
2017-05-08,013-001-094-046-003,013-001-094-046,3,Impact of Junior College Mergers on Supply of Students for University Admission,,OA,
2017-05-08,013-001-094-046-004,013-001-094-046,4,Mandating Hours of Work and Rest for Drivers,,OA,
2017-05-08,013-001-094-046-005,013-001-094-046,5,Scope and Frequency of Safety Inspections on MRT Train Operators,,OA,
2017-05-08,013-001-094-046-006,013-001-094-046,6,Defining Domestic Workers' Duties and Job Scopes,,OA,
2017-05-08,013-001-094-046-007,013-001-094-046,7,Waiting Time for Dental Treatment at Polyclinics,,OA,
2017-05-08,013-001-094-046-008,013-001-094-046,8,Cases Referred by Polyclinics to Hospital A&E Departments ,,OA,
2017-05-08,013-001-094-046-009,013-001-094-046,9,BTO Flat Buyers Delaying Collection of Keys to Sell Existing Property,,OA,
2017-05-08,013-001-094-046-010,013-001-094-046,10,Reasons Given by Applicants for Rental Flats,,OA,
2017-05-08,013-001-094-046-011,013-001-094-046,11,"Change in Proportion of HDB Flats, Private Flats and Landed Properties",,OA,
2017-05-08,013-001-094-046-012,013-001-094-046,12,"Proposal for Compulsory Law, Social Norms and Security Awareness Courses for Foreigners Working or Residing in Singapore",,OA,
2017-05-08,013-001-094-046-013,013-001-094-046,13,Promotion of Financial Technology,,OA,
2017-05-08,013-001-094-046-014,013-001-094-046,14,Large-scale Adoption of Digital Ordering and Cashless Payment Systems,,OA,
2017-05-08,013-001-094-046-015,013-001-094-046,15,Impact of Recent Price Increases on Cost of Living,,OA,
2017-05-08,013-001-094-046-016,013-001-094-046,16,Violations of Environmental Public Health Act by Food Courts,,OA,
2017-05-08,013-001-094-046-017,013-001-094-046,17,Internet Disruptions Due to Cable Cuts,,OA,
2017-05-08,013-001-094-046-018,013-001-094-046,18,Monetary Authority of Singapore (Amendment) Bill,,BI,
2017-05-08,013-001-094-046-019,013-001-094-046,19,Home Team Corps Bill,,BI,
2017-05-08,013-001-094-046-020,013-001-094-046,20,Rearrangement of Business,,OS,
2017-05-08,013-001-094-046-021,013-001-094-046,21,Amendment of Standing Orders,Motion,OS,
2017-05-08,013-001-094-046-022,013-001-094-046,22,Merchant Shipping (Wreck Removal) Bill,,BP,
2017-05-08,013-001-094-046-023,013-001-094-046,23,Prevention of Pollution of the Sea (Amendment) Bill ,,BP,
2017-05-08,013-001-094-046-024,013-001-094-046,24,Terrorism (Suppression of Misuse of Radioactive Material) Bill,,BP,
2017-05-08,013-001-094-046-025,013-001-094-046,25,Public Entertainments and Meetings (Amendment) Bill,,BP,
2017-05-08,013-001-094-046-026,013-001-094-046,26,Registered Designs (Amendment) Bill,,BP,
2017-05-08,013-001-094-046-027,013-001-094-046,27,Singapore University of Social Sciences Bill,,BP,
2017-05-08,013-001-094-046-028,013-001-094-046,28,Adjournment,,OS,
2017-05-08,013-001-094-046-029,013-001-094-046,29,Redundancy Insurance,,OS,
2017-05-08,013-001-094-046-030,013-001-094-046,30,Cybersecurity Incidents Involving Government Websites,,WANA,
2017-05-08,013-001-094-046-031,013-001-094-046,31,Applications for Shelter for the Homeless,,WANA,
2017-05-08,013-001-094-046-032,013-001-094-046,32,Rationale for Pricing of Polytechnic Students' Concessionary Passes,,WANA,
2017-05-08,013-001-094-046-033,013-001-094-046,33,Sheltered Walkways from Schools to Bus-stops and MRT Stations,,WANA,
2017-05-08,013-001-094-046-034,013-001-094-046,34,Lease Extension under Parenthood Provisional Housing Scheme,,WANA,
2017-05-08,013-001-094-046-035,013-001-094-046,35,Take-up Rate for Screen for Life Programme,,WANA,
2017-05-08,013-001-094-046-036,013-001-094-046,36,Effectiveness of Telemedicine Programme,,WANA,
2017-05-08,013-001-094-046-037,013-001-094-046,37,Government Oversight on Use of Monies by Official Sporting Bodies,,WANA,
2017-05-08,013-001-094-046-038,013-001-094-046,38,Failure to Give Way to Emergency Vehicles,,WANA,
2017-05-08,013-001-094-046-039,013-001-094-046,39,Responsibility of Social Media Platforms and Internet Service Providers in Addressing Fake News,,WANA,
2017-05-08,013-001-094-046-040,013-001-094-046,40,"Progress of 'Teach Less, Learn More' Policy",,WANA,
2017-05-08,013-001-094-046-041,013-001-094-046,41,Primary One Admission Based on Active Community Participation,,WANA,
2017-05-08,013-001-094-046-042,013-001-094-046,42,Plans for Human Milk Bank,,WANA,
2017-05-08,013-001-094-046-043,013-001-094-046,43,Age Restriction for Private Security Officer's Licence Applicants,,WANA,
2017-05-08,013-001-094-046-044,013-001-094-046,44,Applications for Extension of Lease Period for Residential Properties,,WANA,
2017-05-08,013-001-094-046-045,013-001-094-046,45,Review of Offences to Allow for Community Sentences or Probation as Sentencing Options,,WANA,
2017-05-08,013-001-094-046-046,013-001-094-046,46,Tapping Global Market for Specialist Skills for Digitalisation and Innovation Growth Strategies,,WANA,
2017-05-08,013-001-094-046-047,013-001-094-046,47,CPF Education Scheme for All Approved Educational Institutions,,WANA,
