Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2019-03-04,013-002-094-097-001,013-002-094-097,1,Risks Associated with Buying Health Products Sold Online,,OA,
2019-03-04,013-002-094-097-002,013-002-094-097,2,Prevention of Spillage on Roads by Trucks that Carry Sand,,OA,
2019-03-04,013-002-094-097-003,013-002-094-097,3,Estimates of Expenditure for The Financial Year 1 April 2019 to 31 March 2020,Committee of Supply – Paper Cmd 19 of 2019,OS,
2019-03-04,013-002-094-097-004,013-002-094-097,4,Committee of Supply – Head R (Ministry of Law),,OS,
2019-03-04,013-002-094-097-005,013-002-094-097,5,Committee of  Supply - Head V (Ministry of Trade and Industry),,OS,
2019-03-04,013-002-094-097-006,013-002-094-097,6,Committee of Supply - Head Q (Ministry of Communications and Information),,OS,
2019-03-04,013-002-094-097-007,013-002-094-097,7,Committee of Supply – Head K (Ministry of Education),,OS,
2019-03-04,013-002-094-097-008,013-002-094-097,8,Committee of Supply Reporting Progress,,OS,
2019-03-04,013-002-094-097-009,013-002-094-097,9,Adjournment,,OS,
2019-03-04,013-002-094-097-010,013-002-094-097,10,Incorporating Counselling of Victims and Witnesses of Traumatic Events in Psychological Preparedness and Training in Community Emergency Exercises,,WA,
2019-03-04,013-002-094-097-011,013-002-094-097,11,"Response to Government Support for Professional Conversion Programme, Career Support Programme and Special Employment Credit",,WA,
