Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2020-06-05,013-002-094-135-001,013-002-094-135,1,Arrangements for National Day Parade 2020,,OA,
2020-06-05,013-002-094-135-002,013-002-094-135,2,Profile of People who Downloaded TraceTogether App,,OA,
2020-06-05,013-002-094-135-003,013-002-094-135,3,Coordinated Efforts to Connect Graduates with Enterprises for Employment Opportunities,,OA,
2020-06-05,013-002-094-135-004,013-002-094-135,4,Government's Procurement of Goods and Services during COVID-19 Pandemic,,OA,
2020-06-05,013-002-094-135-005,013-002-094-135,5,"Rules on Loans Extended by Temasek Holdings, GIC or Their Subsidiaries to Large Corporations",,OA,
2020-06-05,013-002-094-135-006,013-002-094-135,6,"Procurement Arrangements for Construction of Government Quarantine Facilities, Community Recovery Facilities and Community Care Facilities",,OA,
2020-06-05,013-002-094-135-007,013-002-094-135,7,Benefits to Wildlife from Reduction in Frequency of Green Verge Maintenance along Public Roads and Paths during COVID-19 Circuit Breaker,,OA,
2020-06-05,013-002-094-135-008,013-002-094-135,8,Number of Business Closures and Formations since Start of Circuit Breaker,,OA,
2020-06-05,013-002-094-135-009,013-002-094-135,9,Industries that Businesses and Workforce should Pivot to Post-COVID-19,,OA,
2020-06-05,013-002-094-135-010,013-002-094-135,10,Data Usage Pattern since Start of COVID-19 and Adequacy of Digital Infrastructure,,OA,
2020-06-05,013-002-094-135-011,013-002-094-135,11,COVID-19 Swab Tests for VWO Staff Looking after Elderly,,OA,
2020-06-05,013-002-094-135-012,013-002-094-135,12,Visitation Rights for Residents in Nursing Homes After 1 June,,OA,
2020-06-05,013-002-094-135-013,013-002-094-135,13,COVID-19 (Temporary Measures) (Amendment) Bill,,BI,
2020-06-05,013-002-094-135-014,013-002-094-135,14,Proceedings on Supply Business and Rearrangement of Business,Business motion without notice,OS,
2020-06-05,013-002-094-135-015,013-002-094-135,15,Government's Plans in Our Continuing Fight Against COVID-19 Pandemic,Debate on Ministerial Statement,OS,
2020-06-05,013-002-094-135-016,013-002-094-135,16,Time Limit for Deputy Prime Minister's Speech,Suspension of Standing Orders,OS,
2020-06-05,013-002-094-135-017,013-002-094-135,17,Government's Plans In Our Continuing Fight Against COVID-19 Pandemic,,OS,
2020-06-05,013-002-094-135-018,013-002-094-135,18,Second Supplementary Estimates of Expenditure for the Financial Year 1 April 2020 to 31 March 2021,Paper Cmd 28 of 2020,OS,
2020-06-05,013-002-094-135-019,013-002-094-135,19,Second Supplementary Supply (FY 2020) Bill,,BP,
2020-06-05,013-002-094-135-020,013-002-094-135,20,COVID-19 (Temporary Measures) (Amendment) Bill,,BP,
2020-06-05,013-002-094-135-021,013-002-094-135,21,Exempted Business,,OS,
2020-06-05,013-002-094-135-022,013-002-094-135,22,COVID-19 (Temporary Measures) (Amendment) Bill,,BP,
2020-06-05,013-002-094-135-023,013-002-094-135,23,Adjournment,,OS,
2020-06-05,013-002-094-135-024,013-002-094-135,24,Applications Received and Approved for Self-employed Income Relief Scheme,,WANA,1
2020-06-05,013-002-094-135-025,013-002-094-135,25,One-off Extension of Hospitalisation Insurance Policies to Cover Elective Surgeries Postponed due to COVID-19,,WANA,1
2020-06-05,013-002-094-135-026,013-002-094-135,26,Review of Convertible Bonds for Retail Investors,,WANA,1
2020-06-05,013-002-094-135-027,013-002-094-135,27,Impact of COVID-19 Pandemic on Implementation Dates of CareShield Life and MediSave Care,,WANA,1
2020-06-05,013-002-094-135-028,013-002-094-135,28,Measures to Boost Immunity and Increase Awareness for Strengthening of Personal Immunity,,WANA,1
2020-06-05,013-002-094-135-029,013-002-094-135,29,Medical Consensus on Blood Clotting Abnormalities in COVID-19 Patients,,WANA,1
2020-06-05,013-002-094-135-030,013-002-094-135,30,Mental Healthcare Provisions for Work Permit Holders,,WANA,1
2020-06-05,013-002-094-135-031,013-002-094-135,31,Measures and Penalties to Ensure Dormitory Operators and Landlords Comply with Requirements for Communal Living,,WANA,1
2020-06-05,013-002-094-135-032,013-002-094-135,32,Monitoring Payment Modes of Salaries to Foreign Workers Living in Dormitories,,WANA,1
2020-06-05,013-002-094-135-033,013-002-094-135,33,Rehoming and Implementing Controls over Euthanising Healthy Dogs or Cats,,WANA,1
2020-06-05,013-002-094-135-034,013-002-094-135,34,Reports of Spalling Concrete in Owned and Rental HDB Flats in Last Three Years,,WANA,1
2020-06-05,013-002-094-135-035,013-002-094-135,35,Disease-testing for Wild-caught Soft-shelled Turtles Imported for Consumption,,WANA,1
2020-06-05,013-002-094-135-036,013-002-094-135,36,"Impact of Recent Commodity Trade ""Blow-ups"" on Singapore's Reputation as Commodity Trading Hub and Need to Strengthen Regulatory Frameworks",,WANA,1
