Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2021-02-01,014-001-095-016-001,014-001-095-016,1,President's Concurrence with Resolution on Government Securities,,OS,
2021-02-01,014-001-095-016-002,014-001-095-016,2,President's Concurrence with Resolution on Treasury Bills,,OS,
2021-02-01,014-001-095-016-003,014-001-095-016,3,Nominated Members of Parliament,Announcement by Speaker,OS,
2021-02-01,014-001-095-016-004,014-001-095-016,4,Administration of Oaths,,OS,
2021-02-01,014-001-095-016-005,014-001-095-016,5,Progress of Nation-wide COVID-19 Vaccination Programme,,OA,
2021-02-01,014-001-095-016-006,014-001-095-016,6,COVID-19 Vaccination Roll-out for Migrant Workers,,OA,
2021-02-01,014-001-095-016-007,014-001-095-016,7,Weather-induced Soil Erosion and Damage to Roads,,OA,
2021-02-01,014-001-095-016-008,014-001-095-016,8,Guidelines on Students with Gender Dysphoria,,OA,
2021-02-01,014-001-095-016-009,014-001-095-016,9,Bullying in Schools,,OA,
2021-02-01,014-001-095-016-010,014-001-095-016,10,Considerations for Setting Aside Green Space in Urban Development ,,OA,
2021-02-01,014-001-095-016-011,014-001-095-016,11,Clarification by Minister for Manpower,,OS,
2021-02-01,014-001-095-016-012,014-001-095-016,12,COVID-19 (Temporary Measures) (Amendment) Bill,,BI,
2021-02-01,014-001-095-016-013,014-001-095-016,13,Electronic Transactions (Amendment) Bill,,BP,
2021-02-01,014-001-095-016-014,014-001-095-016,14,Accelerate and Deepen Efforts Against Climate Change,Motion,OS,
2021-02-01,014-001-095-016-015,014-001-095-016,15,Exempted Business,,OS,
2021-02-01,014-001-095-016-016,014-001-095-016,16,Accelerate and Deepen Efforts Against Climate Change  ,Motion,OS,
2021-02-01,014-001-095-016-017,014-001-095-016,17,Adjournment,,OS,
2021-02-01,014-001-095-016-018,014-001-095-016,18,Preservation of Dover Forest in Ulu Pandan,,OS,
2021-02-01,014-001-095-016-019,014-001-095-016,19,Amount Spent on Supporting Dormitory Operators to Comply With COVID-19-related Measures,,WANA,
2021-02-01,014-001-095-016-020,014-001-095-016,20,Prioritise Early Completion of Jurong Region MRT Line,,WANA,
2021-02-01,014-001-095-016-021,014-001-095-016,21,Rezoning Land Acquired for Terminated Kuala Lumpur-Singapore High Speed Rail Project,,WANA,
2021-02-01,014-001-095-016-022,014-001-095-016,22,Effects of Introducing Gender-neutral Fertility Leave on Employability,,WANA,
2021-02-01,014-001-095-016-023,014-001-095-016,23,Impact of Change in WhatsApp's Privacy Policy on Government Communications,,WANA,
2021-02-01,014-001-095-016-024,014-001-095-016,24,"Utilisation Rates of Funds Set Aside to Help Families, Workers and Businesses During COVID-19 Pandemic",,WANA,
2021-02-01,014-001-095-016-025,014-001-095-016,25,Age Limit for Matched Retirement Savings Scheme,,WANA,
2021-02-01,014-001-095-016-026,014-001-095-016,26,Lessons for Maritime Sector from Bunker Vessel NewOcean 6's COVID-19 Cluster,,WANA,
2021-02-01,014-001-095-016-027,014-001-095-016,27,Management Support for Frontline Healthcare Workers who are Verbally or Physically Harassed,,WANA,
2021-02-01,014-001-095-016-028,014-001-095-016,28,Helping Companies Transit into TraceTogether-only SafeEntry Phase,,WANA,
2021-02-01,014-001-095-016-029,014-001-095-016,29,Raising Awareness of Potential Risks on Emerging Social Media Platforms,,WANA,
2021-02-01,014-001-095-016-030,014-001-095-016,30,Legal Requirement for Social Media Platforms to Inform Users When Accounts Have Been Compromised,,WANA,
2021-02-01,014-001-095-016-031,014-001-095-016,31,Allocation of Additional Places Across Different Universities,,WANA,
2021-02-01,014-001-095-016-032,014-001-095-016,32,Tie-breakers in Computerised Allocation of Secondary School Places,,WANA,
2021-02-01,014-001-095-016-033,014-001-095-016,33,Appeals for Medical Subsidy for Long-Term Visit Pass and Dependant Pass Holders,,WANA,
2021-02-01,014-001-095-016-034,014-001-095-016,34,Number of Complaints Regarding Ceiling and Water Leakages Received by HDB,,WANA,
2021-02-01,014-001-095-016-035,014-001-095-016,35,Complaints over Construction Quality of HDB Flats,,WANA,
2021-02-01,014-001-095-016-036,014-001-095-016,36,CPF Nomination Scheme,,WANA,
2021-02-01,014-001-095-016-037,014-001-095-016,37,Madrasah Students Diagnosed with Mental Health Conditions,,WANA,
2021-02-01,014-001-095-016-038,014-001-095-016,38,Public Consultation for Review on Strengthening Foreign Halal Certification Bodies Recognition Framework,,WANA,
2021-02-01,014-001-095-016-039,014-001-095-016,39,Implications of Consumer Data Monopoly by Firms,,WANA,
2021-02-01,014-001-095-016-040,014-001-095-016,40,Telecommuting Options for School Teachers and School Staff,,WANA,
2021-02-01,014-001-095-016-041,014-001-095-016,41,Punishment against Criminals who Commit Cheating or Scam Offences Electronically,,WANA,
2021-02-01,014-001-095-016-042,014-001-095-016,42,Trend of Cyber Scams and Hacks in Last Five Years,,WANA,
2021-02-01,014-001-095-016-043,014-001-095-016,43,Continued Vibrancy and Sustainability of Singapore’s Hawker Culture,,WANA,
2021-02-01,014-001-095-016-044,014-001-095-016,44,Impact of Work From Home Policy on Demand for Commercial Office Space,,WANA,
2021-02-01,014-001-095-016-045,014-001-095-016,45,Tackling Family Violence,,WANA,
2021-02-01,014-001-095-016-046,014-001-095-016,46,Medical Costs of Foreign Domestic Workers,,WANA,
2021-02-01,014-001-095-016-047,014-001-095-016,47,Prerequisites for Remaking our Heartland and Revitalisation of Shops Schemes,,WANA,
2021-02-01,014-001-095-016-048,014-001-095-016,48,Option for Singaporeans to Register Preferred Language of Communication for Government Correspondence,,WANA,
2021-02-01,014-001-095-016-049,014-001-095-016,49,Impact of COVID-19 Pandemic on Waiting Time for Admission to Nursing Homes,,WANA,
2021-02-01,014-001-095-016-050,014-001-095-016,50,Average Length of Tenancy for Eateries at HDB Estates,,WANA,
2021-02-01,014-001-095-016-051,014-001-095-016,51,Resources and Opportunities for Pursuit of Education for Households with Both Singapore Citizen and Non-resident Children,,WANA,
2021-02-01,014-001-095-016-052,014-001-095-016,52,Strengthen Enforcement Action against Reckless Cyclists on Footpaths and Park Connector Networks,,WANA,
2021-02-01,014-001-095-016-053,014-001-095-016,53,Extend Evidence-gathering Methods for High-rise Littering to Cases of People Smoking at Windows and Balconies,,WANA,
2021-02-01,014-001-095-016-054,014-001-095-016,54,Difference between Tech.Pass and Existing Visa Options such as EntrePass,,WANA,
