Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2014-03-13,012-001-091-014-001,012-001-091-014,1,Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,Committee of Supply – Paper Cmd 1 of 2014,OS,
2014-03-13,012-001-091-014-002,012-001-091-014,2,Committee of Supply – Head I (Ministry of Social and Family Development),,OS,
2014-03-13,012-001-091-014-003,012-001-091-014,3,Supply Bill,,BP,
2014-03-13,012-001-091-014-004,012-001-091-014,4,Supplementary Supply (FY 2013) Bill,,BP,
2014-03-13,012-001-091-014-005,012-001-091-014,5,Acknowledgement to the Chair,,OS,
2014-03-13,012-001-091-014-006,012-001-091-014,6,Plant Varieties Protection (Amendment) Bill,,BP,
2014-03-13,012-001-091-014-007,012-001-091-014,7,Protection from Harassment Bill,,BP,
2014-03-13,012-001-091-014-008,012-001-091-014,8,Time Limit for Minister's Speech,Suspension of Standing Orders,OS,
2014-03-13,012-001-091-014-009,012-001-091-014,9,Protection from Harassment Bill,,BP,
2014-03-13,012-001-091-014-010,012-001-091-014,10,Adjournment,,OS,
