Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2014-05-16, ,012-002-092-001-001,,"Should there be a sitting of Parliament or meeting of a Committee of Parliament on these stated periods, Members' names may accordingly appear under the ""Absent"" list.",1,1,012-002-092-001-001-001,1
2014-05-16, ,012-002-092-001-001,,Sitting commenced at 8.30 pm,2,2,012-002-092-001-001-002,2
2014-05-16, ,012-002-092-001-001,,"The President (accompanied by two A.D.C.s) entered the Chamber, accompanied by Mdm Speaker, who was preceded by the Serjeant-at-Arms (without the Mace), the Deputy Clerk, the Senior Assistant Clerk and the Clerk.",3,3,012-002-092-001-001-003,3
2014-05-16, ,012-002-092-001-001,,"On the Clerk announcing ""The President"", the President delivered his Opening Address.",4,4,012-002-092-001-001-004,4
2014-05-16,President's Address,012-002-092-001-002,The President (Dr Tony Tan Keng Yam) :,"Honourable Members, this Session of Parliament opens at an important moment in our history. Next year, we celebrate our Golden Jubilee. For 50 years since Independence, we have built our homes together, raised families, and helped one another as friends, neighbours and compatriots. Despite long odds, we have not only survived, but prospered. Every Singaporean can take pride in this as we celebrate as one people.",1,1,012-002-092-001-002-001,5
2014-05-16,President's Address,012-002-092-001-002,The President (Dr Tony Tan Keng Yam) :,"At 50, we are still a young nation, with great promise ahead. Just as our pioneers overcame formidable obstacles with grit and determination to build today's Singapore, we too must create our Singapore of tomorrow. Our work continues – to build a fair and just society, regardless of race, language or religion; to achieve happiness, prosperity and progress for our nation. These are the founding ideals in our Pledge, which we must always uphold.",2,2,012-002-092-001-002-002,6
2014-05-16,President's Address,012-002-092-001-002,The President (Dr Tony Tan Keng Yam) :,"In the second half of this Twelfth Parliament, my Government pledges to work with all Singaporeans to address the concerns and aspirations of our people and build a better future.",3,3,012-002-092-001-002-003,7
2014-05-16,President's Address,012-002-092-001-002,The President (Dr Tony Tan Keng Yam) :,We will strengthen safety nets to help the vulnerable and the elderly cope with the vicissitudes of life,4,4,012-002-092-001-002-004,8
2014-05-16,President's Address,012-002-092-001-002,The President (Dr Tony Tan Keng Yam) :,We will enhance retirement adequacy to give greater assurance and peace of mind to all Singaporeans.,5,5,012-002-092-001-002-005,9
2014-05-16,President's Address,012-002-092-001-002,The President (Dr Tony Tan Keng Yam) :,"We will support strong families and communities, so that values such as empathy, filial piety, respect and mutual help continue to be part of our lives.",6,6,012-002-092-001-002-006,10
2014-05-16,President's Address,012-002-092-001-002,The President (Dr Tony Tan Keng Yam) :,"We will create the conditions for every Singaporean to enjoy a better quality of life, with improved transport options, more recreational spaces and rejuvenated neighbourhoods for all to enjoy.",7,7,012-002-092-001-002-007,11
2014-05-16,President's Address,012-002-092-001-002,The President (Dr Tony Tan Keng Yam) :,"We will create more opportunities for working adults to have a fulfilling career, to keep learning all their lives, and to realise their dreams and aspirations.",8,8,012-002-092-001-002-008,12
2014-05-16,President's Address,012-002-092-001-002,The President (Dr Tony Tan Keng Yam) :,"We will enable young Singaporeans to fulfil their potential, pursue their dreams, and follow their interests in diverse fields.",9,9,012-002-092-001-002-009,13
