Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2021-11-02,Mental Distress or Psychiatric Issues Reported by Teaching Staff in Schools and Institutes of Higher Learning,014-001-095-042-001,Mr Patrick Tay Teck Guan,"asked the Minister for Education (a) from 2011 to 2021, what is the annual number of cases of mental distress or psychiatric issues reported by teaching staff in (i) Primary schools, Secondary schools and Junior Colleges, (ii) Institutes of Technical Education, (iii) Polytechnics, and (iv) Autonomous Universities; and (b) in light of the next normal of living with COVID-19 and home-based learning in 2020/2021 and beyond, what is the Ministry doing to alleviate the stress encountered by teaching staff.",1,1,014-001-095-042-001-001,1
2021-11-02,Mental Distress or Psychiatric Issues Reported by Teaching Staff in Schools and Institutes of Higher Learning,014-001-095-042-001,Dr Wan Rizal,"asked the Minister for Education (a) since the onset of the COVID-19 pandemic, whether there has been an increase in a teacher’s workload and blurring of lines between work and personal time; (b) whether steps have been taken to measure the mental health index of our teachers; and (c) whether there are efforts to ensure that our teachers are not overwhelmed and suffer from burnout.",1,2,014-001-095-042-001-002,2
2021-11-02,Mental Distress or Psychiatric Issues Reported by Teaching Staff in Schools and Institutes of Higher Learning,014-001-095-042-001,The Minister for Education (Mr Chan Chun Sing),"  Mr Speaker, Sir, may I have your permission to take Question Nos 1 and 2 together, please?",1,3,014-001-095-042-001-003,3
2021-11-02,Mental Distress or Psychiatric Issues Reported by Teaching Staff in Schools and Institutes of Higher Learning,014-001-095-042-001,Mr Speaker,"  Yes, please.",1,4,014-001-095-042-001-004,4
2021-11-02,Mental Distress or Psychiatric Issues Reported by Teaching Staff in Schools and Institutes of Higher Learning,014-001-095-042-001,Mr Chan Chun Sing,"  Our teaching staff have shouldered a heavy responsibility to ensure that our students can continue learning safely during this COVID-19 pandemic. Workload for teaching staff has increased as they are responsible for ensuring that students are educated about and comply with the safe management measures. Each time a confirmed case is notified, staff need to follow-up on contact tracing and communications. When home-based learning (HBL) was declared, teaching staff also needed to make the necessary arrangements, with additional support for students who may not adjust as well to HBL. All these efforts are necessary to allow teaching and learning to continue, despite the pandemic.",1,5,014-001-095-042-001-005,5
2021-11-02,Mental Distress or Psychiatric Issues Reported by Teaching Staff in Schools and Institutes of Higher Learning,014-001-095-042-001,Mr Chan Chun Sing,"To keep track of staff sentiments and well-being, MOE conducts dipstick polls, school visits by senior management and engagement surveys. The Institutes of Higher Learning (IHLs) also conduct surveys and staff engagements with leaders.",2,6,014-001-095-042-001-006,6
2021-11-02,Mental Distress or Psychiatric Issues Reported by Teaching Staff in Schools and Institutes of Higher Learning,014-001-095-042-001,Mr Chan Chun Sing,"MOE and the IHLs have put in place measures to address the concerns raised by staff on workload. At the system-level, MOE has reprioritised initiatives and reduced schools’ involvement in HQ work and pilots.",3,7,014-001-095-042-001-007,7
2021-11-02,Mental Distress or Psychiatric Issues Reported by Teaching Staff in Schools and Institutes of Higher Learning,014-001-095-042-001,Mr Chan Chun Sing,"Schools have also been given greater flexibility to pace the implementation of selected initiatives, including deferring implementation, if it helps to spread out staff workload. For example, Secondary schools and JCs were given the option to defer the implementation of Blended Learning to 2022 instead of Term 3 of 2021, as originally planned.",4,8,014-001-095-042-001-008,8
2021-11-02,Mental Distress or Psychiatric Issues Reported by Teaching Staff in Schools and Institutes of Higher Learning,014-001-095-042-001,Mr Chan Chun Sing,"At the school-level, we recognise that ground practices may vary. We have called on school leaders to reprioritise school programmes, establish clear expectations on teachers’ availability and work hours and encourage supervisors to check in with their officers regularly. For example, school leaders have been providing guidance on avoiding parent-staff communications after school operating hours except for urgent matters, such as those involving the safety and well-being of students. This can minimise the blurring of lines between work and personal time.",5,9,014-001-095-042-001-009,9
2021-11-02,Mental Distress or Psychiatric Issues Reported by Teaching Staff in Schools and Institutes of Higher Learning,014-001-095-042-001,Mr Chan Chun Sing,"In line with the streamlined health protocols, ring-fencing policies and contact tracing processes in schools have now also been significantly simplified and teachers’ workload related to COVID-19 management is being reduced.",6,10,014-001-095-042-001-010,10
