Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2022-03-10,014-001-095-058-001,014-001-095-058,1,Number of Lifts Installed at Pedestrian Overhead Bridges,,OA,
2022-03-10,014-001-095-058-002,014-001-095-058,2,Cases of Stray Animal Abuse in Past Three Years,,OA,
2022-03-10,014-001-095-058-003,014-001-095-058,3,"Impact of Increase in Paternity Leave on Employability, Productivity and Family Relationships of Employees",,OA,
2022-03-10,014-001-095-058-004,014-001-095-058,4,Strengthening Singaporean Core in Nursing Profession,,OA,
2022-03-10,014-001-095-058-005,014-001-095-058,5,Ensuring that Recent Increase in Petrol Prices Is Not Profiteering,,OA,
2022-03-10,014-001-095-058-006,014-001-095-058,6,Space Allocation Criteria for Heavy Vehicle Parking Lots for Each Town,,OA,
2022-03-10,014-001-095-058-007,014-001-095-058,7,Expected Hospital Bed Occupancy Rates over Next Five Years,,OA,
2022-03-10,014-001-095-058-008,014-001-095-058,8,Help for SMEs Adversely Affected by Increased Fuel and Energy Costs Due to Conflict in Ukraine,,OA,
2022-03-10,014-001-095-058-009,014-001-095-058,9,Estimates of Expenditure for the Financial Year 1 April 2022 to 31 March 2023,Committee of Supply – Paper Cmd 12 of 2022,OS,
2022-03-10,014-001-095-058-010,014-001-095-058,10,Committee of Supply – Head I (Ministry of Social and Family Development),Fostering a resilient and caring society,OS,
2022-03-10,014-001-095-058-011,014-001-095-058,11,"Committee of Supply – Head X (Ministry of Culture, Community and Youth)",Fostering a resilient and caring society,OS,
2022-03-10,014-001-095-058-012,014-001-095-058,12,"Committee of Supply – Heads B, C, D, E, F, G and Z",,OS,
2022-03-10,014-001-095-058-013,014-001-095-058,13,"Committee of Supply – Total Sums for Main Estimates, Development Estimates and Resolutions",,OS,
2022-03-10,014-001-095-058-014,014-001-095-058,14,Exempted Business,,OS,
2022-03-10,014-001-095-058-015,014-001-095-058,15,Clarification by Minister for Education,,OS,
2022-03-10,014-001-095-058-016,014-001-095-058,16,Adjournment,,OS,
2022-03-10,014-001-095-058-017,014-001-095-058,17,Improving Sick Bay Facilities in Preschools to Allow Them to Safe-keep Sick Children Until End of School Day,,WANA,
2022-03-10,014-001-095-058-018,014-001-095-058,18,Action under Section 43 of Environmental Public Health Act for Cases of Second-hand Smoke Drifting from a Home into Public Areas,,WANA,
2022-03-10,014-001-095-058-019,014-001-095-058,19,Annual Number of Applications Received under Financial Schemes of Community Development Councils in Past Five Years,,WANA,
2022-03-10,014-001-095-058-020,014-001-095-058,20,Study on Possibility of Pilot Exercise to Allow Ex-offenders to Obtain Security Officer Licence under Strict Transparent Rules,,WA,
2022-03-10,014-001-095-058-021,014-001-095-058,21,Systematic Tracking of Time Between Prison Inmate Lodging Medical Complaint and Receiving Medical Attention,,WA,
2022-03-10,014-001-095-058-022,014-001-095-058,22,Breakdown on Resignation of Teachers between First and 10th Year of Service in Past Five Years,,WA,
2022-03-10,014-001-095-058-023,014-001-095-058,23,Criteria for Setting up of New Family Service Centres,,WA,
2022-03-10,014-001-095-058-024,014-001-095-058,24,Central Pool of Relief Manpower under Early Childhood Development Agency to Provide Help to Preschools Affected by Rise in COVID-19 Infections,,WA,
2022-03-10,014-001-095-058-025,014-001-095-058,25,Average Waiting Time for Enrolment of Newly Diagnosed Special Needs Children in Government-funded Early Intervention Programme,,WA,
2022-03-10,014-001-095-058-026,014-001-095-058,26,Data on Increase in Daily Volume of Patient Visits to Polyclinics and Public Health Preparedness Clinics from Surge of COVID-19 Infections,,WA,
2022-03-10,014-001-095-058-027,014-001-095-058,27,Clarification by Parliamentary Secretary to Minister for Social and Family Development,,WS,
