Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Ms Foo Mee Har,"<span style=""color  rgb(51, 51, 51);"">asked the Minister for Health (a) what possible impact will the H7N9 strain of bird flu outbreak in China have on Singapore; and (b) what precautions do we have in place to counter and contain any spread of the disease.</span>",1,1,012-001-090-018-001-001,1
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Er Dr Lee Bee Wah,asked t,1,2,012-001-090-018-001-002,2
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Zainal Sapari,asked,1,3,012-001-090-018-001-003,3
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Dr Lam Pin Min,asked,1,4,012-001-090-018-001-004,4
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,The Minister for Health (Mr Gan Kim Yong), ,1,5,012-001-090-018-001-005,5
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mdm Speaker, ,1,6,012-001-090-018-001-006,6
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong," Madam, since the first reports from China on 31 March this year, there have been a total of 132 confirmed cases of avian influenza A (H7N9) infection, including 33 deaths. Affected areas in China include eight provinces and two municipalities  Zhejiang, Shanghai, Jiangsu, Anhui, Henan, Beijing, Shandong, Jiangxu, Fuijian and Hunan. Taiwan also reported one confirmed case who was likely to have been infected in Jiangsu, China.",1,7,012-001-090-018-001-007,7
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"Infected poultry and contaminated live poultry markets are the most likely source of infection. Many of the cases had such exposure, and the virus has been isolated in chickens, ducks, pigeons and environmental samples from live poultry markets. Closure of the poultry markets in Shanghai has significantly reduced the number of cases there.",2,8,012-001-090-018-001-008,8
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"There is no evidence of sustained person-to-person transmission so far. Despite close monitoring of more than 2,000 contacts, only three small family clusters have been identified so far, but these could be due to either common exposure to an animal source or limited person-to-person transmission.",3,9,012-001-090-018-001-009,9
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"Besides the threat of H7N9, MOH is also closely monitoring another emerging infectious disease - the novel coronavirus infection first reported by the World Health Organisation (WHO) in September last year. To date, there are a total of 34 confirmed cases of novel coronavirus worldwide, with 18 deaths. Countries which have reported cases include Jordan, Qatar, Saudi Arabia, the United Arab Emirates, the United Kingdom (UK) and France. The source of the novel coronavirus remains unclear. There have been several clusters suggestive of limited human-to-human transmission between close contacts, but there is no evidence of sustained human-to-human transmission of the infection so far. However, we are monitoring the progress of investigations into the latest Saudi Arabian cluster closely.",4,10,012-001-090-018-001-010,10
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"Madam, so long as there is no sustained human-to-human transmission for H7N9 or novel coronavirus, the risk of an outbreak in Singapore will remain low.",5,11,012-001-090-018-001-011,11
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"Singapore does not import live poultry, birds or fresh frozen poultry meat from China. The Agri-Food and Veterinary Authority (AVA) has a comprehensive inspection and testing programme for imported poultry and birds to ensure that they are free from H7N9. The local chicken farms are under strict biosecurity and AVA conducts regular inspections at all pet shops that sell birds. AVA has a surveillance programme in place for chickens and birds in Singapore, including for birds in the wetlands reserves and public parks, such as the Singapore Botanic Gardens. The H7 avian influenza virus has not been detected in tests on local and imported birds.",6,12,012-001-090-018-001-012,12
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"A potential concern is transmission of H7N9 to Singapore via migratory birds carrying the virus. However, as the current H7N9 virus has not been detected in migratory birds in China, the risk of such transmission is currently low. AVA is vigilant against this possibility, and has stepped up surveillance testing on birds in Singapore, including migratory birds.",7,13,012-001-090-018-001-013,13
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"Nevertheless, we need to be vigilant against the possibility of cases in travellers coming to Singapore. MOH has alerted all hospitals and doctors to look out for suspect cases with symptoms such as fever, cough and signs of pneumonia, and a travel history to affected areas for H7N9 and novel coronavirus. Suspect cases will be isolated and tested for H7N9 or novel coronavirus infection. To date, MOH has been notified of 11 cases who have been investigated for H7N9, and 24 who were investigated for novel coronavirus. None have been positive.",8,14,012-001-090-018-001-014,14
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"Our hospitals have put in place procedures to manage suspected cases of H7N9 and novel coronavirus. These include infection control measures for management of respiratory infections, and triaging and separating of suspect cases at emergency departments from non-suspect cases to minimise risk of transmission.",9,15,012-001-090-018-001-015,15
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"When a confirmed index case is detected in Singapore, we stand ready to undertake contact tracing and phone surveillance of close contacts as an added precautionary measure, even in the absence of sustained human to human transmission. ICU isolation beds are available to manage severely ill patients.",10,16,012-001-090-018-001-016,16
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"WHO currently does not advise special screening at points of entry, nor does it recommend any travel or trade restrictions for both H7N9 and novel coronavirus.",11,17,012-001-090-018-001-017,17
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"MOH has advised travellers to affected areas on general precautions, such as practicing frequent hand washing with soap and water, avoiding crowded areas and maintaining a high level of personal hygiene. In addition, H7N9-specific precautionary measures include avoiding direct contact with poultry, birds and their droppings, and consuming poultry and eggs that are thoroughly cooked.",12,18,012-001-090-018-001-018,18
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"We have put up Health Advisory posters and issued Health Advisory notices to travellers at our airports, to remind inbound travellers who have been in the affected areas to seek medical attention if they become unwell with fever and cough, and to inform their doctors of their travel history. As the June school holidays are approaching, we expect that Singaporeans will be making plans for overseas travel. We would like to remind them to be alert to the latest global disease situations for H7N9 and novel coronavirus, as well as updates to MOH's travel advisory.",13,19,012-001-090-018-001-019,19
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,We continue to monitor the situation for evidence of community transmission of H7N9 or novel coronavirus.,14,20,012-001-090-018-001-020,20
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"MOH has actively engaged other Government agencies to coordinate whole-of-government measures to be ready for such a scenario. We have worked with hospitals and clinics to ensure that there is adequate surge capacity in healthcare infrastructure and beds. At the national level, we have sufficient personal protective equipment and antiviral stockpiles, which can be deployed should the need arises. Possible control measures include isolation of cases, quarantine of close contacts, and social distancing measures to reduce community transmission, if necessary.",15,21,012-001-090-018-001-021,21
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"We will continue to engage the WHO and our overseas counterparts to keep abreast of the most updated information. We are monitoring the situation closely as it evolves to ensure that public health is safeguarded. As of now, there is no indication that more drastic measures are required.",16,22,012-001-090-018-001-022,22
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Er Dr Lee Bee Wah(Nee Soon), ,1,23,012-001-090-018-001-023,23
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"  Madam, I thank the Member for the question; it is a very important one. Our hospitals have been working together with the Ministry of Health to look at how we can expand hospital capacity at short notice if there is a surge in demand. Some of this capacity could be temporary in nature in response to emergency cases due to for example the coronavirus or H7N9 should they land in Singapore.",1,24,012-001-090-018-001-024,24
2013-05-13,Impact of New Bird Flu Strain (H7N9) on Singapore,012-001-090-018-001,Mr Gan Kim Yong,"The hospitals are ready. One of the possible measures, for example, is to defer some of the elective surgery so that we can free up beds for emergency cases that come in. Another possible measure that we are looking at is to facilitate discharge of the medically stable patients, either to stepdown care or help them to be discharged home. We can provide home support for these patients so that additional beds can be freed up when necessary.",2,25,012-001-090-018-001-025,25
