Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2014-03-05,012-001-091-008-001,012-001-091-008,1,Progressive Wage Model for Other Sectors,,OA,
2014-03-05,012-001-091-008-002,012-001-091-008,2,Geographical Indications Bill,,BI,
2014-03-05,012-001-091-008-003,012-001-091-008,3,Proceedings on Estimates of Expenditure for FY 2014/2015,,OS,
2014-03-05,012-001-091-008-004,012-001-091-008,4,Debate on Annual Budget Statement,,OS,
2014-03-05,012-001-091-008-005,012-001-091-008,5,Commencement Time of Committee of Supply,Announcement by Mdm Speaker,OS,
2014-03-05,012-001-091-008-006,012-001-091-008,6,"Estimates of Expenditure for the Financial Year 1st April, 2014 to 31st March, 2015",Committee of Supply – Paper Cmd. 1 of 2014,OS,
2014-03-05,012-001-091-008-007,012-001-091-008,7,Head U – Prime Minister's Office,Committee of Supply,OS,
2014-03-05,012-001-091-008-008,012-001-091-008,8,Head R – Ministry of Law,Committee of Supply,OS,
2014-03-05,012-001-091-008-009,012-001-091-008,9,Head N – Ministry of Foreign Affairs,Committee of Supply,OS,
2014-03-05,012-001-091-008-010,012-001-091-008,10,Head J –  Ministry of Defence,Committee of Supply,OS,
2014-03-05,012-001-091-008-011,012-001-091-008,11,Committee of Supply Reporting Progress,,OS,
2014-03-05,012-001-091-008-012,012-001-091-008,12,Adjournment,,OS,
