Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2021-04-05,014-001-095-028-001,014-001-095-028,1,Update on Singapore's COVID-19 Vaccination Programme,,OA,
2021-04-05,014-001-095-028-002,014-001-095-028,2,Proof of COVID-19 Vaccination for Singaporeans ,,OA,
2021-04-05,014-001-095-028-003,014-001-095-028,3,Digital Vaccine Passport and Travel Bubble Arrangements,,OA,
2021-04-05,014-001-095-028-004,014-001-095-028,4,"Plagiarisation of ""Count On Me Singapore"" Song and Actions against Infringements of National Symbols",,OA,
2021-04-05,014-001-095-028-005,014-001-095-028,5,Published Government Cash Surplus Numbers and Impact on Government's Fiscal Space and Decision on GST Rate Increase,,OA,
2021-04-05,014-001-095-028-006,014-001-095-028,6,Progress of Industry Transformation Maps,,OA,
2021-04-05,014-001-095-028-007,014-001-095-028,7,Significant Infrastructure Government Loan Bill,,BI,
2021-04-05,014-001-095-028-008,014-001-095-028,8,Land Betterment Charge Bill,,BI,
2021-04-05,014-001-095-028-009,014-001-095-028,9,Road Traffic (Amendment) Bill,,BI,
2021-04-05,014-001-095-028-010,014-001-095-028,10,Land Transport Authority of Singapore (Amendment) Bill,,BI,
2021-04-05,014-001-095-028-011,014-001-095-028,11,COVID-19 (Temporary Measures) (Amendment No 2) Bill,,BI,
2021-04-05,014-001-095-028-012,014-001-095-028,12,COVID-19 (Temporary Measures) (Amendment No 2) Bill,,BP,
2021-04-05,014-001-095-028-013,014-001-095-028,13,Postal Services (Amendment) Bill,,BP,
2021-04-05,014-001-095-028-014,014-001-095-028,14,Grant to IMF's Catastrophe Containment and Relief Trust,Motion,OS,
2021-04-05,014-001-095-028-015,014-001-095-028,15,Extension of A Sitting,,OS,
2021-04-05,014-001-095-028-016,014-001-095-028,16,Grant to IMF's Catastrophe Containment and Relief Trust,,OS,
2021-04-05,014-001-095-028-017,014-001-095-028,17,Grant to IMF's Crisis Capacity Development Initiative,,OS,
2021-04-05,014-001-095-028-018,014-001-095-028,18,Grant to IMF's Trust for Special Poverty Reduction and Growth Operations for the Heavily Indebted Poor Countries,,OS,
2021-04-05,014-001-095-028-019,014-001-095-028,19,Adjournment,,OS,
2021-04-05,014-001-095-028-020,014-001-095-028,20,Impact of Transition to Low-carbon Emission Regime on Petrochemical Industries and Workers,,WANA,
2021-04-05,014-001-095-028-021,014-001-095-028,21,Training and Financial Support for Re-skilling of Oil and Gas Workers,,WANA,
