Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2016-01-29,013-001-094-006-001,013-001-094-006,1,Recourse for Defects in BTO HDB Flats,,OA,
2016-01-29,013-001-094-006-002,013-001-094-006,2,Demand and Supply of Heavy Vehicle Parking Lots,,OA,
2016-01-29,013-001-094-006-003,013-001-094-006,3,Replacement of MRT Parts and Systems,,OA,
2016-01-29,013-001-094-006-004,013-001-094-006,4,Pedestrian Safety on Footpaths Open to Cyclists,,OA,
2016-01-29,013-001-094-006-005,013-001-094-006,5,Waiting Time for Professional Assessment of Persons with Disabilities,,OA,
2016-01-29,013-001-094-006-006,013-001-094-006,6,Impact of Exposure to Haze,,OA,
2016-01-29,013-001-094-006-007,013-001-094-006,7,Ambulance Evacuation for Accident Victims and Seriously Ill Patients,,OA,
2016-01-29,013-001-094-006-008,013-001-094-006,8,Construction of Ramps at Main Entrances of Selected HDB flats,,OA,
2016-01-29,013-001-094-006-009,013-001-094-006,9,Proper Maintenance of Perimeter Areas Accessible by Public,,OA,
2016-01-29,013-001-094-006-010,013-001-094-006,10,Free Parking at NParks Facilities,,OA,
2016-01-29,013-001-094-006-011,013-001-094-006,11,Installation of Gondolas in High-rise Residential Developments,,OA,
2016-01-29,013-001-094-006-012,013-001-094-006,12,Inconsistent MRT Fare-pricing along Downtown Line,,OA,
2016-01-29,013-001-094-006-013,013-001-094-006,13,Breakdown of Patents Developed by Government Research Institutes and Autonomous Universities,,OA,
2016-01-29,013-001-094-006-014,013-001-094-006,14,Registration of Criminals (Amendment) Bill,,BI,
2016-01-29,013-001-094-006-015,013-001-094-006,15,Debate on President's Address,Fifth Allotted Day,OS,
2016-01-29,013-001-094-006-016,013-001-094-006,16,Non-Constituency Member,Motion,OS,
2016-01-29,013-001-094-006-017,013-001-094-006,17,Extension of Sitting,,OS,
2016-01-29,013-001-094-006-018,013-001-094-006,18,Adjournment,,OS,
2016-01-29,013-001-094-006-019,013-001-094-006,19,Early Voting by Postal Ballot in General Elections,,WA,
2016-01-29,013-001-094-006-020,013-001-094-006,20,Mid-Career PMEs Hired by Ministries and Statutory Boards,,WA,
2016-01-29,013-001-094-006-021,013-001-094-006,21,Applications for Off-peak Bus/MRT Travel Pass,,WA,
2016-01-29,013-001-094-006-022,013-001-094-006,22,Breakdown of Local and Foreign PMEs in Singapore by Industry and Sector,,WA,
2016-01-29,013-001-094-006-023,013-001-094-006,23,Unemployment Rate of Singaporean and Singaporean PR PMEs,,WA,
2016-01-29,013-001-094-006-024,013-001-094-006,24,NWC Dollar Quantum Payouts for Low-wage Workers,,WA,
2016-01-29,013-001-094-006-025,013-001-094-006,25,Career Support Progrmme,,WA,
2016-01-29,013-001-094-006-026,013-001-094-006,26,Salaries Due to Employees of Liquidated Companies,,WA,
2016-01-29,013-001-094-006-027,013-001-094-006,27,Resale Levy on New HDB Flat Buyers,,WA,
2016-01-29,013-001-094-006-028,013-001-094-006,28,Water Supply Disruption in Clementi Town,,WA,
2016-01-29,013-001-094-006-029,013-001-094-006,29,Plans for Wet Market in Simei,,WA,
