Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2021-03-01,014-001-095-022-001,014-001-095-022,1,Installation of Speed Cameras in Incident-prone Areas,,OA,
2021-03-01,014-001-095-022-002,014-001-095-022,2,Number of Drivers Issued with Summons and Fined for Illegally Modifying Their Cars,,OA,
2021-03-01,014-001-095-022-003,014-001-095-022,3,Promoting Demand for Locally Grown Produce,,OA,
2021-03-01,014-001-095-022-004,014-001-095-022,4,Review of Alleged Misappropriation and Pawning of Ceremonial Jewellery at Hindu Endowments Board,,OA,
2021-03-01,014-001-095-022-005,014-001-095-022,5,Agreement between Countries to Recognise COVID-19 Vaccination Taken by Respective Residents,,OA,
2021-03-01,014-001-095-022-006,014-001-095-022,6,Review of Safe Management Measures at Workplace,,OA,
2021-03-01,014-001-095-022-007,014-001-095-022,7,Carbon Emissions of Ride-Hailing Industry and Proposal to Transit Industry to Electric Vehicles,,OA,
2021-03-01,014-001-095-022-008,014-001-095-022,8,Fourth Supplementary Estimates of Expenditure for FY2020/2021,Paper Cmd 6 of 2021,OS,
2021-03-01,014-001-095-022-009,014-001-095-022,9,Estimates of Expenditure for the Financial Year 1 April 2021 to 31 March 2022,Committee of Supply – Paper Cmd 5 of 2021,OS,
2021-03-01,014-001-095-022-010,014-001-095-022,10,Committee of Supply – Head J (Ministry of Defence),Securing our place in the world,OS,
2021-03-01,014-001-095-022-011,014-001-095-022,11,Committee of Supply – Head N (Ministry of Foreign Affairs) ,Securing our place in the world,OS,
2021-03-01,014-001-095-022-012,014-001-095-022,12,Committee of Supply – Head P (Ministry of Home Affairs),Securing our place in the world,OS,
2021-03-01,014-001-095-022-013,014-001-095-022,13,Extension of a Sitting,Business motion,OS,
2021-03-01,014-001-095-022-014,014-001-095-022,14,Committee of Supply – Head R (Ministry of Law),Securing our place in the world,OS,
2021-03-01,014-001-095-022-015,014-001-095-022,15,Committee of Supply Reporting Progress,,OS,
2021-03-01,014-001-095-022-016,014-001-095-022,16,Adjournment,,OS,
2021-03-01,014-001-095-022-017,014-001-095-022,17,Appeals for Jobs Support Scheme Payout to Cover Fees of Non-executive Directors,,WANA,
2021-03-01,014-001-095-022-018,014-001-095-022,18,Rejection of Driving Licence Applications due to Applicants' Mental Illness,,WANA,
2021-03-01,014-001-095-022-019,014-001-095-022,19,Proposal to Impose a Ban on Smoking While Walking,,WANA,
2021-03-01,014-001-095-022-020,014-001-095-022,20,Guidelines for Singaporeans when Consuming Online Religious Content,,WANA,
2021-03-01,014-001-095-022-021,014-001-095-022,21,MUIS' Stance on Individuals Providing Spiritual Healing Services beyond Religious Teachings,,WANA,
2021-03-01,014-001-095-022-022,014-001-095-022,22,Supervision of Organisations Privoding Psychological and Mental Health Services,,WANA,
2021-03-01,014-001-095-022-023,014-001-095-022,23,Moving Work Site A1W1 for Cross Island Line Further into Singapore Island Country Club,,WANA,
2021-03-01,014-001-095-022-024,014-001-095-022,24,Average Number of Occupants in 1- and 2-room Rental Flats,,WANA,
2021-03-01,014-001-095-022-025,014-001-095-022,25,Fare Revenues and Profitability of Thomson-East Coast Line Rail Operator,,WANA,
2021-03-01,014-001-095-022-026,014-001-095-022,26,Review of New Rail Financing Framework to Ensure Financial Sustainability of Rail Network,,WANA,
2021-03-01,014-001-095-022-027,014-001-095-022,27,Roll-out of Home Fire Alarm Device Assistance Scheme,,WANA,
2021-03-01,014-001-095-022-028,014-001-095-022,28,Tax Relief on Cash Top-ups Made to MediSave Accounts of Family Members and Dependants,,WA,
2021-03-01,014-001-095-022-029,014-001-095-022,29,Capping Engine Capacity or Engine Power for Vehicles Driven by New Drivers,,WA,
2021-03-01,014-001-095-022-030,014-001-095-022,30,Number of Persons Prosecuted and Convicted for HIV Non-disclosure under Section 23(1) of Infectious Diseases Act in Past Five Years,,WA,
2021-03-01,014-001-095-022-031,014-001-095-022,31,Review Policies and Health Data on Children Injured in Motor Accidents and Child Car Seats in Taxis,,WA,
2021-03-01,014-001-095-022-032,014-001-095-022,32,Option of Applying for Chronic Disease Management Programme for Eligible Chronic Disease Patients,,WA,
2021-03-01,014-001-095-022-033,014-001-095-022,33,"Statistics on Enrolment, Class Size and Results of Cohort Taking GCE ""A"" Levels in Integrated Programme in 2019",,WA,
2021-03-01,014-001-095-022-034,014-001-095-022,34,Representation of Persons with Disabilities on Boards and Management of Social Service Organisations,,WA,
2021-03-01,014-001-095-022-035,014-001-095-022,35,"Rules Governing Use of Recumbent Bikes and Trikes on Roads, Park Connectors and Footpaths",,WA,
2021-03-01,014-001-095-022-036,014-001-095-022,36,Prioritisation Criteria for Planned Lift Installation for Pedestrian Overhead Bridges Across Different Towns in Singapore,,WA,
2021-03-01,014-001-095-022-037,014-001-095-022,37,Conservation and Redevelopment Plans for Jalan Kubor Cemetery Area,,WA,
