Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2022-02-18,014-001-095-049-001,014-001-095-049,1,Divorce and Child Custody Cases where Allegations of Child Abuse to Prevent Access were Proven False in Last Three Years,,OA,
2022-02-18,014-001-095-049-002,014-001-095-049,2,Income Data of Long-term Unemployed Population with Breakdown by Income Group in Past Three Years and Help Measures Planned,,OA,
2022-02-18,014-001-095-049-003,014-001-095-049,3,Resignation Rate among Singaporean Employees in Last Two Years ,,OA,
2022-02-18,014-001-095-049-004,014-001-095-049,4,Impact of Rise in Hybrid Working Arrangements on CPF Contributions,,OA,
2022-02-18,014-001-095-049-005,014-001-095-049,5,Take-up Rate of Trust Services for Persons with Disabilities from Low- and Middle-income Families ,,OA,
2022-02-18,014-001-095-049-006,014-001-095-049,6,Effects of Impending Winding up of Dream Cruises and Genting Hong Kong Ltd and Measures to Mitigate Negative Impact on Singapore as Cruise Hub,,OA,
2022-02-18,014-001-095-049-007,014-001-095-049,7,Proceedings under Section 4 of Community Disputes Resolution Act 2015 for Cases of Smoking Near Balconies or Windows in Homes,,OA,
2022-02-18,014-001-095-049-008,014-001-095-049,8,Specifying Fixed No-smoking Radius around Playgrounds,,OA,
2022-02-18,014-001-095-049-009,014-001-095-049,9,Requests by Homeless and Rough Sleepers for Temporary Accommodation or Shelters in 2021 and Options Available,,OA,
2022-02-18,014-001-095-049-010,014-001-095-049,10,Visitation Policies for Visits to Severely Ill Patients in Hospitals and Care Homes,,OA,
2022-02-18,014-001-095-049-011,014-001-095-049,11,Assistance for Companies Considering Implementing Shorter Work Weeks,,OA,
2022-02-18,014-001-095-049-012,014-001-095-049,12,Clarification by Senior Minister of State for Health,Follow-up to earlier Parliamentary Question,OS,
2022-02-18,014-001-095-049-013,014-001-095-049,13,Incidents of Deliberate Laser Point Beam Strikes at Pedestrians and Motor Vehicle Users Reported in Past Five Years,,OA,
2022-02-18,014-001-095-049-014,014-001-095-049,14,Designated Centres or Clinics for Residents to Check Suitability for COVID-19 Vaccinations,,OA,
2022-02-18,014-001-095-049-015,014-001-095-049,15,Singaporean Students and Educational Institution Staff Using Boarding School or Institution as Registered NRIC Address and Their Continued Access to Government Schemes or Services,,OA,
2022-02-18,014-001-095-049-016,014-001-095-049,16,Salary Disputes Arising from Imposition of Self-Isolation without Medical Certificates under COVID-19 Protocol 2 and Plans to Assist Affected Workers,,OA,
2022-02-18,014-001-095-049-017,014-001-095-049,17,Rationale for Legislating and Making High-rise Littering an Offence Despite Inherent Difficulty in Enforcement,,OA,
2022-02-18,014-001-095-049-018,014-001-095-049,18,Regulating Imposition of Credit Card Fees by Banks,,OA,
2022-02-18,014-001-095-049-019,014-001-095-049,19,Use and Deployment of Israeli Company QuaDream's Spyware or Other Technologies in Singapore,,OA,
2022-02-18,014-001-095-049-020,014-001-095-049,20,Update on Cyber Security Agency's Investigations into Computer Security Initiative Consultancy,,OA,
2022-02-18,014-001-095-049-021,014-001-095-049,21,Clarification by Minister for Home Affairs,,OS,
2022-02-18,014-001-095-049-022,014-001-095-049,22,Annual Budget Statement,,OS,
2022-02-18,014-001-095-049-023,014-001-095-049,23,Adjournment,,OS,
2022-02-18,014-001-095-049-024,014-001-095-049,24,Progress Update on Situation in Myanmar,,WA,
2022-02-18,014-001-095-049-025,014-001-095-049,25,ASEAN's Approach to Combating Rise in Drug Production and Trade in Myanmar and Efforts to Halt Its Export to Surrounding Nations,,WA,
2022-02-18,014-001-095-049-026,014-001-095-049,26,Fire Fatalities in Past Five Years and Extending Installation of Home Fire Alarm Device to All HDB Residential Units,,WA,
2022-02-18,014-001-095-049-027,014-001-095-049,27,Issuance of Certificates of Substantial Assistance by Public Prosecutor to Persons Convicted under Section 33B(2)(b) of Misuse of Drugs Act 1973 Since 1 January 2013,,WA,
2022-02-18,014-001-095-049-028,014-001-095-049,28,"Convictions for Offences of Murder under Section 300(b), (c) or (d) of Penal Code 1871 Since 1 January 2013",,WA,
2022-02-18,014-001-095-049-029,014-001-095-049,29,Applications to Community Disputes Resolution Tribunal in 2020 and 2021 and Their Outcomes,,WA,
2022-02-18,014-001-095-049-030,014-001-095-049,30,Study on Possibility of Trade Associations and Chambers Playing Greater Role in Supporting Sole Proprietors of Micro SMEs in Landlord-tenant Disputes,,WA,
2022-02-18,014-001-095-049-031,014-001-095-049,31,"Cause of Delay in Refuse and Recyclables Collection in Woodlands, Yishun, Sembawang, Choa Chu Kang, Bukit Panjang and Ang Mo Kio by New Contractor",,WA,
2022-02-18,014-001-095-049-032,014-001-095-049,32,Monitoring of Companies' Compliance with Mandatory Packaging Reporting Requirements,,WA,
