Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2018-11-19,013-002-094-085-001,013-002-094-085,1,Different Models for Hawker Centre Management,,OA,
2018-11-19,013-002-094-085-002,013-002-094-085,2,Affordable Cooked Food Prices Despite Merging of Two Food Court Operators,,OA,
2018-11-19,013-002-094-085-003,013-002-094-085,3,Cases of Foreign Domestic Workers Borrowing and Defaulting on Loans from Licensed and Unlicensed Moneylenders,,OA,
2018-11-19,013-002-094-085-004,013-002-094-085,4,Review of Foreign Policy 2018,Statement by Minister for Foreign Affairs,OS,
2018-11-19,013-002-094-085-005,013-002-094-085,5,Payment Services Bill,,BI,
2018-11-19,013-002-094-085-006,013-002-094-085,6,Merchant Shipping (Miscellaneous Amendments) Bill,,BI,
2018-11-19,013-002-094-085-007,013-002-094-085,7,Chemical Weapons (Prohibition) (Amendment) Bill,,BI,
2018-11-19,013-002-094-085-008,013-002-094-085,8,Misuse of Drugs (Amendment) Bill,,BI,
2018-11-19,013-002-094-085-009,013-002-094-085,9,Infectious Diseases (Amendment) Bill,,BI,
2018-11-19,013-002-094-085-010,013-002-094-085,10,Land Transport Authority of Singapore (Amendment) Bill,,BP,
2018-11-19,013-002-094-085-011,013-002-094-085,11,Legal Aid and Advice (Amendment) Bill,,BP,
2018-11-19,013-002-094-085-012,013-002-094-085,12,Serious Crimes and Counter-Terrorism (Miscellaneous Amendments) Bill,,BP,
2018-11-19,013-002-094-085-013,013-002-094-085,13,Goods and Services Tax (Amendment) Bill,,BP,
2018-11-19,013-002-094-085-014,013-002-094-085,14,Adjournment,,OS,
2018-11-19,013-002-094-085-015,013-002-094-085,15,Reviews and Changes Made to SAF Training Doctrines Given Recent Deaths,,WANA,
2018-11-19,013-002-094-085-016,013-002-094-085,16,"Inclusion of Private Security Officers, Cleaners and Waste Collectors as “Public Servants” under Protection from Harassment Act",,WANA,
2018-11-19,013-002-094-085-017,013-002-094-085,17,Prevalence and Awareness of Vitamin D Deficiency,,WANA,
2018-11-19,013-002-094-085-018,013-002-094-085,18,Policies and Guidelines for Handling Sensitive Health Data of Patients in Public and Private Sectors,,WANA,
2018-11-19,013-002-094-085-019,013-002-094-085,19,Computation of Land Cost in Sale Price of New HDB Flats,,WANA,
2018-11-19,013-002-094-085-020,013-002-094-085,20,Proposal for Installation of Fire Alarms at HDB Blocks,,WANA,
2018-11-19,013-002-094-085-021,013-002-094-085,21,Mental Wellness and Resilience Training for Primary and Secondary School Students,,WANA,
2018-11-19,013-002-094-085-022,013-002-094-085,22,Achieving Even Spread of Students from Different Socio-economic Status in Schools,,WANA,
2018-11-19,013-002-094-085-023,013-002-094-085,23,Companies that Have Been Helped by Industry Transformation Maps,,WANA,
2018-11-19,013-002-094-085-024,013-002-094-085,24,Employers who Have Participated in the Business and Institutions of a Public Character Scheme,,WANA,
2018-11-19,013-002-094-085-025,013-002-094-085,25,Singapore’s Offer of Humanitarian Relief for Crisis and Famine in Yemen,,WANA,
2018-11-19,013-002-094-085-026,013-002-094-085,26,Adequacy of Healthcare Professionals with Three Medical Schools Fully Established,,WANA,
2018-11-19,013-002-094-085-027,013-002-094-085,27,Follow-up Monitoring and Care for Discharged Mentally Distressed Patients,,WANA,
2018-11-19,013-002-094-085-028,013-002-094-085,28,Outlets found Selling Liquor beyond Specified Trading Hours and Outside of Licensed Premises,,WANA,
2018-11-19,013-002-094-085-029,013-002-094-085,29,Actions against Illegal Moneylenders who Advertise Using SMS or Other Forms of Electronic Communication,,WANA,
2018-11-19,013-002-094-085-030,013-002-094-085,30,Singaporeans aged 65 and above who Have Remained in Bankruptcy beyond Five Years,,WANA,
2018-11-19,013-002-094-085-031,013-002-094-085,31,Complaints against Employers for Overinflating Employees’ Salaries,,WANA,
2018-11-19,013-002-094-085-032,013-002-094-085,32,Ensuring New Opportunities and Job Roles from Automation will be Equally Distributed to All Workers,,WANA,
