Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2021-01-05,014-001-095-015-001,014-001-095-015,1,Possible Revisions to Schemes Following Government's Study on Impact of Divorce,,OA,
2021-01-05,014-001-095-015-002,014-001-095-015,2,Health Requirements and Contingency Plans for Singapore Hosting World Economic Forum in 2021,,OA,
2021-01-05,014-001-095-015-003,014-001-095-015,3,Maintaining Singapore's Energy Supply Reliability,,OA,
2021-01-05,014-001-095-015-004,014-001-095-015,4,Rejections of COVID-19 Support Grant Applications Due to Inability to Produce Retrenchment Letters,,OA,
2021-01-05,014-001-095-015-005,014-001-095-015,5,Payouts under Self-Employed Person Income Relief Scheme Subjected to Clawback,,OA,
2021-01-05,014-001-095-015-006,014-001-095-015,6,Rationale for Support Threshold in Jobs Growth Incentive Scheme,,OA,
2021-01-05,014-001-095-015-007,014-001-095-015,7,Public Education for Code on Use of Public Paths,,OA,
2021-01-05,014-001-095-015-008,014-001-095-015,8,Support for Family Members of Prison Inmates,,OA,
2021-01-05,014-001-095-015-009,014-001-095-015,9,"Guns, Explosives and Weapons Control Bill",,BP,
2021-01-05,014-001-095-015-010,014-001-095-015,10,Clarification by Minister for Foreign Affairs,,OS,
2021-01-05,014-001-095-015-011,014-001-095-015,11,Multimodal Transport Bill,,BP,
2021-01-05,014-001-095-015-012,014-001-095-015,12,Statute Law Reform Bill,,BP,
2021-01-05,014-001-095-015-013,014-001-095-015,13,Government Securities,Motion,OS,
2021-01-05,014-001-095-015-014,014-001-095-015,14,Treasury Bills,Motion,OS,
2021-01-05,014-001-095-015-015,014-001-095-015,15,Adjournment,,OS,
2021-01-05,014-001-095-015-016,014-001-095-015,16,Cross-subsidisation of MediShield Life Premiums between Private and Public Hospitals,,WANA,1
2021-01-05,014-001-095-015-017,014-001-095-015,17,Purchase of BTO Flats under Assistance for Second-Timer Scheme for Divorced Parents,,WANA,1
2021-01-05,014-001-095-015-018,014-001-095-015,18,Proposal to Allow HDB Rental Tenants to Buy 2-room Flexi Flats with Shorter Lease,,WANA,1
2021-01-05,014-001-095-015-019,014-001-095-015,19,Tracking of Police's Performance in Investigating and Solving Crimes Involving Online Scams,,WANA,1
2021-01-05,014-001-095-015-020,014-001-095-015,20,Businesses That Have Tapped Business and IPC Partnership Scheme to Promote Corporate Volunteerism amongst Employees,,WANA,1
2021-01-05,014-001-095-015-021,014-001-095-015,21,Recent Take-up Rate for SkillsFuture Credit and Courses,,WANA,1
2021-01-05,014-001-095-015-022,014-001-095-015,22,Government Oversight of Platforms that Publish Fees Charges by Doctors and Dentists,,WANA,2
2021-01-05,014-001-095-015-023,014-001-095-015,23,Preventing Doctors from Issuing Insufficient Medical Leave,,WANA,1
2021-01-05,014-001-095-015-024,014-001-095-015,24,Rationale for Spousal Income Criterion in Eligibility Assessment for Workfare Income Supplement,,WANA,1
2021-01-05,014-001-095-015-025,014-001-095-015,25,Payment of Fines by Instalments,,WANA,1
2021-01-05,014-001-095-015-026,014-001-095-015,26,Children Separated from Parents Due to Immigration Status,,WANA,1
2021-01-05,014-001-095-015-027,014-001-095-015,27,Numbers Helped under Partners Engaging and Empowering Rough Sleepers Network,,WANA,2
2021-01-05,014-001-095-015-028,014-001-095-015,28,Environmental Impact Study Done on Clementi Forest and Impact on Biodiversity if Land is Used for Urban Development,,WANA,1
2021-01-05,014-001-095-015-029,014-001-095-015,29,Complaints Received in Relation to Noise from Neighbours in HDB Estates Since Start of 2020,,WANA,1
2021-01-05,014-001-095-015-030,014-001-095-015,30,Balancing Efforts Spent on Inspecting Registered PMDs and Enforcing on Illegally Modified or Unregistered PMDs,,WANA,1
