Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2016-10-10,013-001-094-025-001,013-001-094-025,1,Revision of Question Time,,OS,
2016-10-10,013-001-094-025-002,013-001-094-025,2,Safeguards to Prevent Rise in Online Gambling Addiction,,OA,
2016-10-10,013-001-094-025-003,013-001-094-025,3,Considerations for Granting Online Gambling Operator Licence,,OA,
2016-10-10,013-001-094-025-004,013-001-094-025,4,Value of Rewards for Paralympic Medallists,,OA,
2016-10-10,013-001-094-025-005,013-001-094-025,5,Likelihood of Economic Recession,,OA,
2016-10-10,013-001-094-025-006,013-001-094-025,6,Impact of Decline in Private Investments on Job Creation and Business Competitiveness,,OA,
2016-10-10,013-001-094-025-007,013-001-094-025,7,Dealing with Higher Unemployment Rate,Measures to help affected Singaporeans cope,OA,
2016-10-10,013-001-094-025-008,013-001-094-025,8,Enforcement against Errant Users of Personal Mobility Devices,,OA,
2016-10-10,013-001-094-025-009,013-001-094-025,9,Credit Bureau Bill,,BI,
2016-10-10,013-001-094-025-010,013-001-094-025,10,Constitution of the Republic of Singapore (Amendment) Bill,,BI,
2016-10-10,013-001-094-025-011,013-001-094-025,11,Merchant Shipping (Maritime Labour Convention) (Amendment) Bill,,BI,
2016-10-10,013-001-094-025-012,013-001-094-025,12,Telecommunications (Amendment) Bill,,BI,
2016-10-10,013-001-094-025-013,013-001-094-025,13,Fire Safety (Amendment) Bill,,BI,
2016-10-10,013-001-094-025-014,013-001-094-025,14,National Registration (Amendment) Bill,,BI,
2016-10-10,013-001-094-025-015,013-001-094-025,15,Child Development Co-Savings (Amendment No. 2) Bill,,BI,
2016-10-10,013-001-094-025-016,013-001-094-025,16,Income Tax (Amendment) (No. 3) Bill,,BI,
2016-10-10,013-001-094-025-017,013-001-094-025,17,Central Provident Fund (Amendment No 2) Bill,,BP,
2016-10-10,013-001-094-025-018,013-001-094-025,18,Adjournment,,OS,
2016-10-10,013-001-094-025-019,013-001-094-025,19,"Preserving our Heritage, Culture and History –  Conserving Dakota Crescent",,OS,
2016-10-10,013-001-094-025-020,013-001-094-025,20,Ownership of HDB Flats of Deceased Singaporeans with Foreign Spouses and Children,,WANA,1
