Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2021-07-26,Adjustments to Current COVID-19 Measures and Easing into Endemic Stage,014-001-095-033-001,Mr Murali Pillai,"asked the Minister for Health with regard to the Government’s COVID-19 strategy in the long term when the virus becomes endemic, what steps are being taken to develop medical treatment options for patients infected with the virus in future.",1,1,014-001-095-033-001-001,1
2021-07-26,Adjustments to Current COVID-19 Measures and Easing into Endemic Stage,014-001-095-033-001,Mr Dennis Tan Lip Fong,asked the Minister for Health (a) how extensive is wastewater testing for traces of COVID-19 being currently conducted across the various HDB and private housing estates in Singapore; and (b) what are the lessons learned from wastewater testing in recent COVID-19 cases in Hougang and Yishun.,1,2,014-001-095-033-001-002,2
2021-07-26,Adjustments to Current COVID-19 Measures and Easing into Endemic Stage,014-001-095-033-001,Ms Joan Pereira,asked the Minister for Health with regard to the mandatory 14-day COVID-19 testing for businesses in high-risk settings (a) whether the Government will provide assistance to one-man operations to help them comply with the new regulations; and (b) what form of supervision is there over their swabs.,1,3,014-001-095-033-001-003,3
2021-07-26,Adjustments to Current COVID-19 Measures and Easing into Endemic Stage,014-001-095-033-001,Assoc Prof Jamus Jerome Lim,asked the Minister for Health whether the Ministry has considered revising the guidelines on indoor versus outdoor masking protocols in light of emerging evidence that outdoor transmission rates tend to be significantly lower than indoor transmission.,1,4,014-001-095-033-001-004,4
2021-07-26,Adjustments to Current COVID-19 Measures and Easing into Endemic Stage,014-001-095-033-001,Ms Raeesah Khan,asked the Minister for Health as Singapore moves towards an endemic strategy in dealing with COVID-19 (a) whether a decrease in the number of COVID-19-related temporary roles can be expected; (b) whether the demand for such roles will be expected to vary based on the prevailing COVID-19 situation; and (c) what are the Ministry's plans to maintain flexibility in our COVID-19 response in terms of staffing so as to be able to scale up operations should the situation require it.,1,5,014-001-095-033-001-005,5
2021-07-26,Adjustments to Current COVID-19 Measures and Easing into Endemic Stage,014-001-095-033-001,The Minister for Health (Mr Ong Ye Kung),"  Mr Deputy Speaker, may I answer Question Nos 1 to 5 in my Ministerial Statement later, please?",1,6,014-001-095-033-001-006,6
2021-07-26,Adjustments to Current COVID-19 Measures and Easing into Endemic Stage,014-001-095-033-001,Mr Deputy Speaker,"  Yes, proceed. Question No 6, Mr Saktiandi Supaat.",1,7,014-001-095-033-001-007,7
2021-07-26,Curbing Scam Calls Made From +65 Prefix Phone Numbers,014-001-095-033-002,Mr Saktiandi Supaat,asked the Minister for Communications and Information (a) whether the Ministry is able to do more to limit the number of +65 scam calls made to unsuspecting Singaporeans; and (b) whether the Ministry and local telcos can expand its scam awareness outreach efforts offline particularly to the elderly who have no knowledge of such apps.,1,1,014-001-095-033-002-001,8
2021-07-26,Curbing Scam Calls Made From +65 Prefix Phone Numbers,014-001-095-033-002,The Senior Minister of State for Communications and Information (Dr Janil Puthucheary) (for the Minister for Communications and Information),"  Mr Deputy Speaker, MCI and IMDA work closely with MHA in the Inter-Ministry Committee on Scams to strengthen our whole-of-Government efforts to protect Singaporeans against scams. One key initiative, which the Member cited is our effort to combat scam phone calls from overseas. The +65 prefix which we implemented with telcos in April last year helps to alert the public that these are calls coming from overseas and that the public should not pick up such calls if they are not expecting anyone calling from overseas. This is part of our broader anti-scam efforts, including the expeditious blocking of known numbers used to perpetuate scams or those attempting to spoof the numbers of Government agencies.",1,2,014-001-095-033-002-002,9
2021-07-26,Curbing Scam Calls Made From +65 Prefix Phone Numbers,014-001-095-033-002,The Senior Minister of State for Communications and Information (Dr Janil Puthucheary) (for the Minister for Communications and Information),"IMDA will continue to work with telcos on solutions that telcos can deploy within their networks to enhance their ability to detect and block suspected scam calls, while ensuring that genuine calls continue to be efficiently connected.",2,3,014-001-095-033-002-003,10
