Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2023-03-20,014-001-095-093-001,014-001-095-093,1,Rearrangement of Business,,OS,
2023-03-20,014-001-095-093-002,014-001-095-093,2,Assessment of Singapore's Long-term Inflation Expectations,,OA,
2023-03-20,014-001-095-093-003,014-001-095-093,3,Naming of Mr Lee Hsien Yang and Mrs Lee Suet Fern when Being Investigated for Giving False Evidence in Judicial Proceedings while Keppel Offshore & Marine Senior Staff were Not Named,,OA,
2023-03-20,014-001-095-093-004,014-001-095-093,4, Implementation of Recommendations by 2021 National Wellness Committee on Junior Doctors,,OA,
2023-03-20,014-001-095-093-005,014-001-095-093,5,Second-hand Shoes Collected in Project for Recycling to Create Running Tracks Exported Instead for Overseas Resale,,OA,
2023-03-20,014-001-095-093-006,014-001-095-093,6,Steps Taken to Ensure Recyclables Collected in Government Campaigns are Completed and Not Misused,,OA,
2023-03-20,014-001-095-093-007,014-001-095-093,7,Automatic Revocation of CPF Nominee Status when a Beneficiary Becomes an Ex-spouse following Divorce,,OA,
2023-03-20,014-001-095-093-008,014-001-095-093,8,Sociological Factors Linked to Trend of Teens Being Detained Under Internal Security Act,,OA,
2023-03-20,014-001-095-093-009,014-001-095-093,9,Child Protective Service's Procedures for Suspected Child Abuse Cases Reported by Schools,,OA,
2023-03-20,014-001-095-093-010,014-001-095-093,10,Awareness on Spotting Signs of Abuse in Schools,,OA,
2023-03-20,014-001-095-093-011,014-001-095-093,11,Studies on Environmental and Social Impact of Importing Renewable Energy under Lao PDR-Thailand-Malaysia-Singapore Power Integration Project,,OA,
2023-03-20,014-001-095-093-012,014-001-095-093,12,Financial Services and Markets (Amendment) Bill,,BI,
2023-03-20,014-001-095-093-013,014-001-095-093,13,Time Limit for Deputy Prime Minister and Minister for Finance,Suspension of Standing Orders,OS,
2023-03-20,014-001-095-093-014,014-001-095-093,14,Singapore's COVID-19 Response,Motion,OS,
2023-03-20,014-001-095-093-015,014-001-095-093,15,Time Limit for Minister for Manpower,Suspension of Standing Orders,OS,
2023-03-20,014-001-095-093-016,014-001-095-093,16,Singapore's COVID-19 Response,Motion,OS,
2023-03-20,014-001-095-093-017,014-001-095-093,17,Exempted Business,Business Motion,OS,
2023-03-20,014-001-095-093-018,014-001-095-093,18,Time Limit for Minister of State for Social and Family Development's Speech,Suspension of Standing Orders,OS,
2023-03-20,014-001-095-093-019,014-001-095-093,19,Singapore's COVID-19 Response,,OS,
2023-03-20,014-001-095-093-020,014-001-095-093,20,Adjournment of Debate,,OS,
2023-03-20,014-001-095-093-021,014-001-095-093,21,Protecting Our Marine Spaces and Southern Islands,,OS,
2023-03-20,014-001-095-093-022,014-001-095-093,22,Extension of Lemon Law to Cover Used Cars Sold by Car Dealers on Behalf of Owners,,WANA,
2023-03-20,014-001-095-093-023,014-001-095-093,23,Adequacy in Numbers of Professional Counsellors to Cater to Increased Attention on Mental Health Issues,,WANA,
2023-03-20,014-001-095-093-024,014-001-095-093,24,"Data on Placement, Profile of Applicants and Duration of Stay for Applications for Safe, Sound Sleeping Places",,WANA,
2023-03-20,014-001-095-093-025,014-001-095-093,25,Requests for Change of Tenants since Launch of Joint Singles Scheme Operator-run Pilot for HDB’s Rental Flats,,WANA,
2023-03-20,014-001-095-093-026,014-001-095-093,26,Outcome of Consultation to Reduce Risks to Consumer While Supporting Development of Cryptocurrency Trading,,WANA,
2023-03-20,014-001-095-093-027,014-001-095-093,27,Local Workforce's Ability to Meet Current Demand for Artificial Intelligence Skills,,WANA,
2023-03-20,014-001-095-093-028,014-001-095-093,28,Extension of Co-Funding for the Assisted Conception Procedures Scheme to Private Clinics,,WANA,
2023-03-20,014-001-095-093-029,014-001-095-093,29,Benefits Packages for Seniors Born after Those in Merdeka Generation,,WANA,
