Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2020-09-04,014-001-095-006-001,014-001-095-006,1,Public Accounts Committee and Estimates Committee,Announcement by Speaker,OS,
2020-09-04,014-001-095-006-002,014-001-095-006,2,Developments on Fair Consideration Framework and Measures on Discriminatory Hiring Practices,,OA,
2020-09-04,014-001-095-006-003,014-001-095-006,3,Updates on Unemployment and Retrenchment Numbers and Adoption of Schemes such as SGUnited Traineeships,,OA,
2020-09-04,014-001-095-006-004,014-001-095-006,4,Amount Disbursed under Self-employed Relief Scheme and Further Measures to Help Self-employed,,OA,
2020-09-04,014-001-095-006-005,014-001-095-006,5,Singaporeans Employed in Financial Services Sector ,,OA,
2020-09-04,014-001-095-006-006,014-001-095-006,6,Data on Employees who have been Supported by Jobs Support Scheme,,OA,
2020-09-04,014-001-095-006-007,014-001-095-006,7,Ministerial Statement on Fifth Set of COVID-19 Measures,Statement made on 17 August 2020,OA,
2020-09-04,014-001-095-006-008,014-001-095-006,8,Debate on President's Address,Fifth allotted day,OS,
2020-09-04,014-001-095-006-009,014-001-095-006,9,COVID-19 (Temporary Measures) (Amendment No 2) Bill,,BP,
2020-09-04,014-001-095-006-010,014-001-095-006,10,Committee of Selection,Appointment of Members,OS,
2020-09-04,014-001-095-006-011,014-001-095-006,11,Adjournment,,OS,
2020-09-04,014-001-095-006-012,014-001-095-006,12,Statistics for COVID-19 Community Testing,,WANA,
2020-09-04,014-001-095-006-013,014-001-095-006,13,COVID-19 Vaccine Plans,,WANA,
2020-09-04,014-001-095-006-014,014-001-095-006,14,Strategy for Attracting Foreign Direct Investments in Post COVID-19 Era,,WANA,
2020-09-04,014-001-095-006-015,014-001-095-006,15,Reasons for Recent Surge in Dengue Cases,,WANA,
2020-09-04,014-001-095-006-016,014-001-095-006,16,Measures at Autonomous Universities to Reduce Risk of Assaults on Students,,WANA,
2020-09-04,014-001-095-006-017,014-001-095-006,17,Essential Services Disrupted by Isolation Measures at Foreign Worker Dormitories,Plans to ramp up services in affected estates,WANA,
2020-09-04,014-001-095-006-018,014-001-095-006,18,Usage and Effectiveness of TraceTogether App,,WANA,
2020-09-04,014-001-095-006-019,014-001-095-006,19,Progress of Development on Thomson-East Coast Line Given Delays Due to COVID-19,,WANA,
2020-09-04,014-001-095-006-020,014-001-095-006,20,Declaring Foreign Worker Dormitories to be Clear of COVID-19,,WANA,
2020-09-04,014-001-095-006-021,014-001-095-006,21,Addressing Mental Health Challenges Faced by Foreign Workers Affected by Isolation at Dormitories,,WANA,
2020-09-04,014-001-095-006-022,014-001-095-006,22,Reports of Mental Health Cases Arising from Work-from-Home Arrangements during COVID-19 Pandemic,,WANA,
2020-09-04,014-001-095-006-023,014-001-095-006,23,Patients Accessing Subsidised Care at Public Hospitals and Specialist Centres,,WANA,
2020-09-04,014-001-095-006-024,014-001-095-006,24,Recruitment for Cyber NSF and Cyber Military Expert Schemes,,WANA,
