Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2013-07-09,Revision of Question Time,012-001-090-020-001,Mdm Speaker, ,1,1,012-001-090-020-001-001,1
2013-07-09,Revision of Question Time,012-001-090-020-001,The Leader of the House (Dr Ng Eng Hen), ,1,2,012-001-090-020-001-002,2
2013-07-09,Revision of Question Time,012-001-090-020-001,Mdm Speaker,  I give my consent. Does the Leader of the House have the general assent of the hon Members present to so move?,1,3,012-001-090-020-001-003,3
2013-07-09,Revision of Question Time,012-001-090-020-001,Hon Members,<em>indicated assent</em>,1,4,012-001-090-020-001-004,4
2013-07-09,Revision of Question Time,012-001-090-020-001,Hon Members,"With the consent of Mdm Speaker, and the general assent of Members present,",2,5,012-001-090-020-001-005,5
2013-07-09,Revision of Question Time,012-001-090-020-001,Hon Members,"Question put, and agreed to.",3,6,012-001-090-020-001-006,6
2013-07-09,Revision of Question Time,012-001-090-020-001,Hon Members,"Resolved, that notwithstanding Standing Order 22(1), Question Time shall continue till 4.00 pm at this day's sitting.",4,7,012-001-090-020-001-007,7
2013-07-09,Rate-rigging Activities at Banks in Singapore,012-001-090-020-002,Mr Ang Wei Neng,asked,1,1,012-001-090-020-002-001,8
2013-07-09,Rate-rigging Activities at Banks in Singapore,012-001-090-020-002,Ms Foo Mee Har,asked,1,2,012-001-090-020-002-002,9
2013-07-09,Rate-rigging Activities at Banks in Singapore,012-001-090-020-002,Mr Yee Jenn Jong,asked,1,3,012-001-090-020-002-003,10
2013-07-09,Rate-rigging Activities at Banks in Singapore,012-001-090-020-002,Assoc Prof Tan Kheng Boon Eugene,asked,1,4,012-001-090-020-002-004,11
2013-07-09,Rate-rigging Activities at Banks in Singapore,012-001-090-020-002,"The Acting Minister for Culture, Community and Youth (Mr Lawrence Wong) (for the Prime Minister)", ,1,5,012-001-090-020-002-005,12
2013-07-09,Rate-rigging Activities at Banks in Singapore,012-001-090-020-002,Mdm Speaker, ,1,6,012-001-090-020-002-006,13
2013-07-09,Rate-rigging Activities at Banks in Singapore,012-001-090-020-002,Mr Lawrence Wong,"   I thank Mr Ang Wei Neng, Ms Foo Mee Har, Mr Yee Jenn Jong and Assoc Prof Eugene Tan for their questions on MAS' supervisory actions against banks with regard to the attempts by some traders to influence the setting of local interest rate and foreign exchange benchmarks.",1,7,012-001-090-020-002-007,14
2013-07-09,Rate-rigging Activities at Banks in Singapore,012-001-090-020-002,Mr Lawrence Wong,"MAS carried out its review of the benchmark submission process, on an industry-wide basis, and calibrated its supervisory actions against all 20 banks, taking into account three factors  first, the number of traders within the bank who attempted to inappropriately influence the benchmarks; second, the number of banks with which the traders had collaborated, and third, the number of times these attempts occurred.",2,8,012-001-090-020-002-008,15
2013-07-09,Rate-rigging Activities at Banks in Singapore,012-001-090-020-002,Mr Lawrence Wong,"MAS has censured the banks involved and directed them to adopt measures to address their deficiencies. The banks must report their progress to MAS on a quarterly basis, and conduct independent reviews to ensure the robustness of their remedial measures. The banks have started implementing the remedial actions as directed by MAS. Nineteen banks have also been required to set aside additional statutory reserves with MAS for a period of one year.",3,9,012-001-090-020-002-009,16
2013-07-09,Rate-rigging Activities at Banks in Singapore,012-001-090-020-002,Mr Lawrence Wong,"The imposition of additional statutory reserves represents a financial cost to the banks, in terms of the borrowing cost or the income foregone as they would have to place these reserves with the MAS at zero interest. In considering the level of additional statutory reserves to be imposed on the banks, MAS had taken into consideration the amount of penalties imposed by other regulators for deficiencies in the setting of the London Interbank Offered Rate (LIBOR) and Euro Interbank Offered Rate (EURIBOR) benchmarks. At the same time, MAS also took into account the smaller size of our financial markets compared to those in the major economies. For example, the estimated contracts size referenced to Singapore dollar benchmarks is less than 0.2% of that which is referenced to LIBOR.",4,10,012-001-090-020-002-010,17
2013-07-09,Rate-rigging Activities at Banks in Singapore,012-001-090-020-002,Mr Lawrence Wong,"The additional statutory reserves also serves as an incentive for the banks to put in place the necessary control measures required by MAS. MAS may vary the duration that the additional statutory reserves are to be placed with MAS, depending on its assessment of whether the remedial measures put in place by each bank are adequate. If any of the banks fail to comply with MAS' directives, MAS can impose other penalties, including fines.",5,11,012-001-090-020-002-011,18
