Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2013-03-15,012-001-090-016-001,012-001-090-016,1,Child Development Co-Savings (Amendment) Bill,,BI,
2013-03-15,012-001-090-016-002,012-001-090-016,2,Estimates of Expenditure for the Financial Year 1 April 2013 to 31 March 2014,Committee of Supply – Paper Cmd 3 of 2013,OS,
2013-03-15,012-001-090-016-003,012-001-090-016,3,"Committee of Supply – Head X (Ministry of Culture, Community and Youth)",,OS,
2013-03-15,012-001-090-016-004,012-001-090-016,4,Supply Bill,,BP,
2013-03-15,012-001-090-016-005,012-001-090-016,5,Supplementary Supply (FY 2012) Bill,,BP,
2013-03-15,012-001-090-016-006,012-001-090-016,6,Acknowledgement to the Chair,,OS,
2013-03-15,012-001-090-016-007,012-001-090-016,7,Monetary Authority of Singapore (Amendment) Bill,,BP,
2013-03-15,012-001-090-016-008,012-001-090-016,8,Financial Institutions (Miscellaneous Amendments) Bill,,BP,
2013-03-15,012-001-090-016-009,012-001-090-016,9,Insurance (Amendment) Bill,,BP,
2013-03-15,012-001-090-016-010,012-001-090-016,10,Adjournment,,OS,
