Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2017-09-11,013-001-094-050-001,013-001-094-050,1,Resignation of Speaker,,OS,
2017-09-11,013-001-094-050-002,013-001-094-050,2,Election of Speaker,,OS,
2017-09-11,013-001-094-050-003,013-001-094-050,3,Election of Speaker,Tribute,OS,
2017-09-11,013-001-094-050-004,013-001-094-050,4,Petition,More inclusive provision of public housing for single parents,OS,
2017-09-11,013-001-094-050-005,013-001-094-050,5,Complaints on Lapses in Real-time Updates for MRT Breakdowns,,OA,
2017-09-11,013-001-094-050-006,013-001-094-050,6,Implementation Plans for Cashless Public Transport System,,OA,
2017-09-11,013-001-094-050-007,013-001-094-050,7,Implementation of Smart Nation and Cashless Payment for Public Services,,OA,
2017-09-11,013-001-094-050-008,013-001-094-050,8,Economic Promotion Agencies Merge to Support Companies' Growth,,OA,
2017-09-11,013-001-094-050-009,013-001-094-050,9,Investigation into Request to Remove Bilingual Signboards at NTU Food Court,,OA,
2017-09-11,013-001-094-050-010,013-001-094-050,10,Noise Disturbances from Relocation of Paya Lebar Airbase,,OA,
2017-09-11,013-001-094-050-011,013-001-094-050,11,Assistance and Compensation for Farmers Affected by expansion of Tengah Airbase,,OA,
2017-09-11,013-001-094-050-012,013-001-094-050,12,Ensuring Buildings are Constructed with Materials Approved under Existing Regulations,,OA,
2017-09-11,013-001-094-050-013,013-001-094-050,13,Checks and Audits on Buildings with External Cladding,,OA,
2017-09-11,013-001-094-050-014,013-001-094-050,14,Maritime and Port Authority of Singapore (Amendment) Bill,,BI,
2017-09-11,013-001-094-050-015,013-001-094-050,15,Infrastructure Protection Bill,,BI,
2017-09-11,013-001-094-050-016,013-001-094-050,16,Audit (Amendment) Bill,,BI,
2017-09-11,013-001-094-050-017,013-001-094-050,17,Goods and Services Tax (Amendment) Bill,,BI,
2017-09-11,013-001-094-050-018,013-001-094-050,18,Property Tax (Amendment) Bill,,BI,
2017-09-11,013-001-094-050-019,013-001-094-050,19,Income Tax (Amendment) Bill,,BI,
2017-09-11,013-001-094-050-020,013-001-094-050,20,Jurong Town Corporation (Amendment) Bill,,BP,
2017-09-11,013-001-094-050-021,013-001-094-050,21,Building Maintenance and Strata Management (Amendment) Bill,,BP,
2017-09-11,013-001-094-050-022,013-001-094-050,22,Professional Engineers (Amendment) Bill,,BP,
2017-09-11,013-001-094-050-023,013-001-094-050,23,Extension of a Sitting,Motion,OS,
2017-09-11,013-001-094-050-024,013-001-094-050,24,Professional Engineers (Amendment) Bill,,BP,
2017-09-11,013-001-094-050-025,013-001-094-050,25,Adjournment,,OS,
2017-09-11,013-001-094-050-026,013-001-094-050,26,Community Sentencing and Other Rehabilitative Options,,OS,
2017-09-11,013-001-094-050-027,013-001-094-050,27,Advice on Potential Risks of Artificial Sweeteners,,WANA,
2017-09-11,013-001-094-050-028,013-001-094-050,28,Changes in Benefits for Parking Labels for the Disabled,,WANA,
2017-09-11,013-001-094-050-029,013-001-094-050,29,Accountability Review of Government Officers Following Lapses in Controls,,WANA,
2017-09-11,013-001-094-050-030,013-001-094-050,30,Lessons from Accidents Involving Young Drivers of Private-hire Cars,,WANA,
2017-09-11,013-001-094-050-031,013-001-094-050,31,Increase in Accidents Involving Private-hire Cars,,WANA,
2017-09-11,013-001-094-050-032,013-001-094-050,32,Impact of New National Institute of Early Childhood Development on Existing Course Providers,,WANA,
2017-09-11,013-001-094-050-033,013-001-094-050,33,Impact of Increase in MOE Kindergartens on Smaller Pre-school Operators,,WANA,
2017-09-11,013-001-094-050-034,013-001-094-050,34,Checks on Hawker Centres for Compliance with Fire Safety Regulations,,WANA,
2017-09-11,013-001-094-050-035,013-001-094-050,35,Complaints of Cigarette Smoke Drifting into Neighbouring Houses,,WANA,
2017-09-11,013-001-094-050-036,013-001-094-050,36,Pioneer Generation Package Coverage for Traditional Chinese Services,,WANA,
2017-09-11,013-001-094-050-037,013-001-094-050,37,Increasing Test Laboratories' and GPs' Data Submission in National Electronic Health Record,,WANA,
2017-09-11,013-001-094-050-038,013-001-094-050,38,"Increasing Public Bus Capacity on Routes from Major MRT Interchanges to Schools, Business Parks and Public Hospitals during Peak Periods",,WANA,
2017-09-11,013-001-094-050-039,013-001-094-050,39,Improve Approval Process for Public Bus Service Route Diversions,,WANA,
