Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2020-03-04,013-002-094-124-001,013-002-094-124,1,Reviewing 80:20 Fundraising Rule for Charities,,OA,
2020-03-04,013-002-094-124-002,013-002-094-124,2,Steps to Avoid Discrimination on Basis of Descent for Primary School Admission,,OA,
2020-03-04,013-002-094-124-003,013-002-094-124,3,Delinking Childcare Subsidies from Mother's Employment Status,,OA,
2020-03-04,013-002-094-124-004,013-002-094-124,4,Resilience of Singapore's Economy and Supply Chain,In light of COVID-19,OA,
2020-03-04,013-002-094-124-005,013-002-094-124,5,Estimates of Expenditure for the Financial Year 1 April 2020 to 31 March 2021,Committee of Supply – Paper Cmd 24 of 2020,OS,
2020-03-04,013-002-094-124-006,013-002-094-124,6,Committee of Supply – Head K (Ministry of Education),,OS,
2020-03-04,013-002-094-124-007,013-002-094-124,7,Committee of Supply – Head L (Ministry of the Environment and Water Resources),,OS,
2020-03-04,013-002-094-124-008,013-002-094-124,8,Committee of Supply – Head T (Ministry of National Development),,OS,
2020-03-04,013-002-094-124-009,013-002-094-124,9,Extension of a Sitting,Business motion,OS,
2020-03-04,013-002-094-124-010,013-002-094-124,10,Committee of Supply – Head T (Ministry of National Development),,OS,
2020-03-04,013-002-094-124-011,013-002-094-124,11,Committee of Supply Reporting Progress,,OS,
2020-03-04,013-002-094-124-012,013-002-094-124,12,Adjournment,,OS,
2020-03-04,013-002-094-124-013,013-002-094-124,13,Consideration to Incentivise Fathers to Take Government-Paid Paternity Leave,,WA,
2020-03-04,013-002-094-124-014,013-002-094-124,14,Conduct Independent Environmental Assessments and Release Regular Reports to Public during Construction of Cross Island MRT Line,,WA,
2020-03-04,013-002-094-124-015,013-002-094-124,15,Number of Applications Made under Guardianship of Infants Acts in Last Five Years,,WA,
2020-03-04,013-002-094-124-016,013-002-094-124,16,Consideration to Formulate Regulations Binding on Artificial Intelligence Systems Deployed Locally,,WA,
2020-03-04,013-002-094-124-017,013-002-094-124,17,Measures to Assist Self-Employed Tourist Excursion Bus Owners Impacted by COVID-19,,WA,
2020-03-04,013-002-094-124-018,013-002-094-124,18,Consideration to Evaluate Battery-Swapping as Alternative to Charging for Electric Vehicles Charging Points,,WA,
2020-03-04,013-002-094-124-019,013-002-094-124,19,Percentages of Public Sector Buildings Certified as BCA Green Mark Gold Plus and BCA Green Mark Gold,,WA,
2020-03-04,013-002-094-124-020,013-002-094-124,20,Steps Taken to Encourage Schools and Centralised Institutes to Achieve at Least BCA Green Mark Gold Certification,,WA,
2020-03-04,013-002-094-124-021,013-002-094-124,21,Consideration to Create a Singapore Carbon Agreement,,WA,
2020-03-04,013-002-094-124-022,013-002-094-124,22,Efforts Made to Investigate Open Cases against Four Companies under Transboundary Haze Pollution Act Initiated in 2015,,WA,
2020-03-04,013-002-094-124-023,013-002-094-124,23,Number of Foreign Domestic Workers Repatriated Back to Their Home Countries before Finishing a Two-Year Contract,,WA,
2020-03-04,013-002-094-124-024,013-002-094-124,24,Arrangements to Ensure Workers Subjected to Stay-Home Notices are Effectively Segregated in Dormitories,,WA,
2020-03-04,013-002-094-124-025,013-002-094-124,25,Support for Children Aged Below Seven with Developmental Needs to Secure Preschool Placements,,WA,
