Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2020-10-05,014-001-095-007-001,014-001-095-007,1,President's Address,Speaker's announcement for Address of Thanks,OS,
2020-10-05,014-001-095-007-002,014-001-095-007,2,Timeline for Universities and Schools to Return to Normalised Face-to-face Classes,,OA,
2020-10-05,014-001-095-007-003,014-001-095-007,3,Measures to Ease Singapore into Further Re-opening after COVID-19 Circuit Breaker,,OA,
2020-10-05,014-001-095-007-004,014-001-095-007,4,Updates on Matters Arising from High Court Judgment in Former Foreign Domestic Worker Parti Liyani's Case,,OA,
2020-10-05,014-001-095-007-005,014-001-095-007,5,Considerations for Punitive Actions against Employer of Former Foreign Domestic Worker Parti Liyani for Illegal Deployment,,OA,
2020-10-05,014-001-095-007-006,014-001-095-007,6,Measures to Protect Bus Drivers and Public Transport Service Staff,,OA,
2020-10-05,014-001-095-007-007,014-001-095-007,7,Update on Next-generation ERP System,,OA,
2020-10-05,014-001-095-007-008,014-001-095-007,8,"Investigation into Possible Subletting of JTC Premises to 26,000 Business Entities Without JTC's Approval",,OA,
2020-10-05,014-001-095-007-009,014-001-095-007,9,Actions to Correct Lapses in Administration of Enterprise Development Grant,,OA,
2020-10-05,014-001-095-007-010,014-001-095-007,10,Effectiveness of Professional Conversion Programme,,OA,
2020-10-05,014-001-095-007-011,014-001-095-007,11,Training for Public Service Staff in Procurement and Measures to Tackle Recurrent IT Lapses Highlighted in Auditor-General's Reports,,OA,
2020-10-05,014-001-095-007-012,014-001-095-007,12,Clarification by Minister for Manpower,,OS,
2020-10-05,014-001-095-007-013,014-001-095-007,13,Overview of Government's Strategy to Emerge Stronger from the COVID-19 Pandemic,Statement by Deputy Prime Minister and Minister for Finance,OS,
2020-10-05,014-001-095-007-014,014-001-095-007,14,Apostille Bill,,BI,
2020-10-05,014-001-095-007-015,014-001-095-007,15,"Insolvency, Restructuring and Dissolution (Amendment) Bill",,BI,
2020-10-05,014-001-095-007-016,014-001-095-007,16,Personal Data Protection (Amendment) Bill,,BI,
2020-10-05,014-001-095-007-017,014-001-095-007,17,Income Tax (Amendment) Bill,,BI,
2020-10-05,014-001-095-007-018,014-001-095-007,18,International Arbitration (Amendment) Bill,,BP,
2020-10-05,014-001-095-007-019,014-001-095-007,19,Environmental Public Health (Amendment) Bill,,BP,
2020-10-05,014-001-095-007-020,014-001-095-007,20,Time Limit for Minister's Speech,Suspension of Standing Orders,OS,
2020-10-05,014-001-095-007-021,014-001-095-007,21,Environmental Public Health (Amendment) Bill,,BP,
2020-10-05,014-001-095-007-022,014-001-095-007,22,Adjournment,,OS,
2020-10-05,014-001-095-007-023,014-001-095-007,23,Protection Against Second-hand Smoke in our Homes,,OS,
