Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2019-04-01,013-002-094-102-025,013-002-094-102,25,Public Education on Dangers of Consumption of Psychoactive Substances,,WANA,
2019-04-01,013-002-094-102-026,013-002-094-102,26,Proposal to Review International Arbitration Act to Allow for Appeal through Singapore Courts,,WANA,
2019-04-01,013-002-094-102-027,013-002-094-102,27,Proportion of Cases Filed at Small Claims Tribunal That Relate to Tenancy-related Disputes,,WANA,
2019-04-01,013-002-094-102-028,013-002-094-102,28,Interest Earned Under CPF LIFE Cannot Be Bequeathed,,WANA,
2019-04-01,013-002-094-102-029,013-002-094-102,29,Mandatory Cybersecurity Courses for Government and Private Sector Employees,,WANA,
2019-04-01,013-002-094-102-030,013-002-094-102,30,Causes of Death of Two SAF Personnel Found Dead in SAF Camps in July and September 2018,,WANA,
2019-04-01,013-002-094-102-031,013-002-094-102,31,Demand for and Supply of MOE Kindergarten Places,,WANA,
2019-04-01,013-002-094-102-032,013-002-094-102,32,Review Ban against E-cigarettes as Alternative for Long-term Smokers,,WANA,
2019-04-01,013-002-094-102-033,013-002-094-102,33,Sale of Government Freehold Land to Private Developers,,WANA,
2019-04-01,013-002-094-102-034,013-002-094-102,34,Seniors Aged 65 and Above who Received Payouts from Silver Support Scheme,,WANA,
2019-04-01,013-002-094-102-035,013-002-094-102,35,Flexibility in Imposing Household Income Ceiling on Singaporeans who Need to Care for Mentally Disabled Persons,,WANA,
2019-04-01,013-002-094-102-036,013-002-094-102,36,Causes of Cracks on Walls of HDB Flats,,WANA,
2019-04-01,013-002-094-102-037,013-002-094-102,37,"Application, Issuance and Rejection of Personal Protection Orders",,WANA,
2019-04-01,013-002-094-102-038,013-002-094-102,38,Proposal for National Water Rationing Day,,WANA,
2019-04-01,013-002-094-102-039,013-002-094-102,39,Serious Accidents Involving Personal Mobility Devices,,WANA,
2019-04-01,013-002-094-102-040,013-002-094-102,40,Update on Current Bus Stop Bench Replacement Exercise,,WANA,
2019-04-01,013-002-094-102-041,013-002-094-102,41,Extension of HPV Vaccination Programme and One-off Catch-up Programme to Male Students,,WANA,
2019-04-01,013-002-094-102-042,013-002-094-102,42,Effectiveness of Online Appointment System in Reducing Waiting Time at Polyclinics,,WANA,
2019-04-01,013-002-094-102-043,013-002-094-102,43,Review Eligibility Criteria of Dependant's Passes for Children by Considering Combined Household Income,,WANA,
2019-04-01,013-002-094-102-044,013-002-094-102,44,Genuine HDB Upgraders Looking to Buy Private Property but Hampered by Transitional Taxes,,WANA,
2019-04-01,013-002-094-102-045,013-002-094-102,45,Increase in Number of Eligible Voters for Each GRC and SMC,,WA,
2019-04-01,013-002-094-102-046,013-002-094-102,46,"Ethnicity of Singapore Residents Listed under ""Others"" in Ethnic Category",,WA,
2019-04-01,013-002-094-102-047,013-002-094-102,47,Evaluation Framework for Grounding and Review of Aircraft Operating in Singapore,,WA,
2019-04-01,013-002-094-102-048,013-002-094-102,48,Productivity Extraction Factor for Fare Revision Framework to Consider Operating Profits from Retail Operations of Public Transport Operators,,WA,
2019-04-01,013-002-094-102-049,013-002-094-102,49,Progress on Installation of Electric Vehicle Charging Points Across Singapore,,WA,
2019-04-01,013-002-094-102-050,013-002-094-102,50,Statistics on Business E-mail Compromise Scams and Measures to Educate Potential Victims,,WA,
2019-04-01,013-002-094-102-051,013-002-094-102,51,Regulations in Place Governing Release and Publication of Prejudicial Information on Ongoing Criminal Investigations and Proceedings,,WA,
2019-04-01,013-002-094-102-052,013-002-094-102,52,Singapore Medical Council's Appeal against its Disciplinary Tribunal's Sentence on Dr Soo Shuenn Chiang,,WA,
2019-04-01,013-002-094-102-053,013-002-094-102,53,Update on Usage of CHAS Card at GP Clinics,,WA,
2019-04-01,013-002-094-102-054,013-002-094-102,54,Measures to Prevent Healthcare Insurance Fraud,,WA,
2019-04-01,013-002-094-102-055,013-002-094-102,55,Attracting Local Workers in Senior Care Industry,,WA,
2019-04-01,013-002-094-102-056,013-002-094-102,56,Average Cash Top-up by Patients after MediShield Life and Medisave Deductions for Subsidised Hospitalisations,,WA,
2019-04-01,013-002-094-102-057,013-002-094-102,57,Number of Complaints Received by Personal Data Protection Commission and Referred for Alternative Dispute Resolution,,WA,
2019-04-01,013-002-094-102-058,013-002-094-102,58,Time Limit for Telecommunications Companies to Complete Porting of Telephone Numbers,,WA,
2019-04-01,013-002-094-102-059,013-002-094-102,59,Regulation on Access to CCTVs Installed in Public and Private Premises,,WA,
2019-04-01,013-002-094-102-060,013-002-094-102,60,Statistics and Review on Application of Number of Busking Sites and Audition Cycles for Buskers,,WA,
2019-04-01,013-002-094-102-061,013-002-094-102,61,Medical Tourism Receipts for 2015 to 2018,,WA,
2019-04-01,013-002-094-102-062,013-002-094-102,62,Priority for Senior Citizens Applying for Two-room Flexi Flats with Peers as Group Application,,WA,
2019-04-01,013-002-094-102-063,013-002-094-102,63,Criteria for Tender Evaluation under Price Quality Method Framework to Tap on Construction Productivity and Capability Fund for Public Sector Construction Projects,,WA,
2019-04-01,013-002-094-102-064,013-002-094-102,64,Extension of Fresh Start Housing Scheme to Bigger Flats for Big Families,,WA,
2019-04-01,013-002-094-102-065,013-002-094-102,65,Update on Redevelopment Plan for HDB Flats at Dakota Crescent,,WA,
2019-04-01,013-002-094-102-066,013-002-094-102,66,Waiting List for Season Parking at Heavy Vehicle Parking Lots at Bukit Batok East Avenue 2 and Bukit Batok Road (Jurong Road),,WA,
2019-04-01,013-002-094-102-067,013-002-094-102,67,"Total Area in Singapore Used for Housing, Industries, Parks, Nature Reserves and Water Catchment",,WA,
2019-04-01,013-002-094-102-068,013-002-094-102,68,Environmental Impact on Singapore of Methane Fumes Incident at Pasir Gudang,,WA,
2019-04-01,013-002-094-102-069,013-002-094-102,69,Statistics on Women Not in Labour Force Due to Care-giving Duties to Family or Relatives,,WA,
2019-04-01,013-002-094-102-070,013-002-094-102,70,CPF Members with and without Basic Retirement Sum in their Retirement Accounts on Reaching 55 in Last Three Years,,WA,
2019-04-01,013-002-094-102-071,013-002-094-102,71,Statistics on Households with at Least One Member over Age 65 Employing Foreign Domestic Workers from 2015 to 2018,,WA,
2019-04-01,013-002-094-102-072,013-002-094-102,72,Number of Workers Misclassified as Self-Employed Persons in Last Three Years,,WA,
2019-04-01,013-002-094-102-073,013-002-094-102,73,Complaints of Gender-related Discrimination Reported in Last Three Years,,WA,
