Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2016-04-04,013-001-094-011-001,013-001-094-011,1,Take-up Rate for Digital TV Assistance Scheme,,OA,
2016-04-04,013-001-094-011-002,013-001-094-011,2,Criteria for Set-up of Public Library,,OA,
2016-04-04,013-001-094-011-003,013-001-094-011,3,Support for Sports Not Affiliated with National Sports Associations,,OA,
2016-04-04,013-001-094-011-004,013-001-094-011,4,Framework for Healthcare Institutions in line with Counter-terrorism Plans,,OA,
2016-04-04,013-001-094-011-005,013-001-094-011,5,Use of Medisave for Terminal Illnesses and End-stage Diseases,,OA,
2016-04-04,013-001-094-011-006,013-001-094-011,6,Disciplinary Actions and Preventive Measures Related to Hepatitis C Outbreak at SGH,,OA,
2016-04-04,013-001-094-011-007,013-001-094-011,7,Supply Bill,,BI,
2016-04-04,013-001-094-011-008,013-001-094-011,8,Final Supply (FY 2015) Bill,,BI,
2016-04-04,013-001-094-011-009,013-001-094-011,9,Choice of Court Agreements Bill,,BI,
2016-04-04,013-001-094-011-010,013-001-094-011,10,Debate on Annual Budget Statement,,OS,
2016-04-04,013-001-094-011-011,013-001-094-011,11,"Visit of Dato Roselan Mohd Daud, Brunei's Deputy Minister at the Prime Minister's Office ",Presence in gallery,OS,
2016-04-04,013-001-094-011-012,013-001-094-011,12,Debate on Annual Budget Statement,,OS,
2016-04-04,013-001-094-011-013,013-001-094-011,13,Adjournment of Debate,,OS,
2016-04-04,013-001-094-011-014,013-001-094-011,14,Adjournment,,OS,
2016-04-04,013-001-094-011-015,013-001-094-011,15,Information on Specifications of Cars Manufactured Abroad,,WANA,
2016-04-04,013-001-094-011-016,013-001-094-011,16,Eligibility of Tax Rebate for Electric Cars,,WANA,
2016-04-04,013-001-094-011-017,013-001-094-011,17,Trial of Electric Vehicle Car-sharing Programme,,WANA,
2016-04-04,013-001-094-011-018,013-001-094-011,18,Pioneer Generation and Other Subsidies for Elderly Patients not Physically Present to Collect Medications,,WANA,
2016-04-04,013-001-094-011-019,013-001-094-011,19,Priority Seats for the Elderly and Pregnant Women on Public Transport Systems,,WA,
2016-04-04,013-001-094-011-020,013-001-094-011,20,Vehicles and Stations under Car-sharing Scheme,,WA,
2016-04-04,013-001-094-011-021,013-001-094-011,21,Subsidies for Diabetes and Cervical Cancer Tests at Polyclinics and GP Clinics,,WA,
2016-04-04,013-001-094-011-022,013-001-094-011,22,Statistics on ElderShield Premium Payers and Payouts,,WA,
2016-04-04,013-001-094-011-023,013-001-094-011,23,Use of Caregivers Training Grant,,WA,
2016-04-04,013-001-094-011-024,013-001-094-011,24,Enforcement Action against Unlicensed Tour Guides,,WA,
2016-04-04,013-001-094-011-025,013-001-094-011,25,Detentions under Section 160 of Women's Charter,,WA,
2016-04-04,013-001-094-011-026,013-001-094-011,26,Maternity Leave for Single Mothers,,WA,
2016-04-04,013-001-094-011-027,013-001-094-011,27,Review of Additional Housing Grant,,WA,
