Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2021-02-16,014-001-095-018-001,014-001-095-018,1,Increase in and Safeguarding against Securities Trading Fueled by Online Discussions and Social Media Chat Groups,,OA,
2021-02-16,014-001-095-018-002,014-001-095-018,2,Further Safeguards Following Investigation into Recent Detention of 16-year-old Self-radicalised Singaporean,,OA,
2021-02-16,014-001-095-018-003,014-001-095-018,3,Requests for Consular Assistance from Singaporeans in Myanmar Following Military Coup,,OA,
2021-02-16,014-001-095-018-004,014-001-095-018,4,Assessment Criteria in Granting Approval to Organise In-Person Global Conferences Amidst COVID-19 Pandemic,,OA,
2021-02-16,014-001-095-018-005,014-001-095-018,5,Measures to Prevent World Economic Forum’s Special Annual Meeting In Singapore from Becoming Super Spreader Event,,OA,
2021-02-16,014-001-095-018-006,014-001-095-018,6,Percentage of Confirmed COVID-19 Cases for Each Country in Relation to Total Arrivals from Those Countries,,OA,
2021-02-16,014-001-095-018-007,014-001-095-018,7,Borders Kept Open for Travellers from India and Indonesia Despite Large Number of Imported COVID-19 Cases from These Countries,,OA,
2021-02-16,014-001-095-018-008,014-001-095-018,8,Singaporeans and Permanent Residents who have Appealed for Their Foreigner Relatives to Enter Singapore Since Circuit Breaker,,OA,
2021-02-16,014-001-095-018-009,014-001-095-018,9,Singaporeans and PRs who have Applied for Foreign Domestic Workers to Enter Singapore and for Waiver of Their Stay-Home Notice Dedicated Facility Accommodation Cost,,OA,
2021-02-16,014-001-095-018-010,014-001-095-018,10,Reports of Unauthorised Online Banking Transactions and Proportion that Involves Suspected Mobile Device Hacking,,OA,
2021-02-16,014-001-095-018-011,014-001-095-018,11,Financial Support Schemes for Working Care-givers of Cancer Patients,,OA,
2021-02-16,014-001-095-018-012,014-001-095-018,12,Suicide Trends amongst Seniors and Enhancing Support for Them,,OA,
2021-02-16,014-001-095-018-013,014-001-095-018,13,Annual Budget Statement,,OS,
2021-02-16,014-001-095-018-014,014-001-095-018,14,Adjournment,,OS,
2021-02-16,014-001-095-018-015,014-001-095-018,15,Firms Identified as Anchor or Queen Bee Companies and Benefits Brought to SMEs and Individuals,,WANA,1
2021-02-16,014-001-095-018-016,014-001-095-018,16,Numbers of Borrowers who Applied for Relief from Loan Obligations due to COVID-19 Disruptions and Borrowers with Problems Transitioning Back to Full Loan Repayment,,WANA,1
2021-02-16,014-001-095-018-017,014-001-095-018,17,Employers' Obligation to Provide Sufficient Masks to Their Migrant Worker Employees,,WANA,1
2021-02-16,014-001-095-018-018,014-001-095-018,18,Guidelines for Anti-social Behaviour among Neighbours Given Increase in Cases Filed at Community Disputes Resolution Tribunal,,WANA,1
2021-02-16,014-001-095-018-019,014-001-095-018,19,Number and Profile of Intra-corporate Transferees and Family Members Working in Singapore,Proportion from Countries with Free Trade Agreements with Singapore,WANA,1
2021-02-16,014-001-095-018-020,014-001-095-018,20,Reviewing HDB's Home Sales Programme to Shorten Waiting Time and Better Match Home Buyers’ Needs and Preferences,,WANA,1
2021-02-16,014-001-095-018-021,014-001-095-018,21,Complaints about and Methods to Curb Crow Populations,,WANA,1
2021-02-16,014-001-095-018-022,014-001-095-018,22,Complaints of and Measures to Curb Bird Nuisance at Hawker Centres,,WANA,1
2021-02-16,014-001-095-018-023,014-001-095-018,23,Economic Agencies' Targets for Promotion of Green Businesses in Singapore,,WANA,1
2021-02-16,014-001-095-018-024,014-001-095-018,24,Speeding up COVID-19 Vaccination and Update on Vaccination for Healthcare Workers,,WANA,3
2021-02-16,014-001-095-018-025,014-001-095-018,25,Over-the-counter COVID-19 Diagnostic Test Kits,,WANA,1
2021-02-16,014-001-095-018-026,014-001-095-018,26,Cancellation or Renewal of Construction Sector Work Permits Close to Expiry Dates in Second Half of 2020,,WANA,1
2021-02-16,014-001-095-018-027,014-001-095-018,27,Impact of Unhealthy Ageing on Medical Inflation,,WANA,1
2021-02-16,014-001-095-018-028,014-001-095-018,28,Steps to Bring Down Number of New Drug Abusers Arrested,,WANA,1
2021-02-16,014-001-095-018-029,014-001-095-018,29,Number and Percentage of Active and Inactive CPF Members who have Met Different Retirement Sums Upon Turning 55,,WANA,1
2021-02-16,014-001-095-018-030,014-001-095-018,30,Take-up Rate of National Adult Immunisation Schedule in 2020,,WANA,1
2021-02-16,014-001-095-018-031,014-001-095-018,31,Average Life Expectancy and Prevalence of Chronic Illnesses Amongst Different Groups of Singaporeans,,WANA,1
2021-02-16,014-001-095-018-032,014-001-095-018,32,Support for Youths Working in Unskilled Gig Economy,,WANA,1
2021-02-16,014-001-095-018-033,014-001-095-018,33,Product Labelling on Packaged Food with Meat from Animals that have Consumed Ractopamine in Their Feed,,WANA,1
2021-02-16,014-001-095-018-034,014-001-095-018,34,Forensic Tests on Faulty Trip Coils that led to MRT Disruption of 14 October 2020,,WANA,1
2021-02-16,014-001-095-018-035,014-001-095-018,35,Performance Grades Received by Teachers in Different Age Groups and Impact on Promotion Prospects,,WANA,3
2021-02-16,014-001-095-018-036,014-001-095-018,36,Availability of Government-initiated Studies Conducted on Socio-economic Impact of Climate Change in Singapore for Next Five Years and Beyond,,WA,1
2021-02-16,014-001-095-018-037,014-001-095-018,37,ASEAN Member States' Position on Military Coup in Myanmar in February 2021,,WA,1
2021-02-16,014-001-095-018-038,014-001-095-018,38,Impact of Coup in Myanmar on Repatriation of Rohingya Refugees and Future Peace and Security in Rakhine State,,WA,1
2021-02-16,014-001-095-018-039,014-001-095-018,39,Plans to Extend Scamalert.sg Service to WhatsApp and Telegram for Better Outreach to Seniors,,WA,1
2021-02-16,014-001-095-018-040,014-001-095-018,40,"Breakdown of Scam Cases Reported in 2020, Losses Successfully Recovered and Age Profile of Victims",,WA,1
2021-02-16,014-001-095-018-041,014-001-095-018,41,Update on Investigation of Chairman and Management of Swiber Holdings and Its Related Companies,,WA,1
2021-02-16,014-001-095-018-042,014-001-095-018,42,Educating Public to Identify Self-radicalised Individuals to Prevent Terror Attacks,,WA,1
2021-02-16,014-001-095-018-043,014-001-095-018,43,Monthly Number of Visitor Arrivals into Singapore via Reciprocal Green Lane Scheme and Family Ties Scheme,,WA,1
2021-02-16,014-001-095-018-044,014-001-095-018,44,Update on Singapore Convention on Mediation and Plans to Promote Singapore as An International Dispute Resolution Hub,,WA,1
2021-02-16,014-001-095-018-045,014-001-095-018,45,Cycles of In-vitro Fertilisation Required for Successful Pregnancy,,WA,1
2021-02-16,014-001-095-018-046,014-001-095-018,46,Conducting Emergency and Critical Medical Evaluation and Diagnostic Tests during Weekends and Public Holidays and Instituting Baseline Level of Diagnostic Capacity,,WA,1
2021-02-16,014-001-095-018-047,014-001-095-018,47,Access to Computers or Smart Devices for Jobseekers without such Devices to Update and Edit Personal Curriculum Vitae and Resumes,,WA,1
2021-02-16,014-001-095-018-048,014-001-095-018,48,Provision of Smoking Cabins or Rooms at HDB Void Decks for Smokers and Measures Taken to Reduce Incidences of Second-hand Smoke in HDB Flats,,WA,1
2021-02-16,014-001-095-018-049,014-001-095-018,49,Update on Efficacy of Commingled Collection System of Recyclable Waste from Blue Recycling Bins Provided at HDB Estates,,WA,1
2021-02-16,014-001-095-018-050,014-001-095-018,50,Expected Structural Changes to Hospitality Sector over Near to Medium Term and Expected Impact on Skills and Workforce,,WA,1
2021-02-16,014-001-095-018-051,014-001-095-018,51,Additional Primary and Secondary School in Fernvale Constituency,,WA,1
2021-02-16,014-001-095-018-052,014-001-095-018,52,Increasing Number of Classes and Teaching Staff of Existing Primary Schools for 2022 Primary 1 Registration Exercise,,WA,1
2021-02-16,014-001-095-018-053,014-001-095-018,53,Building Another Primary School in Brickland Constituency,,WA,1
2021-02-16,014-001-095-018-054,014-001-095-018,54,Financial Assistance for Students Preparing for National Examinations as Private Candidates,,WA,1
2021-02-16,014-001-095-018-055,014-001-095-018,55,National Study on Root Causes and Extent of Sexual Exploitation and Abuse of Children for Design of Corrective Policies and Programmes,,WA,1
2021-02-16,014-001-095-018-056,014-001-095-018,56,Frequency of Random Sampling or Unannounced Periodic Inspections and Monitoring of Compliance with MUIS' Halal Certification,,WA,2
2021-02-16,014-001-095-018-057,014-001-095-018,57,"Number of Resident and Singaporean Workers Classified as Managers and Executives with Not More Than $2,600, $2,800 and $3,000 Basic Monthly Salary",,WA,1
2021-02-16,014-001-095-018-058,014-001-095-018,58,"Definition of Green Space and Current Public Green Space in Square Metres per 1,000 People, Excluding Golf Courses",,WA,1
2021-02-16,014-001-095-018-059,014-001-095-018,59,Breakdown on Number of Households by HDB Flat Type Participating in Lease Buyback Scheme in 2019 and 2020,,WA,1
2021-02-16,014-001-095-018-060,014-001-095-018,60,Trends of Property Prices in 2020 for HDB Flats and Various Types of Private Housing,,WA,1
2021-02-16,014-001-095-018-061,014-001-095-018,61,Redevelopment Plans for Cemetery Areas around Bukit Brown in Next 10 to 15 Years,,WA,1
