Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,,Order read for consideration in Committee of Supply [Allotted Day].,1,1,012-002-093-011-001-001,1
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,[Mdm Speaker in the Chair],None,1,2,012-002-093-011-001-002,2
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,"  Supplementary Estimates of Expenditure for the financial year 1 April 2014 to 31 March 2015, contained in Paper Cmd 2 of 2015. As there are no amendments, I propose to take the Heads of Expenditure en bloc. I will first take Heads E, K, L, P, Q, S, V and X of the Supplementary Main Estimates.",1,3,012-002-093-011-001-003,3
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,,2,4,012-002-093-011-001-004,4
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,"[(proc text) Question, ""That the sums stated for the Heads of Expenditure as shown on page 6 of Paper Cmd 2 of 2015 stand part of the Supplementary Main Estimates,"" put and agreed to. (proc text)]",3,5,012-002-093-011-001-005,5
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,,4,6,012-002-093-011-001-006,6
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,"[(proc text) Question, ""That the sum of $761,893,800 shall be supplied to the Government under the Heads of Expenditure for the public services shown in the Supplementary Main Estimates of Expenditure for the financial year 1 April 2014 to 31 March 2015 contained in Paper Cmd 2 of 2015,"" put and agreed to. (proc text)]",5,7,012-002-093-011-001-007,7
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,,6,8,012-002-093-011-001-008,8
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,[(proc text) Resolution to be reported. (proc text)],7,9,012-002-093-011-001-009,9
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,,8,10,012-002-093-011-001-010,10
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,"[(proc text) Question, ""That the sums stated for Heads L, O and Q as shown on page 8 of Paper Cmd 2 of 2015 stand part of the Supplementary Development Estimates,"" put and agreed to. (proc text)]",9,11,012-002-093-011-001-011,11
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,,10,12,012-002-093-011-001-012,12
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,"[(proc text) Question, ""That the sum of $168,614,200 shall be supplied to the Government under the Heads of Expenditure for the public services shown in the Supplementary Development Estimates of Expenditure for the financial year 1 April 2014 to 31 March 2015,"" put and agreed to. (proc text)]",11,13,012-002-093-011-001-013,13
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,,12,14,012-002-093-011-001-014,14
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,[(proc text) Resolution to be reported. (proc text)],13,15,012-002-093-011-001-015,15
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,,14,16,012-002-093-011-001-016,16
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Chairman,[(proc text) Thereupon Mdm Speaker left the Chair of the Committee and took the Chair of the House. (proc text)],15,17,012-002-093-011-001-017,17
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,Mdm Speaker, ,1,18,012-002-093-011-001-018,18
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"   Mdm Speaker, I beg to report that the Committee of Supply has come to certain resolutions.",1,19,012-002-093-011-001-019,19
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"[(proc text) First resolution reported, (proc text)]",2,20,012-002-093-011-001-020,20
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"[(proc text) ""That the sum of $761,893,800 shall be supplied to the Government under the Heads of Expenditure for the public services shown in the Supplementary Main Estimates of Expenditure for the financial year 1 April 2014 to 31 March 2015, contained in Paper Cmd 2 of 2015."" (proc text)]",3,21,012-002-093-011-001-021,21
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"[(proc text) Second resolution reported, (proc text)]",4,22,012-002-093-011-001-022,22
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,The Deputy Prime Minister and Minister for Finance (Mr Tharman Shanmugaratnam),"[(proc text) that the sum of $168,614,200 shall be supplied to the Government under the Heads of Expenditure for the public services shown in the Supplementary Development Estimates of Expenditure for the financial year 1 April 2014 to 31 March 2015, contained in Paper Cmd 2 of 2015. (proc text)]",5,23,012-002-093-011-001-023,23
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,Mr Tharman Shanmugaratnam,"   Mdm Speaker, I beg to move, ""That Parliament doth agree with the Committee on the said resolutions.""",1,24,012-002-093-011-001-024,24
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,Mr Tharman Shanmugaratnam,"[(proc text) Question put, and agreed to. (proc text)]",2,25,012-002-093-011-001-025,25
2015-03-06,Supplementary Estimates of Expenditure for the Financial Year 1 April 2014 to 31 March 2015,012-002-093-011-001,Mr Tharman Shanmugaratnam,[(proc text) Resolutions accordingly agreed to.   (proc text)],3,26,012-002-093-011-001-026,26
