Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2023-09-18,014-002-095-111-001,014-002-095-111,1,First Complaint by Non-Constituency Member of Parliament Mr Leong Mun Wai,Announcement by Speaker,OS,
2023-09-18,014-002-095-111-002,014-002-095-111,2,Second Complaint by Non-Constituency Member of Parliament Mr Leong Mun Wai,Announcement by Speaker,OS,
2023-09-18,014-002-095-111-003,014-002-095-111,3,Queries into and Lessons from Recent Billion-dollar Money Laundering Case,,OA,
2023-09-18,014-002-095-111-004,014-002-095-111,4,Update on Investigations into Alleged Mistreatment of Children at Centres of Preschool Chain,,OA,
2023-09-18,014-002-095-111-005,014-002-095-111,5,Social and Fiscal Impact from Introduction of Plus and Prime HDB Flats ,,OA,
2023-09-18,014-002-095-111-006,014-002-095-111,6,Bank Accounts Frozen for Suspected Involvement in Scam Activities,,OA,
2023-09-18,014-002-095-111-007,014-002-095-111,7,"Lessons from Incident where 10,000 Voters in Tanjong Pagar Received Two Poll Cards",,OA,
2023-09-18,014-002-095-111-008,014-002-095-111,8,Income Tax (Amendment) Bill,,BI,
2023-09-18,014-002-095-111-009,014-002-095-111,9,Free Trade Zones (Amendment) Bill,,BI,
2023-09-18,014-002-095-111-010,014-002-095-111,10,Societies (Amendment) Bill,,BI,
2023-09-18,014-002-095-111-011,014-002-095-111,11,Immigration (Amendment) Bill,,BP,
2023-09-18,014-002-095-111-012,014-002-095-111,12,Child Development Co-Savings (Amendment) Bill,,BP,
2023-09-18,014-002-095-111-013,014-002-095-111,13,Adjournment of Debate,,OS,
2023-09-18,014-002-095-111-014,014-002-095-111,14,Losses from Scams and Malware Fraud: Doing Right by Bank Customers,,OS,
2023-09-18,014-002-095-111-015,014-002-095-111,15,Radiation Tests on Samples of Seafood Originating from Waters within 100-kilometre Radius of Fukushima Daiichi Nuclear Power Plant,,WANA,
2023-09-18,014-002-095-111-016,014-002-095-111,16,Update on Causes and Impact of 9 August Scrambling of Two RSAF F-16 Aircraft,,WANA,
2023-09-18,014-002-095-111-017,014-002-095-111,17,Avenues for Home Team Officers to Raise Workplace Difficulties,,WANA,
2023-09-18,014-002-095-111-018,014-002-095-111,18,Determining Whether Children With Special Needs Are Better Catered to in Special Education School or Mainstream School,,WANA,
2023-09-18,014-002-095-111-019,014-002-095-111,19,Key Considerations for Bringing Forward Increase in Retirement and Re-employment Ages before 2030,,WANA,
2023-09-18,014-002-095-111-020,014-002-095-111,20,"Impact of Grab's Acquisition of Trans-Cab on Fares, Quality of Service and Drivers' Livelihoods",,WANA,
2023-09-18,014-002-095-111-021,014-002-095-111,21,Incentives for Local Publishers to Assist Singapore Authors with Obtaining Representation by International Publishers,,WANA,
2023-09-18,014-002-095-111-022,014-002-095-111,22,Proposal for Firms that Hire Seniors or Persons with Special Needs to be Given Dependency Ratio Ceiling Bonus,,WANA,
2023-09-18,014-002-095-111-023,014-002-095-111,23,General Practitioner Sign-up Rate to Healthier SG,,WANA,
2023-09-18,014-002-095-111-024,014-002-095-111,24,Broadening Use of Assistance Dogs to Empower Persons with Disabilities,,WANA,
2023-09-18,014-002-095-111-025,014-002-095-111,25,Extension of HDB Public Rental Scheme to Families with Large Numbers of Children and Do Not have Realistic Prospect of Purchasing Own Homes,,WANA,
2023-09-18,014-002-095-111-026,014-002-095-111,26,Investigation into Vehicular Accidents Upon Request Especially when Parties are Not Cooperating in Insurance Claims Process,,WANA,
2023-09-18,014-002-095-111-027,014-002-095-111,27,Inclusion of Automated Ramps on Buses due for 10th Year Refurbishment,,WANA,
2023-09-18,014-002-095-111-028,014-002-095-111,28,Ensuring Grid Reliability with Increasing Electricity Demand and Retiring of Older Power Generation Plants,,WANA,
2023-09-18,014-002-095-111-029,014-002-095-111,29,"Probe into Doctor who Paid Ambulance Services to Divert Patients to Him, Resulting in Delayed Treatment and Death of a Patient",,WANA,
2023-09-18,014-002-095-111-030,014-002-095-111,30,HDB Estates where Resale Flat Prices Exceed $1 Million,,WANA,
2023-09-18,014-002-095-111-031,014-002-095-111,31,Guarantee of Admission to Local Universities for Polytechnic Students with Required Grade Point Average,,WANA,
2023-09-18,014-002-095-111-032,014-002-095-111,32,Checks on Farms that Supply Eggs to Singapore,,WANA,
2023-09-18,014-002-095-111-033,014-002-095-111,33,Inspection of Catered Food Provided to Migrant Workers Living in Dormitories,,WANA,
2023-09-18,014-002-095-111-034,014-002-095-111,34,Support for Lower- and Middle-income Workers Facing Stagnant Wages to Cope with Inflation,,WANA,
2023-09-18,014-002-095-111-035,014-002-095-111,35,Moderating or Reversing Escalating Home Rental Prices,,WANA,
2023-09-18,014-002-095-111-036,014-002-095-111,36,Probe into Suspicious Zakat Transactions at Al-Istiqamah Mosque,,WANA,
2023-09-18,014-002-095-111-037,014-002-095-111,37,Reasons for and Barriers Leading to Lower Demand for SME Grants in FY2022/2023,,WANA,
