Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2015-03-10,012-002-093-013-001,012-002-093-013,1,Estimates of Expenditure for the Financial Year 1 April 2015 to 31 March 2016,Committee of Supply – Paper Cmd 1 of 2015,OS,
2015-03-10,012-002-093-013-002,012-002-093-013,2,Clarification by Senior Parliamentary Secretary to the Minister for Manpower,,OS,
2015-03-10,012-002-093-013-003,012-002-093-013,3,Committee of Supply – Head Q (Ministry of Communications and Information),,OS,
2015-03-10,012-002-093-013-004,012-002-093-013,4,Committee of Supply – Head F (Parliament),,OS,
2015-03-10,012-002-093-013-005,012-002-093-013,5,Committee of Supply – Head U (Prime Minister's Office),,OS,
2015-03-10,012-002-093-013-006,012-002-093-013,6,Committee of Supply – Head R (Ministry of Law),,OS,
2015-03-10,012-002-093-013-007,012-002-093-013,7,Committee of Supply – Head T (Ministry of National Development),,OS,
2015-03-10,012-002-093-013-008,012-002-093-013,8,Committee of Supply Reporting Progress,,OS,
2015-03-10,012-002-093-013-009,012-002-093-013,9,Adjournment,,OS,
2015-03-10,012-002-093-013-010,012-002-093-013,10,Withdrawal of Incidence-occurrence Medical Indemnity Plans by UK-based Medical Protection Society,,WA,
