Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2020-02-18,013-002-094-118-001,013-002-094-118,1,Heightened Concerns and Measures with Local Transmission of COVID-19,,OA,
2020-02-18,013-002-094-118-002,013-002-094-118,2,Efforts to Combat Spread of COVID-19 on Public Buses and Trains,,OA,
2020-02-18,013-002-094-118-003,013-002-094-118,3,Economic Impact from COVID-19 on Singapore,,OA,
2020-02-18,013-002-094-118-004,013-002-094-118,4,Loans Offered to Private-hire Drivers by Transport Start-up without Moneylender Licence,,OA,
2020-02-18,013-002-094-118-005,013-002-094-118,5,Complaints to Traffic Police about Noisy Vehicles in Last Three Years,,OA,
2020-02-18,013-002-094-118-006,013-002-094-118,6,Industries that Find It Difficult to Hire PMET Singaporeans,,OA,
2020-02-18,013-002-094-118-007,013-002-094-118,7,Medical Insurance for Gig Economy Workers,,OA,
2020-02-18,013-002-094-118-008,013-002-094-118,8,Percentage of Grassroots Advisors who are Members of Political Party ,Risk that disbursement of public funds may be considered political in nature,OA,
2020-02-18,013-002-094-118-009,013-002-094-118,9,Individuals and Organisations Prosecuted for Illegal Shipment of Elephant Ivory and Pangolin Scales in 2019,,OA,
2020-02-18,013-002-094-118-010,013-002-094-118,10,Help for HDB Owners in Financial Hardship Who Are Unable to Sell Flats Due to Ethnic Integration Policy,,OA,
2020-02-18,013-002-094-118-011,013-002-094-118,11,Government’s Response to Recommendations from Institute of Policy Studies Report on Stay-at-home Fathers,,OA,
2020-02-18,013-002-094-118-012,013-002-094-118,12,Public Utilities (Amendment) Bill,,BI,
2020-02-18,013-002-094-118-013,013-002-094-118,13,Annual Budget Statement,,OS,
2020-02-18,013-002-094-118-014,013-002-094-118,14,Adjournment,,OS,
2020-02-18,013-002-094-118-015,013-002-094-118,15,Financial Products to Protect Special Needs Children and Their Families,,WANA,
2020-02-18,013-002-094-118-016,013-002-094-118,16,Work-study as Integral Component of Undergraduate Degree Programmes at Autonomous Universities,,WANA,
2020-02-18,013-002-094-118-017,013-002-094-118,17,Review of Sexual Education in Schools with Greater Emphasis on Gender Equality,,WANA,
2020-02-18,013-002-094-118-018,013-002-094-118,18,Number of Families and Couples Renting under Parenthood Provisional Housing Scheme and Those in Arrears,,WANA,
2020-02-18,013-002-094-118-019,013-002-094-118,19,Cause of Recent Mass Fish Deaths at Pasir Ris,,WANA,
2020-02-18,013-002-094-118-020,013-002-094-118,20,Encouraging Companies to Provide Family Care Leave and Other Support to Help Employees Cope with Work and Care-giving Responsibilities,,WANA,
2020-02-18,013-002-094-118-021,013-002-094-118,21,Complaints of Excessive Number of Foreigners Working in Financial Institutions,,WANA,
2020-02-18,013-002-094-118-022,013-002-094-118,22,Balancing Needs of Motorists and Pedestrians with Increasing Number of Silver Zones Built,,WANA,
2020-02-18,013-002-094-118-023,013-002-094-118,23,Lessons Learnt from Recent COVID-19 Outbreak,,WA,
2020-02-18,013-002-094-118-024,013-002-094-118,24,Increase in Number of Non-renewal of Road Tax Offences after Implementation of E-notification to Vehicle Owners,,WA,
2020-02-18,013-002-094-118-025,013-002-094-118,25,Measures to Protect Children at Home from Sexual Grooming and Harassment on Social Media,,WA,
2020-02-18,013-002-094-118-026,013-002-094-118,26,Breakdown of Number of COVID-19 Cases by Type of Residence Prior to Diagnosis,,WA,
2020-02-18,013-002-094-118-027,013-002-094-118,27,Projected Cost in Grants and Incentives and Net Job Creation from $15.2 Billion in Fixed Asset Investments in 2019,,WA,
2020-02-18,013-002-094-118-028,013-002-094-118,28,Records on Death of Licensed Dogs at Dog Farms and Pet Shops in Past Three Years,,WA,
2020-02-18,013-002-094-118-029,013-002-094-118,29,Projection on Absolute and Percentage Change in Net Carbon Emissions Each Year from 2019 to 2023,,WA,
2020-02-18,013-002-094-118-030,013-002-094-118,30,"Number of ""Virtual"" Restaurants Operating by Food Apps in Singapore",,WA,
2020-02-18,013-002-094-118-031,013-002-094-118,31,Statistics on Primary and Secondary School Children Homeschooled in Past Five Years and Assessment on Their Social-emotional and Character Development,,WA,
2020-02-18,013-002-094-118-032,013-002-094-118,32,Statistics on Primary Schools with Highest Alumni under Integrated Programme in Last Three Years,,WA,
2020-02-18,013-002-094-118-033,013-002-094-118,33,Reduction of Salary of Work Permit Holders to Below Amount Stated on In-principle Approval Letter,,WA,
2020-02-18,013-002-094-118-034,013-002-094-118,34,Statistics on Workplace Harassment in Last Three Years and Efforts to Set Up Watchlist on  Employers,,WA,
2020-02-18,013-002-094-118-035,013-002-094-118,35,Number of In-principle Approval Letters Issued for Foreign Domestic Workers with Zero Rest Days Declared,,WA,
2020-02-18,013-002-094-118-036,013-002-094-118,36,Update on Number of Mediation Requests and Their Outcomes since Establishment of Tripartite Alliance for Dispute Management,,WA,
