Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2020-09-03,014-001-095-005-001,014-001-095-005,1,Medical Registration (Amendment) Bill,,BI,
2020-09-03,014-001-095-005-002,014-001-095-005,2,Environmental Public Health (Amendment) Bill,,BI,
2020-09-03,014-001-095-005-003,014-001-095-005,3,Housing and Development (Amendment) Bill,,BI,
2020-09-03,014-001-095-005-004,014-001-095-005,4,Civil Law (Amendment) Bill,,BI,
2020-09-03,014-001-095-005-005,014-001-095-005,5,COVID-19 (Temporary Measures) (Amendment No 2) Bill,,BI,
2020-09-03,014-001-095-005-006,014-001-095-005,6,Debate on President's Address,Fourth allotted day,OS,
2020-09-03,014-001-095-005-007,014-001-095-005,7,Time Limit for Ministers' Speeches,Suspension of Standing Orders,OS,
2020-09-03,014-001-095-005-008,014-001-095-005,8,Debate on President's Address,Fourth allotted day,OS,
2020-09-03,014-001-095-005-009,014-001-095-005,9,Exempted Business,,OS,
2020-09-03,014-001-095-005-010,014-001-095-005,10,Debate on the President's Address,Fourth allotted day,OS,
2020-09-03,014-001-095-005-011,014-001-095-005,11,Adjournment of Debate,,OS,
2020-09-03,014-001-095-005-012,014-001-095-005,12,Adjournment,,OS,
