Date,Title,Topic_CID,Speaker,Text,Seq,Topic_Seq,Speeches_CID,Sitting_Seq
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Mr Louis Ng Kok Kwang,"asked the Minister for Health (a) for the past eight years, what are the annual median and average lengths of service of foreign nurses in restructured hospitals; and (b) if the data is not available, whether there has been an increasing or decreasing trend in the lengths of service of foreign nurses.",1,1,014-001-095-075-001-001,1
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,The Senior Parliamentary Secretary to the Minister for Health (Ms Rahayu Mahzam) (for the Minister for Health),"  Mr Deputy Speaker, the length of service of foreign nurses in restructured hospitals has increased over the years.",1,2,014-001-095-075-001-002,2
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,The Senior Parliamentary Secretary to the Minister for Health (Ms Rahayu Mahzam) (for the Minister for Health),"Between 2014 and 2021, the median increased from five to eight years, whilst the average increased from seven to 10 years. The actual median and average figures should be higher as the existing data does not take into account nurses who switched hospitals but remained in the public healthcare sector.",2,3,014-001-095-075-001-003,3
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Mr Deputy Speaker,  Mr Louis Ng.,1,4,014-001-095-075-001-004,4
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Mr Louis Ng Kok Kwang (Nee Soon),"  Thank you, Sir. I thank the Senior Parliamentary Secretary for the reply. Could I just ask what is the current shortfall in terms of foreign nurses that we are planning to hire?",1,5,014-001-095-075-001-005,5
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Mr Louis Ng Kok Kwang (Nee Soon),"Secondly, I think Minister Ong Ye Kung yesterday mentioned how we are ramping up our efforts to hire foreign nurses. So, could I ask whether there is a timeline for this and when do we expect to be able to meet this shortfall?",2,6,014-001-095-075-001-006,6
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Ms Rahayu Mahzam,"  Deputy Speaker, I thank the Member for the questions. I wanted to go back to the points that had been raised in the discussion during the Healthier SG White Paper debate and the further Parliamentary Questions (PQs) that had been raised in the past. Minister Ong Ye Kung had also given an indication of these numbers, extensively, during the debate on the White Paper.",1,7,014-001-095-075-001-007,7
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Ms Rahayu Mahzam,"We are looking at, by 2030, to have 82,000 nurses, allied health and support care staff, up from the 58,000 that we have today. A large portion of these numbers would be for nurses. This is something that we have already been working on and the target is by 2030 to up these numbers. The clusters are doing their best to step up recruitment efforts.",2,8,014-001-095-075-001-008,8
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Ms Rahayu Mahzam,"Minister Ong had earlier indicated that even in as far as our local intake is concerned, we have looked at the intakes at the schools, the Institute of Technical Education (ITE), Polytechnics and Universities. This is also going to be increased over time. We have about 2,100 from them and we are looking at increasing to 2,300.",3,9,014-001-095-075-001-009,9
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Ms Rahayu Mahzam,"These are the different efforts that are being put in place. We have discussed this extensively at the White Paper debate. With all the efforts in place, we are hoping to see a better number. We are not just looking at the shortfall. It is also important for us to also see what other needs there may be. So, these are the aspects we look at for the efforts we are doing.",4,10,014-001-095-075-001-010,10
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Mr Deputy Speaker,  Mr Louis Ng.,1,11,014-001-095-075-001-011,11
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Mr Louis Ng Kok Kwang,"  I have those numbers, but those numbers include both local and foreign. I am asking if we have a number specifically for foreign nurses. I think we debated this before that the problem is that a lot of the foreign nurses have left. And that is why there is a huge burden on the local nurses now. I am just wondering what is the shortfall in terms of foreign nurses and how we intend to meet that shortfall.",1,12,014-001-095-075-001-012,12
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Ms Rahayu Mahzam,"  As I mentioned earlier, we do not only just look at shortfall and work towards just filling up the shortfall. We are also having to look at the demands of the public and what are the needs. We do not necessarily find it valuable to make that distinction.",1,13,014-001-095-075-001-013,13
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Ms Rahayu Mahzam,"As much as possible, we try and see what are the different avenues and channels for us to increase this intake and we are making efforts on that front. We have explained how we have worked with the clusters to see how we can see to the well-being of the nurses and improve the stature of their career, career paths as well as increasing the intake from the different schools. This is an aspect that we are doing and that will never be enough – to reach the 82,000 that we are looking for. Hence, we have to complement that with the efforts we are doing in recruitment of overseas nurses.",2,14,014-001-095-075-001-014,14
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Ms Rahayu Mahzam,"This is the multi-pronged approach that we are taking and this is something that will, hopefully, increase and improve the situation in time to come.",3,15,014-001-095-075-001-015,15
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Mr Deputy Speaker,"  Last supplementary question, please, Mr Louis Ng.",1,16,014-001-095-075-001-016,16
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Mr Louis Ng Kok Kwang,"  Just one last one. I know we are trying to increase the intake but it will take some time. If today, we increase the intake, it will be a couple of years down the road before we see the effects in the wards.",1,17,014-001-095-075-001-017,17
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Mr Louis Ng Kok Kwang,"So, the fastest way to alleviate the problem is perhaps to see whether we can increase the hiring of foreign nurses. In a few weeks, a few months, we could hire a huge number that will help to alleviate the current problem. That is why I keep pushing for information on what is MOH's expected number of foreign nurses that we are hoping to hire and how we are hoping to reach that. Minister Ong Ye Kung shared yesterday some of the countries we are looking at.",2,18,014-001-095-075-001-018,18
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Mr Louis Ng Kok Kwang,"With those plans out there in the public, some of the local nurses might feel a bit more assured that help is on the horizon and not three or four years away.",3,19,014-001-095-075-001-019,19
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Ms Rahayu Mahzam,  I understand the concerns. We have had a lot of extensive debates. The Member has filed a lot of questions on this matter. I have also repeatedly explained what our approach is.,1,20,014-001-095-075-001-020,20
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Ms Rahayu Mahzam,"We are taking a multi-pronged approach. We are clearly speeding up our efforts. We have given an indication of timing, which is by 2030, to have 82,000 in total. We are looking at the specific avenues and different avenues. I also hope that the Member could assist to explain to some of the nurses whom he is in touch with, who are concerned about this situation, that we are doing whatever is necessary to retain the nurses who are within our healthcare system right now; we are doing what we can to increase the numbers.",2,21,014-001-095-075-001-021,21
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Ms Rahayu Mahzam,"That is the more important focus, rather than talk about just the shortfall. Because we are talking about different avenues and different things have to change over time. We need to adjust because what is important to us is that we meet the demands, we address the current concerns that the healthcare sector is facing right now. So, we will do whatever it takes in the different aspects – increasing the intake from the local workforce, as well as to increase our recruitment. That is something the Member is quite familiar with.",3,22,014-001-095-075-001-022,22
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Mr Deputy Speaker,"  Mr Leong Mun Wai, do you have a supplementary question?",1,23,014-001-095-075-001-023,23
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Mr Leong Mun Wai (Non-Constituency Member),"  Yes, Deputy Speaker, thank you. May I ask the Senior Parliamentary Secretary to reach 80,000, what is the plan? How many of them will be foreigners and how many of them will be locals?",1,24,014-001-095-075-001-024,24
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Ms Rahayu Mahzam,"  Deputy Speaker, I think I am repeating myself ad nauseum. I think Mr Leong Mun Wai was also present at the discussion of the Healthier SG White Paper, at the debate. And Mr Louis Ng has also filed several PQs on this. You may want to check our responses in response to those PQs.",1,25,014-001-095-075-001-025,25
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Ms Rahayu Mahzam,"As I have explained, we have a target of 82,000 of all workers – nurses, allied health as well as all the other necessary workers in the healthcare sector. We have already set the target by 2030 because we are working towards Healthier SG. This number is in different categories and what is important for us is that we address the demands, the needs of the sector as well as the needs of the community.",2,26,014-001-095-075-001-026,26
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Ms Rahayu Mahzam,"We have already explained in many of those questions that were put earlier, the different ways in which we are doing this. We are recruiting from overseas, we are improving the well-being of the nurses here, we are improving the career pathways, we are supporting them with the different job redesigns to facilitate their workflow. These are the various efforts. I hope that Members can also support us by assuring the healthcare workers that this is a matter that is very close to the heart of the Ministry. We have been engaging extensively with the clusters, we have been engaging extensively with the healthcare workers and trying to give them some respite.",3,27,014-001-095-075-001-027,27
2022-11-09,Length of Service of Foreign Nurses Employed at Restructured Hospitals,014-001-095-075-001,Ms Rahayu Mahzam,"This is a multi-pronged approach. Everyone has a role to play in this – MOH, the public – in helping to alleviate the concerns and the challenges that our healthcare workers are currently facing.",4,28,014-001-095-075-001-028,28
2022-11-09,Educating Foreign Workers on Available Channels to Settle Wage Disputes and Laws against Illegal Assembly,014-001-095-075-002,Mr Lim Biow Chuan,asked the Minister for Manpower whether foreign workers in Singapore have been informed of (i) the available channels to seek recourse against their employers who failed to pay their salaries and (ii) the law against illegal assembly.,1,1,014-001-095-075-002-001,29
2022-11-09,Educating Foreign Workers on Available Channels to Settle Wage Disputes and Laws against Illegal Assembly,014-001-095-075-002,The Senior Minister of State for Manpower (Mr Zaqy Mohamad) (for the Minister for Manpower),"  Mr Deputy Speaker, to help Migrant Workers (MWs) overcome the unfamiliarity of working in a new country, MOM requires them to attend the Settling-in Programme, or SIP, within two weeks of their arrival in Singapore. Conducted in native languages, the SIP educates MWs comprehensively on their employment rights, support channels, as well as on lawful and responsible behaviour, including the law against unlawful assembly or procession in public places.",1,2,014-001-095-075-002-002,30
2022-11-09,Educating Foreign Workers on Available Channels to Settle Wage Disputes and Laws against Illegal Assembly,014-001-095-075-002,The Senior Minister of State for Manpower (Mr Zaqy Mohamad) (for the Minister for Manpower),"The education of MWs does not stop at the SIP. MOM has developed a comprehensive MW guide, monthly newsletters as well as various infographics in native languages on topics, such as salary payment and channels to seek help. MOM and its partners also routinely disseminate information through online and physical platforms, for example, FWMOMCare application, social media posts, roadshows as well as events, to remind MWs of their employment rights and encourage those with employment issues to seek help from MOM and the Tripartite Alliance for Dispute Management (TADM) for salary claims.",2,3,014-001-095-075-002-003,31
2022-11-09,Educating Foreign Workers on Available Channels to Settle Wage Disputes and Laws against Illegal Assembly,014-001-095-075-002,The Senior Minister of State for Manpower (Mr Zaqy Mohamad) (for the Minister for Manpower),"MWs with salary arrears may also approach the Forward Assurance and Support Team (FAST) officers or Friends of ACE (FACE). These are volunteers at the dormitories. Or they can also inform MOM through the monthly salary survey on the FWMOMCare app. The majority of MWs are registered users of the app. Unions and NGOs, such as the Migrant Workers’ Centre which operates a hotline, are another source of support for MWs and can advise MWs on the avenues of help and work with MOM to render the necessary assistance to MWs.",3,4,014-001-095-075-002-004,32
2022-11-09,Educating Foreign Workers on Available Channels to Settle Wage Disputes and Laws against Illegal Assembly,014-001-095-075-002,The Senior Minister of State for Manpower (Mr Zaqy Mohamad) (for the Minister for Manpower),"The number of salary claims filed by MWs has come down significantly in recent years. On average, in 2022, TADM handles about 160 salary claims from MWs each month, compared to 410 in 2019, pre-COVID-19.",4,5,014-001-095-075-002-005,33
2022-11-09,Educating Foreign Workers on Available Channels to Settle Wage Disputes and Laws against Illegal Assembly,014-001-095-075-002,The Senior Minister of State for Manpower (Mr Zaqy Mohamad) (for the Minister for Manpower),"Nonetheless, we recognise the importance of timely payment of salaries to all workers and we will continue our efforts to arrest salary arrears early and assist all workers, both local and foreign, to promptly recover their owed salaries.",5,6,014-001-095-075-002-006,34
2022-11-09,Educating Foreign Workers on Available Channels to Settle Wage Disputes and Laws against Illegal Assembly,014-001-095-075-002,Mr Deputy Speaker,  Mr Lim Biow Chuan.,1,7,014-001-095-075-002-007,35
