Date,Topic_CID,Sitting_CID,Order,Title,Subtitle,Section_Type,Question_Count
2022-11-08,014-001-095-074-001,014-001-095-074,1,Reaching Peak of Singapore's Carbon Dioxide-equivalent Emissions,,OA,
2022-11-08,014-001-095-074-002,014-001-095-074,2,Long Waiting Times at Accident and Emergency Departments of Restructured Hospitals,,OA,
2022-11-08,014-001-095-074-003,014-001-095-074,3,"GST Paid by Foreigners Residing in Singapore, Tourists and Top 20% Of Households, and GST Refunds Disbursed to Tourists",,OA,
2022-11-08,014-001-095-074-004,014-001-095-074,4,Effectiveness of Fee Waiver in Encouraging More to Sign Up for Lasting Power of Attorney,,OA,
2022-11-08,014-001-095-074-005,014-001-095-074,5,Revision of Electricity Market Structure and Its Impact on Singapore's Energy Security and Prices for Consumers,,OA,
2022-11-08,014-001-095-074-006,014-001-095-074,6,Preparing Trainee Teachers for Changing Demands of Education,,OA,
2022-11-08,014-001-095-074-007,014-001-095-074,7,Public Transport Fare Adjustment in Fare Review Exercise 2022,,OA,
2022-11-08,014-001-095-074-008,014-001-095-074,8,Personal Explanation,,OS,
2022-11-08,014-001-095-074-009,014-001-095-074,9,Carbon Pricing (Amendment) Bill,,BP,
2022-11-08,014-001-095-074-010,014-001-095-074,10,Online Safety (Miscellaneous Amendments) Bill,,BP,
2022-11-08,014-001-095-074-011,014-001-095-074,11,Extension of a Sitting,Business Motion,OS,
2022-11-08,014-001-095-074-012,014-001-095-074,12,Online Safety (Miscellaneous Amendments) Bill,,BP,
2022-11-08,014-001-095-074-013,014-001-095-074,13,Adjournment of Debate,,OS,
2022-11-08,014-001-095-074-014,014-001-095-074,14,Adjournment,,OS,
2022-11-08,014-001-095-074-015,014-001-095-074,15,Building Harmonious Communities through Responsible Use of Common Spaces in Public Housing Estates,,OS,
2022-11-08,014-001-095-074-016,014-001-095-074,16,Pegging Cost of Living Support to Numbers in Households,,WANA,
2022-11-08,014-001-095-074-017,014-001-095-074,17,Oversight of Practice where Foreign Countries Purchase Advertising or Produce Content for Local Consumption in Mainstream and Alternative Media,,WANA,
2022-11-08,014-001-095-074-018,014-001-095-074,18,Upstream Preventive Strategies to Counter Misperceptions of Vaping,,WANA,
2022-11-08,014-001-095-074-019,014-001-095-074,19,Adequacy of Rare Disease Fund in Supporting Applicants,,WANA,
2022-11-08,014-001-095-074-020,014-001-095-074,20,Utilisation Rate and Effectiveness of Designated Smoking Points in Reducing Second-hand Smoke,,WANA,
2022-11-08,014-001-095-074-021,014-001-095-074,21,Speed Limiters for Lorries Ferrying Workers,,WANA,
2022-11-08,014-001-095-074-022,014-001-095-074,22,Details of Discussions on Australia-Asia Power Link's Sun Cable Project,,WANA,
2022-11-08,014-001-095-074-023,014-001-095-074,23,Update on Lao PDR-Thailand-Malaysia-Singapore Power Integration Project,,WANA,
2022-11-08,014-001-095-074-024,014-001-095-074,24,"Effect of Geopolitical Conflicts, High Inflation and Threat of Global Recession on Singapore Green Plan 2030",,WANA,
2022-11-08,014-001-095-074-025,014-001-095-074,25,Progress on Plan to Legislate Tripartite Alliance for Fair and Progressive Employment Guidelines,,WANA,
2022-11-08,014-001-095-074-026,014-001-095-074,26,Review of Penalties for Animal Abuse Offences under Animals and Birds Act,,WANA,
2022-11-08,014-001-095-074-027,014-001-095-074,27,Implementation of Rest Period for Workers Designated to Drive Their Colleagues,,WANA,
2022-11-08,014-001-095-074-028,014-001-095-074,28,Sale of Counterfeit Healthcare Products in Online Marketplaces,,WANA,
2022-11-08,014-001-095-074-029,014-001-095-074,29,First-time Buyers No Longer Able to Purchase New HDB Flats under New Loan-to-Value Limit and Other Parameters in Recent Property Cooling Measures,,WANA,
2022-11-08,014-001-095-074-030,014-001-095-074,30,Designated Areas for Delivery Riders at Buildings and Malls,,WANA,
2022-11-08,014-001-095-074-031,014-001-095-074,31,Impact of Warnings from Law Enforcement Agencies and Acquittals in Criminal Cases on Migrant Workers' Ability to Work in Singapore,,WANA,
2022-11-08,014-001-095-074-032,014-001-095-074,32,Utilisation of Open Space Car Parks in HDB Estates and Conversion of Those Underused to Communal Areas,,WANA,
2022-11-08,014-001-095-074-033,014-001-095-074,33,Vacancies at Healthcare Institutions Created by Employees Returning to Aviation Sector,,WANA,
2022-11-08,014-001-095-074-034,014-001-095-074,34,Funding of Tree Pruning Works Aimed at Modifying Habitats of Wild Birds,,WANA,
2022-11-08,014-001-095-074-035,014-001-095-074,35,Contamination Rate of Recyclable Waste After Adoption of New Blue Recycling Bins,,WANA,
2022-11-08,014-001-095-074-036,014-001-095-074,36,Randomised Balloting Process for HDB BTO Flats for First-time Applicants,,WANA,
2022-11-08,014-001-095-074-037,014-001-095-074,37,Projects Funded under Singapore Food Story R&D Programme,,WANA,
2022-11-08,014-001-095-074-038,014-001-095-074,38,Dispute Resolution Platforms for Tenancies Signed before Set-up of Fair Tenancy Industry Committee's Code of Conduct for Retail Leases,,WANA,
2022-11-08,014-001-095-074-039,014-001-095-074,39,Take-up of Buy Now Pay Later Services among Those Aged 21 and Below,,WANA,
2022-11-08,014-001-095-074-040,014-001-095-074,40,Investigation into Impact on Singaporeans from Global WhatsApp Outage,,WANA,
2022-11-08,014-001-095-074-041,014-001-095-074,41,Changes in Average Loan-to-Value Ratio and Percentage of Mortgage Loans Used for Owner-occupied versus Investment Properties since 2008,,WANA,
2022-11-08,014-001-095-074-042,014-001-095-074,42,Persons who Missed Deadline to Re-register for New NRICs due to COVID-19 Pandemic,,WANA,
